,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
130,21.3625259399,25.7795066833,23.3946762085,24.2829761505,26.2340297699,19.5001125336,26.0039386749,20.5157165527,19.9122009277,28.0445766449,33.4064369202,30.4746704102,20.1602096558,29.5958003998,17.6556186676,17.1501731873,16.7107391357,20.5590953827,17.0690765381,18.2930812836,30.7141914368,28.5971698761,26.8780937195,22.2649707794,21.8726844788,23.1975898743,22.3649272919,26.527299881,27.4278583527,18.0516757965
131,18.5080852509,27.5975971222,21.1088600159,26.4339427948,21.4445648193,24.5394706726,23.8048782349,23.564414978,18.4722499847,27.4344596863,31.6439819336,30.1465091705,21.236164093,23.7803611755,14.6512413025,17.5792350769,19.4463634491,19.330373764,16.7918357849,19.1493206024,26.7319297791,27.5174427032,21.4181613922,20.6024723053,19.9008846283,21.0692539215,20.7995586395,26.9375019073,23.8199653625,12.1108169556
132,18.1865234375,28.4783535004,19.6151580811,26.5753917694,17.0596466064,29.0318908691,21.1663818359,26.0360012054,19.7028560638,25.1477012634,26.1397304535,27.4486045837,23.4965190887,17.5698051453,15.6451568604,19.8527927399,23.51820755,19.5387763977,19.2398471832,21.0051307678,21.1116886139,24.7403278351,15.4575004578,18.959777832,20.080997467,20.065908432,20.1875553131,26.3066387177,20.3563518524,10.7613935471
133,20.311088562,27.9040699005,19.4557933807,25.0892353058,14.4965906143,31.3657989502,18.8673648834,26.6536617279,22.5855884552,22.7458972931,18.6052131653,23.2296524048,25.7681903839,14.0477256775,20.2526226044,23.0966892242,27.6400318146,21.6114749908,22.7723007202,23.83411026,16.9757194519,20.7816410065,11.1829118729,18.7909832001,21.9726428986,19.0493621826,20.4110450745,25.7483882904,18.5599498749,14.0222644806
134,23.3560123444,25.3457298279,20.5458927155,22.5591831207,15.0340967178,30.2106323242,17.617898941,25.9284992218,25.14204216,21.1663818359,11.9571094513,18.9173431396,26.5235271454,14.4626426697,26.2236557007,25.6654033661,30.0569248199,25.0373706818,25.473033905,26.7998256683,16.1194820404,17.4330711365,10.9877119064,21.0126743317,23.9236946106,18.3986968994,21.365354538,24.9685325623,19.1606349945,20.0970287323
135,25.2476577759,21.2154178619,21.9028606415,19.1691226959,18.6221866608,24.857257843,18.1459751129,25.2071094513,25.3900508881,21.0277633667,9.818400383,16.2345275879,25.6163692474,17.5264282227,31.2083187103,26.0482597351,28.9309902191,28.674495697,26.4047107697,28.1992263794,18.2563056946,16.858789444,15.3820610046,24.9166679382,24.9279823303,18.7513771057,23.4361667633,23.1004619598,21.3446083069,26.263261795
136,24.8968639374,16.9530887604,22.6383953094,16.2797908783,23.5238666534,17.7084255219,20.5590953827,24.4772319794,23.4682292938,21.5020885468,13.8619556427,15.786605835,24.0000782013,21.3182048798,32.6096076965,23.6049633026,24.1019210815,30.1248207092,25.5154685974,27.0883808136,21.6652259827,18.8381328583,22.2036762238,28.3331317902,24.3706741333,20.4591369629,26.0001659393,20.8768844604,23.4587993622,30.3567962646
137,22.6383953094,14.2627277374,22.4149055481,15.1510276794,27.1562767029,12.281498909,23.5257530212,23.5314102173,21.5275497437,21.5539531708,21.0786838531,16.7701473236,22.6780014038,24.4819469452,29.0158596039,19.3869533539,17.682964325,28.0417480469,23.175901413,23.8567428589,24.4659156799,21.6482524872,27.2996120453,28.7188167572,22.6506538391,23.0750007629,27.6202297211,18.5759792328,24.110408783,31.0234928131
138,19.4143009186,14.0298089981,21.5445232391,16.1223106384,27.5485610962,10.7029285431,25.6286277771,22.5638980865,20.0998573303,20.3073158264,26.7489032745,18.8202152252,21.6737136841,25.5371570587,22.7477817535,14.7257375717,12.0938434601,22.8496265411,20.6317062378,19.790555954,25.9492454529,24.1603870392,27.9747943878,25.0251121521,20.3242893219,24.8959217072,27.4608631134,16.8474731445,23.0335102081,27.9653644562
139,16.8729343414,16.162858963,20.448764801,18.1110839844,24.6073646545,13.9213647842,25.6984081268,20.7269477844,18.9333744049,18.1346588135,28.3972549438,21.9094619751,19.894285202,24.2009353638,16.4608459473,11.0546646118,9.4892959595,16.2873344421,18.5901241302,16.0214099884,25.607881546,25.2900924683,24.2735462189,18.7155437469,18.0214996338,24.1462421417,24.8761177063,17.0737915039,20.6185035706,21.9877300262
140,15.6112089157,19.4727668762,18.3496608734,20.0008430481,19.7980995178,20.2120742798,22.7270374298,17.617898941,18.068649292,16.7531738281,26.113325119,24.4942054749,17.4406166077,21.5134048462,11.31681633,10.2474622726,10.8556928635,11.0414628983,16.7211112976,14.2316093445,23.2371959686,24.1754741669,18.2044410706,12.2805557251,16.5079956055,20.7382640839,20.5524940491,19.1757240295,17.131313324,14.6418113708
