,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19
95,47.6258354187,50.576461792,66.9119338989,40.4685134888,57.8544845581,50.444442749,52.8943367004,59.6320266724,76.8727722168,64.4148864746,69.3231658936,52.6435012817,64.9269332886,36.9596366882,38.0421905518,53.9929237366,35.7554321289,45.1042709351,76.7907333374,57.7073745728
96,56.7530670166,52.1918067932,60.4892082214,40.7655563354,57.9874458313,48.7357368469,47.9096755981,63.2550048828,74.6124191284,69.2430114746,70.4019546509,66.1028442383,70.688621521,35.1208000183,28.9357051849,67.275932312,40.4515419006,41.0126228333,64.0169448853,65.808631897
97,62.1997947693,49.880531311,46.8073158264,43.0023384094,51.5496292114,46.0397186279,38.0469055176,59.675403595,58.6635704041,61.2879219055,63.6237182617,70.2784194946,66.9798278809,38.8644828796,26.3311576843,73.1055145264,49.0638999939,39.8687705994,45.2655220032,66.004776001
98,60.9522171021,45.0571212769,31.520450592,45.3635940552,41.9160079956,41.74061203,28.1926269531,50.3774871826,35.3122253418,43.4681777954,50.184173584,63.5256462097,54.840675354,45.7172164917,31.4035186768,67.5644836426,56.8945159912,41.419052124,28.0964412689,57.7865867615
99,53.0989685059,40.1101760864,22.103717804,46.2999839783,32.8877906799,37.4009552002,24.8280258179,38.3326339722,15.6753320694,24.2122516632,34.0410728455,48.9535675049,38.9682121277,52.3191108704,42.3460121155,51.1064224243,59.7319831848,44.0302009583,18.0959968567,44.5092391968
100,42.1442146301,38.1940155029,23.7775306702,46.0566940308,29.4090881348,35.9496917725,31.3818302155,28.7225894928,9.9758806229,13.8298940659,20.8599090576,33.0415000916,26.662147522,55.3753547668,54.3899269104,30.9838867188,55.5186882019,46.1792831421,18.1073112488,32.7982063293
101,33.3432579041,38.9738693237,36.0100402832,46.6074028015,33.0330123901,38.9974441528,46.575340271,26.0746631622,21.187128067,18.4788513184,16.3844623566,24.1669883728,23.5163230896,53.7939529419,62.573223114,17.2501316071,46.8535232544,46.8865280151,27.3439331055,27.4071121216
102,29.557138443,39.0464782715,52.4577331543,47.2392082214,40.8457107544,45.655921936,62.8617782593,31.3771152496,43.7586174011,34.4503288269,24.0227088928,26.7441883087,30.3483085632,49.1836585999,65.0052032471,16.0440425873,38.9851837158,46.9119873047,42.4629440308,30.0427799225
103,30.9782295227,37.0831680298,65.0910110474,46.3518486023,48.7960891724,52.7632637024,71.1742630005,41.970703125,66.3187942505,52.7444038391,42.4035377502,38.6240196228,44.4045677185,44.372505188,61.452003479,27.133644104,35.5347709656,47.5277633667,58.6928024292,38.7635803223
104,36.5880966187,34.6889076233,68.718711853,43.367275238,53.6591072083,57.2349357605,67.0213241577,52.898109436,78.3938217163,64.7901992798,64.141418457,53.6496772766,59.1775016785,41.3577575684,53.5930976868,45.080696106,37.7479782104,48.5584526062,70.2755889893,48.8847312927
105,43.8416023254,34.6530723572,63.130531311,39.4623413086,54.8849983215,56.6653671265,51.8768463135,59.8149681091,75.5129776001,66.3546218872,79.0520324707,64.4827804565,68.102935791,40.7778167725,44.8656921387,62.4798660278,43.8755493164,49.7796325684,72.9782104492,56.4607391357
106,50.4208679199,39.7009162903,51.6967353821,37.0756225586,53.6902236938,50.6764183044,33.2998771667,60.7353286743,60.2647743225,58.7088356018,79.7404174805,67.0373535156,67.3532562256,42.9250106812,37.589553833,72.7980957031,50.47838974,50.4227523804,66.1962051392,59.9658470154
107,55.076423645,49.9823760986,40.0017318726,38.762638092,51.6656188965,43.113609314,21.0041885376,57.0887718201,41.0965461731,46.4932975769,66.5488815308,61.3859939575,56.9501533508,47.4193191528,33.3611717224,73.2573394775,55.0160713196,49.7758598328,53.3366012573,58.6531982422
108,57.1180038452,61.629283905,32.5643424988,46.0793266296,49.9842605591,38.7296333313,20.7797546387,51.8428993225,26.858291626,36.4098701477,46.6847267151,50.0908203125,41.6651725769,52.754776001,32.9311676025,64.5223922729,56.1146621704,48.3010177612,40.3364944458,53.4931373596
109,56.2768554688,68.9195709229,30.6943874359,56.3834152222,48.000202179,38.3024597168,32.3672561646,46.4989585876,21.5228347778,33.7034797668,29.6938724518,38.2289047241,29.1393909454,56.629535675,36.055305481,50.3840904236,54.1673774719,46.2103996277,31.7279090881,46.891242981
110,53.3186836243,67.7992935181,33.6751899719,62.9277877808,44.1084671021,40.2676582336,49.3864021301,40.5354652405,24.1962203979,37.681968689,22.4290504456,30.6000881195,25.4202251434,56.945438385,42.280002594,36.3730926514,50.4152069092,43.7312698364,29.1573085785,41.039024353
111,48.2972450256,58.1288948059,39.6433944702,61.6773796082,38.5485801697,41.9235534668,62.3883934021,33.6751899719,31.8712444305,43.92552948,25.7870502472,29.6957569122,32.0466384888,52.3106231689,49.8909034729,25.8587169647,45.6427192688,41.5793609619,31.4516105652,37.3509788513
112,41.1436958313,43.5068397522,46.1500511169,52.7434577942,33.1367416382,42.5298995972,65.6398391724,28.2303466797,42.6675758362,48.005859375,34.9378585815,35.9195137024,44.7968521118,42.9617881775,56.5069465637,20.7882423401,41.2002754211,40.6184501648,36.7861251831,37.0463905334
113,34.5531158447,29.5326194763,52.0758209229,39.308631897,31.5685424805,43.3663330078,59.8394851685,28.0436325073,54.9642066956,49.0846443176,44.6516342163,46.6026878357,56.9539260864,32.7472839355,60.376991272,23.4286231995,38.6032714844,41.7160949707,43.7671051025,39.6726264954
114,32.9585151672,23.0759449005,56.6389656067,27.9879970551,36.6946563721,46.2311477661,50.2369842529,35.5479736328,66.2857894897,50.3312835693,52.340801239,57.0227622986,61.905582428,27.3373317719,59.2812309265,34.1240539551,37.9667510986,44.9354743958,51.0894470215,43.7897377014
115,38.3345184326,27.9625358582,58.3184356689,24.7054367065,46.5065002441,50.8706741333,41.9094085693,49.3741455078,72.4359893799,53.2762489319,58.0996627808,63.3436470032,58.2797737122,30.9244785309,53.1866645813,51.1526298523,40.1780738831,49.3128509521,57.5018043518,48.379283905
116,47.8983573914,40.0611419678,55.8817405701,30.5067329407,55.5573501587,54.6765937805,36.9596366882,63.1192169189,68.6036682129,55.3489494324,62.285610199,63.8274040222,51.1818618774,44.0386886597,45.2956962585,69.1704025269,45.4211158752,52.7774085999,62.009311676,53.2441902161
117,55.6601371765,49.8909034729,49.4344940186,40.7287788391,58.6324539185,54.6992263794,35.7129974365,69.0921325684,54.4087867737,51.8957061768,63.1880531311,57.1953315735,45.2532615662,61.3265838623,38.9267196655,79.7875671387,50.9762878418,53.9646339417,62.3082389832,57.1972160339
118,56.7285499573,52.5906944275,40.9173774719,49.1157646179,53.2026977539,49.191204071,36.8134727478,63.2295455933,34.5823478699,41.2464828491,58.3533248901,44.0726356506,41.9499549866,73.3308868408,35.4197273254,76.8473129272,54.1466331482,53.2677650452,56.4126472473,57.6187362671
119,50.33411026,49.4835319519,33.0716743469,51.9692611694,42.436542511,39.0153617859,38.9559516907,47.3665122986,16.7239398956,28.3048419952,47.1194458008,28.938533783,40.8541984558,72.4416503906,34.336227417,60.2204551697,53.2111854553,50.1794586182,45.5880241394,53.1913795471
120,40.4675712585,44.3659057617,28.3001270294,49.2939910889,32.0522994995,28.3548202515,41.8452835083,28.4576072693,9.2243146896,21.0315341949,31.1225070953,17.4302425385,38.4920005798,56.8501968384,33.2178382874,35.0745925903,46.811088562,44.0764083862,33.5309104919,44.3319587708
121,32.4728736877,40.6938896179,27.7069854736,43.309753418,25.9945087433,21.2965164185,44.3461036682,14.7889184952,15.4273252487,23.0702857971,16.2222690582,13.7223930359,32.8500709534,33.31873703,31.266784668,10.1578779221,35.8242721558,35.8535041809,23.7473564148,32.6643028259
122,29.8202323914,39.2548828125,30.818862915,37.0709075928,24.2961769104,20.5128879547,45.7172164917,10.8830394745,32.0108070374,32.3653717041,8.4953804016,18.8230438232,25.4588890076,12.2060594559,29.6533222198,-4.5499897003,24.4753456116,27.5287590027,19.8131866455,21.1267776489
123,32.42760849,37.3981285095,36.0854797363,31.1243934631,25.1099815369,26.6178264618,45.3305892944,16.4344425201,51.3855476379,43.2965507507,10.3804244995,28.6216888428,20.7599525452,1.8793389797,30.0965309143,-3.0534594059,17.2605037689,21.0503940582,22.3969898224,13.9703998566
124,37.9016876221,34.0061798096,41.6802597046,25.5192394257,26.8648910522,36.6409034729,42.3026351929,27.0808372498,62.9947395325,49.9870910645,21.8651409149,46.2924423218,22.7091197968,5.8738589287,35.9892959595,17.1426296234,19.6877689362,18.6608486176,27.7286739349,14.5739154816
125,42.2017364502,30.4162044525,46.0331192017,22.8147354126,32.8623313904,46.4819831848,35.6271858215,38.8541107178,59.8102531433,47.7503089905,51.0149536133,82.9362182617,40.0262489319,26.5235271454,57.3971328735,61.2964096069,44.8100547791,25.786108017,33.6883926392,28.8159446716
126,44.9260444641,31.9410247803,50.7593994141,31.5355377197,47.689956665,54.9962692261,27.9634780884,53.2894515991,47.7003288269,40.3732719421,97.4281463623,126.3308868408,79.1303024292,63.452091217,91.4344787598,117.5393600464,90.7828674316,50.9857177734,49.3354797363,64.3177566528
127,47.9445648193,38.5759277344,56.9925880432,57.0208778381,63.7783660889,59.81873703,27.8484344482,65.2249221802,34.8312988281,37.2189598083,136.0918121338,148.8731536865,121.1538543701,100.1647109985,116.5181045532,154.267074585,130.0274200439,86.8751068115,77.0359115601,108.1499786377
128,48.483959198,43.557762146,59.3264961243,85.6548690796,70.0389022827,57.3952445984,36.4570198059,64.717590332,22.8185062408,37.6800842285,146.3760986328,139.235748291,138.7039031982,117.4214859009,118.7115020752,153.3948059082,142.3683776855,112.3387527466,100.9153366089,134.0464630127
129,44.4960403442,44.3338432312,52.053188324,98.6389465332,63.2154006958,46.6837844849,45.7653083801,51.2129821777,13.8176355362,37.3820953369,124.3421173096,97.3310165405,124.3100585938,110.4725723267,95.4252243042,114.1096954346,122.3825759888,114.9385910034,108.1264038086,130.0019683838
130,35.9553489685,39.7197761536,35.3065681458,88.2066116333,42.7430152893,29.6335201263,49.369430542,30.0305194855,8.7301855087,34.9199409485,72.380355835,36.2061843872,80.8871002197,79.385848999,51.633556366,47.7918014526,71.3807830811,90.9073410034,94.0446853638,94.8537750244
131,22.7647571564,27.5749664307,14.1071338654,56.0552520752,17.7961235046,12.0985584259,43.1051254272,11.126332283,7.9456152916,27.7663936615,13.0556964874,-13.0322151184,25.3108386993,34.1014213562,9.006483078,-13.3443460464,13.3725423813,46.1406211853,58.8804588318,40.1686439514
132,9.7410745621,13.4140338898,-1.702149868,16.5193119049,3.1090023518,2.827047348,29.1233615875,7.9644751549,19.0107002258,20.5609817505,-25.4882144928,-30.7614345551,-13.0378732681,-4.8630638123,-13.1312294006,-43.5116462708,-23.4824676514,2.6950283051,17.5377445221,-5.5571069717
133,3.3956723213,3.6342496872,-5.2770376205,-11.7940645218,0.7769797444,4.4103331566,16.5975799561,21.3596954346,41.9839057922,22.2432804108,-34.8577957153,-20.1970787048,-23.0156860352,-26.0106334686,-12.7606334686,-40.9363327026,-32.6540222168,-20.3536167145,-11.9534311295,-25.639093399
134,4.8959746361,0.9702934027,0.4233572483,-22.3056125641,6.7951636314,12.5200767517,9.9956827164,41.0003623962,63.2380332947,31.6958465576,-22.3320159912,2.9317195415,-12.8766212463,-28.142742157,-0.0471964478,-16.884344101,-22.2565765381,-20.1980228424,-22.5074119568,-22.6752662659
135,11.9467363358,6.1218662262,7.9390144348,-16.9107475281,15.6319541931,20.9221477509,8.6443738937,54.5304298401,70.1190567017,40.5845031738,-1.0731732845,23.8888053894,4.3848724365,-16.0960006714,11.8269758224,12.7454519272,-4.0549182892,-5.8277459145,-15.8885421753,-7.3233332634
136,19.5161437988,15.4839048386,12.048579216,-3.4099109173,19.3803539276,23.6690864563,9.5996255875,51.7448272705,57.2745437622,39.4745979309,20.3365478516,37.3274040222,18.4128417969,3.5672972202,18.7749519348,37.4660224915,15.7743463516,11.1593370438,-0.215992257,9.6364021301
137,23.4870891571,23.126865387,11.7260761261,8.6783208847,17.2020378113,19.4303321838,10.1635360718,33.6176681519,28.3237018585,25.4504013062,37.1133422852,39.5528678894,27.9106712341,25.5286693573,22.2828865051,50.8131523132,33.6723594666,24.7299537659,17.2765350342,24.9949359894
138,21.9292640686,24.6497993469,9.0564613342,16.0949649811,11.4827833176,11.4167737961,10.5454483032,9.6778945923,-3.6352863312,5.0129060745,43.0013961792,32.2333526611,32.4285507202,41.8094520569,23.3032054901,50.046497345,43.9632492065,32.139995575,30.8735561371,36.0402183533
139,15.9044799805,20.0734539032,6.940384388,18.4694213867,5.8870611191,2.9930140972,10.6322040558,-9.53465271,-24.6168880463,-12.1788063049,41.2012214661,25.455116272,32.7265396118,48.2038879395,25.9473590851,41.6001052856,47.5767974854,33.7053642273,36.3514060974,40.1705284119
140,10.3738231659,14.5192222595,7.8852639198,19.057849884,4.8148775101,-1.9143233299,10.3351602554,-16.3317489624,-27.1271381378,-16.6985740662,37.4264183044,21.4709701538,32.2644729614,45.4824104309,29.3543949127,29.777797699,45.6549758911,33.0679016113,37.1774673462,40.9239807129
141,8.6123113632,10.9528217316,11.3517074585,21.4096755981,6.54621315,-1.1759594679,11.4318618774,-11.6082954407,-13.3349161148,-5.941848278,29.1393909454,15.8809051514,27.9597072601,32.5700035095,27.4655780792,13.6865587234,33.4856491089,29.8079738617,35.5866355896,36.2825660706
142,9.457233429,7.8673467636,14.8360681534,22.1574687958,6.8168525696,2.6195888519,12.7577104568,-2.0850050449,6.5763888359,11.5016431808,13.6394090652,5.5730443001,15.9007072449,11.3601942062,16.9285697937,-4.8753223419,10.8971843719,20.6713104248,27.918214798,21.5633831024
143,10.3606214523,3.8058745861,16.6400146484,15.4442987442,2.7044582367,5.3269228935,11.0537214279,5.9653291702,21.3983592987,23.4267368317,-8.2833003998,-11.0340127945,-1.6634870768,-11.7506875992,-1.1523846388,-23.2156009674,-17.3709278107,5.391046524,12.1890859604,-0.6497692466
144,7.6862921715,-2.0793471336,16.0534725189,-0.692203939,-5.8126578331,4.5187773705,4.5451812744,9.2959823608,24.6045360565,21.7001171112,-31.212184906,-27.3355388641,-21.2881221771,-30.2663631439,-20.3055229187,-35.4660263062,-41.9736251831,-12.9247140884,-9.8845033646,-25.0600967407
145,1.5021417141,-7.5458798409,14.1335382462,-20.207452774,-10.925567627,3.3720974922,-4.7781944275,10.3408184052,17.2152404785,8.1087532043,-42.381942749,-30.005153656,-32.9067420959,-36.6447677612,-29.1960639954,-32.1947822571,-48.0116119385,-26.9243946075,-30.3974380493,-41.7001571655
146,-4.7338733673,-8.5548830032,13.562084198,-30.525686264,-5.7193017006,7.4571447372,-10.5606298447,13.2386369705,8.0361423492,-6.4237174988,-29.7496013641,-9.4035768509,-25.1402511597,-24.9893722534,-18.1356964111,-7.6920437813,-25.4570960999,-26.9225082397,-37.7301559448,-37.9102668762
147,-6.3709101677,-3.0195116997,15.4961633682,-23.7945995331,7.5712471008,17.0002384186,-6.3482780457,17.6895656586,4.4669127464,-11.5894355774,7.9625892639,26.8988399506,3.0958003998,3.9954161644,10.5963697433,30.720790863,19.0493621826,-7.6288633347,-23.035490036,-9.5638856888
148,1.3823815584,6.6405124664,17.6725921631,-2.2189102173,20.029132843,26.3641624451,8.1285562515,18.1572914124,6.4094791412,-4.9064412117,50.4331245422,53.5261421204,37.5395774841,37.4028434753,38.1185760498,59.7338676453,59.0351104736,23.4248523712,11.1706523895,30.4944725037
149,16.4636745453,15.2566432953,16.9634609222,21.3700695038,23.1212081909,28.7857685089,25.1571311951,9.1036109924,9.0743789673,5.8465123177,71.1063690186,54.9378051758,55.9920730591,57.6262779236,48.3981437683,62.4940109253,71.4449005127,47.4975852966,45.7945404053,58.0591125488
150,31.3610839844,19.0248451233,12.3390216827,32.3946037292,16.8785915375,22.5186347961,34.9425735474,-6.6340050697,8.375620842,10.9547071457,63.1918258667,36.2589912415,50.8140945435,59.5886497498,41.2417678833,42.7967643738,57.0114479065,51.5675468445,61.2992362976,60.3534164429
151,40.8051643372,23.3758163452,6.9950780869,27.8371181488,7.0016789436,14.2042627335,34.0759620667,-19.7897052765,4.3462095261,7.5495581627,35.7799491882,9.2139415741,31.5789146423,55.6516494751,27.2307739258,12.4370927811,26.8648910522,43.557762146,58.1552963257,42.8693771362
152,43.309753418,33.4649009705,5.1420960426,13.2084617615,-0.4555125833,9.9796524048,27.7645072937,-21.6606044769,0.7081412673,-0.5413249731,0.9910392761,-14.7069711685,7.1233253479,49.7975463867,13.4225206375,-16.3119468689,-7.0555233955,36.934173584,49.7268218994,15.8629875183
153,38.3024597168,41.9895629883,5.8559422493,-2.5744187832,-1.7973921299,10.2361459732,21.1418647766,-9.4403533936,1.837847352,-6.1719384193,-28.3945198059,-27.9796028137,-14.8210735321,36.7408599854,1.896312952,-33.3471221924,-31.6025848389,30.6557254791,39.0417633057,-10.7577152252
154,27.2534046173,41.360584259,6.5716738701,-12.4277563095,0.5176565647,12.854839325,15.6838188171,8.4218273163,8.1162977219,-4.0624623299,-42.3649673462,-27.8504123688,-27.7985477448,19.7660369873,-4.0766072273,-35.051109314,-40.1432762146,22.7458972931,25.3928794861,-28.9933204651
155,13.5394525528,30.5944309235,6.0700016022,-16.2336769104,2.9496364594,13.436665535,11.4874982834,19.9546356201,13.3970603943,2.6318478584,-37.9319572449,-17.6010189056,-29.1753196716,3.8850860596,-5.0196003914,-23.9492492676,-33.0774269104,15.2830467224,12.3409080505,-35.0256500244
156,-1.0128216743,12.3192186356,3.3607816696,-15.0398483276,4.948782444,9.3129558563,6.5782752037,20.1290893555,11.5601091385,7.0450568199,-22.3018398285,-6.0795249939,-20.8213405609,-8.9094486237,-6.0021996498,-8.8575839996,-17.6368522644,6.2972631454,1.1400321722,-29.9183979034
157,-13.2491035461,-3.4372577667,1.5077996254,-10.1164798737,6.1435551643,4.1029171944,0.8354453444,10.5209302902,3.5880429745,5.8153934479,-3.4457445145,4.6838011742,-8.4417238235,-11.5554876328,-4.3519611359,5.8974337578,-0.2640849352,-2.3933639526,-7.56945467,-18.7410964966
158,-16.7372360229,-8.1371364594,4.0840573311,-4.4962391853,6.7206668854,0.8976829052,-2.5734755993,-2.1444137096,-5.1327595711,0.4120413363,16.8889656067,17.3680057526,7.1874489784,-1.4796034098,4.3405518532,20.8240756989,18.8107852936,-2.9035234451,-7.6137752533,-1.688947916
159,-10.2409553528,-3.5805926323,8.4567174911,2.5083155632,6.8451423645,0.7307730913,-2.3943068981,-10.1089353561,-9.3545408249,-4.6292014122,34.6040382385,28.1124725342,25.8558883667,15.3688592911,17.3962955475,31.9136791229,34.991607666,6.6395697594,3.2881710529,20.6750831604
160,2.303686142,4.4744567871,11.0640945435,11.4214887619,6.0153079033,3.7766416073,0.9155997634,-10.5172519684,-6.9291620255,-4.5613059998,41.6774330139,30.6906166077,37.6131286621,27.6324882507,26.1699047089,33.1471138,39.458568573,19.8857975006,19.5246315002,39.084197998
161,15.6187524796,9.7731370926,8.8820075989,18.6589641571,3.7936155796,7.6042518616,6.4019351006,-5.4345178604,0.2837942243,0.5252005458,35.0585594177,22.9929599762,35.1472015381,26.86677742,23.7624435425,23.6379680634,30.4067745209,24.7327842712,29.6580371857,43.9943656921
162,24.1471843719,9.7278728485,1.582296133,20.2054729462,-0.1311228573,8.9423599243,10.7755384445,0.1348012686,8.017282486,5.9521274567,17.6905097961,7.7664465904,20.5081729889,15.6196956635,11.2649517059,7.4250831604,11.7147598267,16.6560459137,26.863948822,33.0980796814
163,24.8214244843,5.2345094681,-6.0823540688,13.3310508728,-4.8423175812,5.500433445,11.2904129028,2.7044582367,11.5789690018,6.8960638046,-6.0880122185,-11.439499855,-0.5828166604,0.6732504964,-6.1643943787,-11.602637291,-11.1151094437,2.0245599747,13.6846733093,9.8287734985
164,15.7545433044,-1.6663160324,-9.694018364,-0.9043774605,-8.0607538223,-1.8058791161,7.5759620667,2.6073298454,8.3690195084,1.6200158596,-31.1490039825,-29.0433006287,-21.899181366,-12.5267705917,-21.4305152893,-28.8660163879,-31.2451896667,-12.6342716217,-4.9120993614,-17.9169216156
165,-0.3838450909,-5.0592064857,-7.2771267891,-16.4222774506,-7.4544095993,-7.2733545303,1.2692222595,1.7586358786,0.6591055989,-6.8122310638,-45.8483848572,-34.0628547668,-35.581073761,-16.5109176636,-25.164768219,-34.6880569458,-38.782535553,-20.4318847656,-21.0618038177,-39.3068389893
166,-14.8041000366,-0.3555552959,0.3846945167,-25.3279056549,-2.2773756981,-6.4105157852,-3.9662768841,2.9647243023,-5.8730096817,-11.3499155045,-39.6519737244,-21.8435459137,-33.9129180908,-9.0226078033,-14.6051282883,-24.4895839691,-28.2474136353,-14.7597789764,-24.0633525848,-43.3126754761
167,-21.2041950226,8.5566749573,7.9974799156,-21.6907806396,4.3556394577,-0.37818712,-5.5910544395,5.9832463264,-7.4138607979,-7.1413354874,-15.5471782684,0.1263143271,-17.7566127777,4.6753144264,3.665368557,-3.6975238323,-6.0700950623,1.7784386873,-11.6460151672,-27.8862476349
168,-17.915977478,13.8949604034,11.9429645538,-7.2299771309,8.3152685165,6.5386691093,-3.7022387981,6.4462561607,-4.6414604187,2.985470295,14.3211936951,20.534576416,3.6983733177,15.2670164108,19.0993404388,17.7253990173,16.0138664246,18.102596283,7.8937506676,-2.3273544312
169,-6.8725824356,10.0211439133,10.3078136444,9.1611337662,7.6476297379,9.1743354797,-0.9486981034,2.2489924431,0.1527181417,11.5780258179,36.0006103516,28.4726963043,21.3446083069,14.8068351746,22.2819442749,29.2789554596,28.2218589783,23.3371524811,21.7095470428,20.9117736816
170,5.4683718681,-1.4645154476,3.0184750557,18.7202587128,3.3372068405,6.0068211555,-0.080201216,-5.7947411537,3.2476224899,13.062297821,39.1935882568,21.569984436,27.9285888672,4.188729763,12.4946155548,26.6244277954,26.5527610779,14.720079422,20.8231334686,31.8608703613
171,14.012834549,-11.3518009186,-5.0460042953,17.7301139832,-0.1424387842,0.6138418913,-0.5394390225,-12.2438726425,2.6073298454,6.8177952766,25.9954509735,9.0291147232,22.8335952759,-7.1743402481,-0.5894176364,14.8341817856,16.6956501007,-1.01565063,7.7192969322,28.6311187744
172,17.0803928375,-11.4847631454,-8.5265932083,9.7241010666,-0.0396525003,-2.4414565563,0.4874807894,-10.5172519684,0.7552909255,-2.2556869984,7.1384129524,-1.007163763,13.454583168,-8.7453670502,-7.0536375046,1.9151728153,6.1718449593,-11.7318277359,-6.1332755089,18.1733207703
173,15.7639732361,-1.7370406389,-6.2530360222,1.2946830988,1.2267875671,-1.7012068033,4.8893737793,-1.5682448149,1.2918541431,-7.9947447777,-8.9745149612,-6.3671379089,4.3037748337,-0.1961894035,-5.6806387901,-7.4119749069,-2.3047225475,-9.6864748001,-9.11784935,6.7319831848
174,11.1140727997,8.7094402313,-1.3183515072,-4.2057971954,0.9919822812,-0.1612986475,10.1503343582,8.3199834824,4.1943879128,-7.3921718597,-18.8306808472,-9.7034482956,-5.6268882751,7.566532135,-2.357530117,-13.305683136,-8.8905887604,-1.5418409109,-2.9544451237,-3.9078114033
175,3.0288479328,10.8622941971,1.6803674698,-6.6905846596,-1.403220892,-0.4045909345,10.9631938934,12.4050312042,6.2265386581,-1.9180953503,-22.100982666,-12.5805215836,-16.4222774506,8.0078525543,-1.2391400337,-15.8611955643,-14.144947052,2.2339046001,1.3767235279,-13.5395460129
176,-6.807516098,5.2778873444,2.3480067253,-8.1625976563,-4.2708640099,-1.820966959,5.0930604935,8.0814065933,4.3537535667,2.7959284782,-18.3497543335,-12.515455246,-23.1514778137,3.4211332798,-1.8737746477,-13.5404891968,-15.8951435089,0.4139273167,0.4808798432,-20.2149963379
177,-14.6022996902,-1.7917342186,2.5846979618,-8.8519258499,-5.1629357338,-3.1685044765,-4.4321155548,0.2847372293,-1.1231518984,3.4258482456,-9.3903751373,-9.0810728073,-20.7232685089,-1.4909193516,-2.0623733997,-7.0008296967,-12.0118961334,-2.5404708385,-1.8709456921,-20.3045806885
178,-17.5340652466,-5.317586422,3.1768980026,-7.0149745941,-3.7946522236,-3.0345995426,-11.6714754105,-5.6061425209,-6.9065303802,1.5606073141,0.8769370914,-2.8346848488,-9.9825744629,-3.7578754425,0.0697347298,1.1258872747,-4.191652298,-2.1425278187,-1.7738173008,-12.9530038834
179,-13.6347885132,-4.2246570587,4.1255493164,-2.8912644386,-0.737467587,-0.4828594029,-12.1467447281,-6.9631099701,-9.0084629059,-0.3706431687,10.3427047729,6.9517002106,4.7290649414,-3.6192553043,4.7960176468,9.2299728394,5.8097352982,2.4159023762,1.7454339266,-0.5620708466
180,-3.9794788361,-0.9175793529,3.8143613338,2.5573513508,3.0335628986,3.5041165352,-7.0724973679,-3.994566679,-6.1163020134,-0.2810588181,17.2539024353,15.8780755997,18.1818084717,-2.3000075817,9.1243572235,14.5418539047,14.4447259903,8.3341283798,6.0737733841,12.9708271027
181,7.5042943954,2.3791255951,0.235701561,8.5519599915,5.8587713242,6.8385410309,0.0291860159,-0.3055766225,-0.1650706232,1.9623224735,17.9847221375,17.7244567871,24.4329109192,-0.5771587491,8.9225568771,14.1467399597,16.392950058,11.4978713989,8.5368719101,20.917432785
182,16.4844207764,3.4946866035,-4.7847952843,11.8684682846,6.5584721565,7.1591591835,6.6405124664,1.0447899103,5.2816591263,3.6201047897,11.2206315994,10.446434021,19.9244594574,-0.7327526212,2.3866693974,7.2430853844,10.3163003922,7.4712896347,5.9917330742,18.4477329254
183,19.0229587555,1.296569109,-7.9900298119,9.9607925415,4.9723572731,4.3273496628,9.7684221268,-0.1207499355,7.360016346,1.8689661026,-0.4451396465,-2.0784041882,6.9026646614,-1.9539290667,-6.5359339714,-2.9959366322,0.1593191028,-2.699836731,-2.3895919323,7.2195105553
184,13.9619131088,-2.0378553867,-7.0555233955,3.3494656086,2.5149166584,0.048988875,8.405796051,-1.0731732845,6.0520849228,-3.2958085537,-11.3848056793,-12.9039678574,-7.4317774773,-0.4838023782,-11.1848917007,-11.0377845764,-7.8853573799,-11.154715538,-10.6256961823,-5.5599355698
185,4.0142760277,-2.9610459805,-1.5418409109,-5.0950398445,-0.2093913108,-4.1445026398,4.7036042213,0.9137138128,2.6167597771,-7.8683834076,-16.4571666718,-16.9814720154,-16.571269989,4.2698273659,-8.7001037598,-12.8332433701,-10.2192659378,-12.1061954498,-12.095823288,-12.7210273743
186,-6.9310479164,-0.3951610029,5.5258946419,-10.5106506348,-2.879948616,-6.1474204063,0.200810805,4.9478392601,-1.0967481136,-7.751452446,-12.972806930499999,-11.7506875992,-17.1813869476,9.3836803436,-0.7553845048,-7.6250910759,-7.3978300095,-5.5863394737,-5.787197113,-11.5696325302
187,-14.5777816772,3.8256773949,10.3493051529,-9.6996765137,-4.8027119637,-4.6490039825,-3.5655047894,8.4623756409,-2.3141524792,-2.4527726173,-2.3424422741,-0.100004077,-9.9212799072,11.5591659546,7.8692331314,1.7888116837,-1.1995344162,3.8775420189,4.8940887451,-3.8446307182
188,-15.3416061401,5.78804636,10.6227741241,-3.5598468781,-6.7151026726,-1.3315534592,-5.3081564903,8.1728773117,-1.3438123465,5.2316803932,9.3355875015,9.8683786392,0.2687063217,8.2671766281,11.8071737289,9.2544898987,4.4678559303,10.4624643326,13.5686845779,4.9016327858
189,-9.9109067917,2.8345913887,5.6664004326,3.6936583519,-7.2412929535,0.8486472368,-5.6174583435,1.7360039949,-1.0703442097,10.1475048065,15.056728363,13.4498682022,7.7164678574,-0.2480540425,8.7886514664,10.5529918671,5.5353245735,10.2776384354,14.5748586655,8.7829933167
