,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
59,40.3172607422,32.633190155,19.4649009705,32.1179962158,26.7392406464,15.3302679062,3.3267662525,32.1366615295,32.0106620789,15.8183965683,4.8247542381,10.5852403641,9.6976470947,6.1911425591,35.4061012268,24.3881931305,35.5330352783,38.0044822693,38.4954109192,36.2255630493,37.044090271,33.867980957,36.2376937866,17.6719818115,13.9172124863,25.8656482697,12.6217565536,27.9469642639,16.4278583527,21.7599487305
60,29.1500205994,20.0622291565,5.4407491684,29.956413269,13.8080129623,10.1129770279,5.0263524055,19.1326370239,23.1879367828,10.8624372482,-6.7363505363,-4.5626354218,1.03358531,-0.7789331675,27.3300361633,8.285525322,31.2360038757,29.903213501,27.1536369324,27.3384361267,23.8319301605,23.7180652618,26.4107093811,10.2847089767,3.0057022572,18.9571704865,2.5829057693,18.1414451599,7.6060643196,6.0912771225
61,14.222410202,9.4923152924,-0.3197369277,24.1856613159,5.7524795532,9.2888507843,12.2493591309,7.4025993347,14.0460109711,8.6672554016,-4.6671676636,-5.3746285439,4.6315555573,2.010777235,19.9838294983,-0.9571983814,22.4683418274,20.0463619232,12.4808244705,18.9851703644,11.6641645432,14.7170724869,14.0665445328,10.6459064484,-0.4672023952,11.041636467,1.4405152798,10.8745708466,6.493540287,-0.1974712759
62,5.7534132004,7.0880689621,5.1271514893,18.8517055511,1.0718516111,11.5596323013,22.8239383698,2.4335737228,10.7439050674,11.7145643234,6.9014034271,6.1248764992,11.6576309204,11.5540323257,13.2181520462,0.7629207969,13.9069461823,10.6636390686,3.3388996124,14.6881399155,0.8571867347,11.0491027832,4.451423645,15.3816003799,5.9624781609,8.444190979,6.0091443062,6.6074061394,12.4864244461,3.1429011822
63,6.3740744591,9.439116478,13.4085502625,16.3933258057,3.4723651409,19.1541023254,33.7475814819,3.4312987328,12.7608222961,19.1270370483,23.4698009491,22.5952739716,21.698348999,23.6779327393,9.3849830627,10.9623031616,10.4573745728,5.9960775375,3.6459636688,11.4672327042,-3.403444767,10.9725704193,2.9319696426,21.3166179657,18.6939735413,9.2496509552,16.6527900696,7.368999958,21.1803531647,11.8414964676
64,10.2380428314,16.273859024,25.9729804993,15.0773363113,15.8902626038,26.5311088562,39.7264671326,11.7080307007,16.5417251587,28.699224472,40.781124115,37.7534179688,31.2313365936,33.9258460999,9.9561786652,23.7768650055,12.1326942444,7.9523282051,12.274559021,13.2881507874,5.8019461632,13.9946784973,9.6883144379,26.6729736328,32.3755950928,13.505616188,29.9134807587,15.0801362991,28.2213611603,21.3782176971
65,14.256942749,24.2799263,38.4515419006,16.6322574615,29.970413208,31.3741359711,39.2700691223,25.7004489899,21.9671459198,36.4775619507,49.9706497192,45.0221557617,34.9655723572,41.7377815247,15.5374660492,35.3949012756,17.6486492157,15.4628000259,22.9126052856,18.5390415192,21.176618576,20.5279579163,22.3283424377,31.5944004059,40.6700592041,22.8024730682,41.4680519104,25.0863208771,31.4609355927,29.9088134766
66,20.8396892548,29.6316165924,41.7387161255,19.3967666626,38.4543418884,35.0719718933,31.9947967529,38.2994117737,28.5106925964,38.0026130676,48.6387939453,42.818572998,37.2055549622,42.533908844,26.2959098816,42.6375083923,23.9336624146,25.4232501984,31.219203949,22.555141449,35.0710372925,25.0097885132,34.6883735657,33.1166534424,40.6019248962,32.7059898376,46.2802810669,33.2883872986,29.9722805023,37.3007545471
67,30.1300125122,32.8282585144,38.3712768555,21.0515537262,38.9751396179,32.5585250854,21.5928821564,44.8364257813,31.6018676758,33.4815864563,35.8596992493,34.0854454041,34.749042511,35.7859649658,34.3187789917,41.7228507996,29.3282852173,32.2663955688,35.797164917,26.588973999,42.6636428833,25.7219161987,38.2648773193,29.4570846558,33.065322876,37.3399543762,39.7843322754,35.9763641357,26.2744445801,39.6443328857
68,36.2395629883,29.7800159454,29.3021526337,24.6439247131,33.883846283,23.9859294891,12.7636222839,42.6851081848,31.138004303,25.2272529602,18.8927707672,22.7128734589,25.2375202179,24.1240615845,35.3575706482,34.2534446716,31.2220039368,34.3897094727,33.1353225708,27.7742977142,39.9093971252,27.5232334137,34.2142448425,21.0991535187,24.1651287079,36.6408920288,24.9388542175,31.5290679932,23.513666153,35.2857017517
