15m/min,20m/min,30m/min,40m/min,50m/min,60m/min,70m/min,80m/min,90m/min,100m/min,110m/min,120m/min,°
-1.040247369,-2.482158769,4.511564948,-2.274098064,-1.66845601,1.839049218,0.186236946,0.186236946,3.21170054,-0.09667068,6.77894597,-3.468215446,-0.248564269
-0.421774365,-1.105387434,2.2071038,-2.118224202,-2.149124306,2.782532418,3.428687942,3.428687942,0.158083518,-0.422838452,1.470307968,-3.578769155,-0.438718831
0.446158832,0.359277533,-0.877413327,-1.004447091,-1.234481205,2.285384065,5.365781178,5.365781178,-3.345301696,-0.199671029,-4.009310615,-2.182084418,-0.431187957
1.028860186,1.317867451,-3.842450049,0.314644049,0.302970676,1.152380223,5.143300423,5.143300423,-5.471915575,0.153276835,-9.539742703,-0.134437474,-0.221264852
1.16818135,1.565754958,-5.717056406,1.47580132,1.518374797,0.393610983,3.12243357,3.12243357,-4.941120441,0.351724174,-10.24838511,2.095176753,0.095031844
0.8923631,1.281473994,-5.68684297,2.06977,2.148736935,0.015256367,0.084609935,0.084609935,-2.463618706,-0.065083906,-6.143477852,4.053556728,0.347316114
0.368026017,0.863292576,-3.532075663,2.048483262,2.348557613,-0.252544542,-3.075440781,-3.075440781,0.550858183,-1.073113991,-0.478458641,3.858542733,0.353905629
-0.075354174,0.348290829,0.054396499,1.571934979,1.650215244,-0.448245205,-5.161541189,-5.161541189,2.860812683,-2.007670493,5.2346274,1.292460698,0.078087379
-0.310693977,-0.402925052,3.520014919,0.394984321,-0.166024248,-0.483265324,-5.596202663,-5.596202663,4.03158332,-2.243197959,7.274720985,-1.255081275,-0.278687764
-0.372823686,-0.884280017,5.157033803,-0.805999752,-1.704849467,-0.859559933,-4.131537696,-4.131537696,4.602205255,-1.487175395,5.448868126,-2.709446207,-0.448132423
-0.394474948,-0.903506749,4.264364109,-1.24478124,-1.491982078,-1.338854892,-0.641885862,-0.641885862,3.411521217,-0.461978585,2.851199317,-2.907206877,-0.3794132
-0.389768151,-0.584892335,1.698282074,-1.502282113,0.407344363,-1.364948314,3.275560756,3.275560756,0.309837366,0.348977498,-1.072427322,-1.883383405,-0.174196891
-0.345524268,0.165636877,-1.014060457,-1.621075849,1.932436201,-0.997580401,5.470154865,5.470154865,-2.443018636,1.150320216,-4.57306586,-0.611672426,0.01595767
-0.088533203,0.892132674,-2.701892848,-1.424001847,1.018479769,0.536438134,5.672722219,5.672722219,-4.102697598,1.617941802,-5.034507425,1.160620251,0.16092699
0.383087764,1.228600481,-2.890726821,-0.917240129,-1.425375185,2.493444771,3.974589793,3.974589793,-4.304578283,1.378980991,-4.147331083,3.096340148,0.317192619
0.719153004,0.909299398,-1.910850165,0.534378127,-2.97381377,2.842959289,0.615405068,0.615405068,-3.05552738,0.741065495,-1.836003245,3.701982202,0.512053977
0.644785626,-0.200357698,-0.421465114,2.126763527,-2.250751318,1.703088757,-2.892786828,-2.892786828,-1.57232235,-0.183877642,1.251260558,3.125180246,0.519584851
0.245649319,-1.509148803,1.176413638,2.621851873,0.051649823,0.015256367,-5.85782355,-5.85782355,0.483564621,-1.223494501,2.693265448,1.35906759,0.313427182
-0.28339456,-2.13333092,2.476964715,2.104790119,1.80334243,-1.600475779,-6.941387225,-6.941387225,3.280367439,-1.813343168,4.058363411,-1.027107168,-0.064999222
-0.623225237,-1.829823224,2.93153959,0.813165739,2.348557613,-2.201997819,-4.667139512,-4.667139512,4.674992169,-1.49747543,4.602891924,-2.446451981,-0.406712617
-0.713595722,-0.738019521,2.181010378,-0.541632189,2.201610448,-2.116164195,-0.617852447,-0.617852447,3.642928669,-0.602745729,2.757125665,-3.080247464,-0.658996887
-0.720185236,0.510344712,0.269323895,-1.393101743,1.164740265,-1.976770389,3.261140707,3.261140707,0.781578965,0.423824419,0.690251989,-2.496578818,-0.626990674
-0.424598442,1.246453875,-2.293324796,-2.146377631,-0.2600979,-0.912433446,6.086096954,6.086096954,-2.075650724,1.532794846,-1.493355416,-0.529958816,-0.284335919
0.235294368,1.528674832,-4.520192347,-2.390831793,-0.996207063,0.855739217,6.791992681,6.791992681,-2.733479621,1.799909085,-2.913386898,1.65982861,0.176930096
0.88012543,1.350827562,-5.070900881,-1.912910172,-0.917240129,1.962649637,5.463288175,5.463288175,-2.308431513,1.378294322,-1.925270214,2.937032942,0.43674524
1.163474554,0.734198805,-2.796653169,-1.263321303,-0.518972112,2.347870944,2.353364296,2.353364296,-2.341391625,0.952559545,-1.138347545,2.094490084,0.416976696
0.871653197,-0.0142704,1.400954399,-0.148857523,-0.84788656,1.716135468,-2.735539628,-2.735539628,-1.768709683,0.066069872,-0.496998704,-0.218211092,0.179754174
0.134568932,-0.714672775,5.196860605,1.131780153,-2.031703908,0.3888043,-7.108934459,-7.108934459,-0.532018823,-0.240871169,0.761665564,-2.506878853,-0.003810873
-0.556388733,-1.084787364,6.747359196,2.194057089,-2.435465278,-0.459231909,-8.111471192,-8.111471192,1.107060069,0.453351186,0.842692506,-3.707176257,-0.058409708
-0.993179409,-0.862306609,5.18656057,3.150586999,-1.200147755,-1.354648279,-6.295918369,-6.295918369,2.691205441,0.677891947,1.427047821,-2.965573742,-0.095122717
-1.184275329,-0.2600979,1.424301145,2.868366042,1.036333163,-2.258991346,-2.681292778,-2.681292778,2.711118842,0.644931835,2.236630566,-1.696609439,-0.21185126
-1.045895525,0.455411193,-2.445765312,0.980712974,2.748885637,-1.775576373,2.081443373,2.081443373,1.802655761,0.191730298,1.566441627,-0.058217216,-0.359644657
-0.58368815,0.957366228,-5.012534017,-1.044960562,2.937719611,-0.331511476,6.276990935,6.276990935,1.040453177,-1.130794186,1.339840859,2.190623744,-0.334227958
0.114800388,1.048693205,-5.675169597,-2.489712128,1.934496208,0.947752862,8.700245819,8.700245819,-0.350051539,-1.689742749,0.338677463,3.151960337,-0.108301746
0.922486595,0.851619203,-4.57306586,-2.668932736,0.591371654,1.132466822,8.223010867,8.223010867,-2.298818147,-1.316194815,-2.174531059,2.893086126,0.209877669
1.359277271,0.30709069,-2.405251842,-1.451468607,-0.332198145,-0.215464416,3.937509668,3.937509668,-3.791636543,-0.996893732,-3.364528428,0.931272806,0.567594171
1.150295525,-0.503865394,0.389490969,-0.141990833,-1.055947266,-1.154140932,-1.899863461,-1.899863461,-3.146854357,0.051649823,-3.84863007,-2.012477176,0.803875334
0.488519997,-1.088907378,3.248780665,0.854365879,-1.871710032,-0.446871867,-6.400292056,-6.400292056,-0.440691846,1.149633547,-3.32195495,-2.846093337,0.684322713
-0.239150677,-1.341601568,5.157033803,1.508074762,-2.298818147,0.80561238,-8.511799217,-8.511799217,2.18650373,1.332974169,-0.895266721,-2.253497994,0.180695533
-0.742777857,-1.125987504,5.503801646,1.456574588,-2.116164195,1.573308317,-7.665823015,-7.665823015,3.4163279,1.221047122,0.973159615,-1.484428719,-0.404829899
-0.815262517,-0.661112594,3.657348718,1.183966997,-1.398595095,1.514941452,-3.983903862,-3.983903862,2.893086126,0.802865704,2.761245679,-0.067830582,-0.743719216
-0.599691257,-0.215464416,0.193103636,0.610598386,0.143663469,0.791879,1.144826864,1.144826864,1.274607304,-0.354171553,4.634478698,1.38653435,-0.756898246
-0.258919221,0.551544852,-3.291054846,-0.321211441,1.901536097,0.048216478,6.135537122,6.135537122,-0.251171204,-1.840123259,3.911416246,2.492071433,-0.356820579
0.129862135,1.492281375,-5.537835798,-1.270187993,2.889652781,-0.831406505,8.46677836,8.46677836,-1.56614233,-2.875620103,1.799909085,2.680905406,0.149630679
0.389677279,1.912522801,-5.540582474,-1.945870284,2.356797641,-1.973337044,6.607278721,6.607278721,-2.473232072,-3.285561494,-0.933033516,1.975696348,0.47251689
0.444276113,1.70102875,-3.010207227,-1.710342819,0.160143525,-2.796653169,2.394564435,2.394564435,-2.163544355,-2.300878154,-4.546972438,1.306880747,0.603365821
0.337902522,0.877025956,0.517898071,-0.517598774,-2.190324446,-2.156677665,-2.042690612,-2.042690612,-0.66385927,0.312584042,-6.022624109,0.927152792,0.548766986
0.075263301,-0.356918229,3.239853968,0.912732743,-3.196294524,-0.611672426,-5.347628486,-5.347628486,0.960799573,2.925359569,-5.232268095,1.074099957,0.30495495
-0.204320386,-1.325808181,4.312430939,2.003163108,-2.576232422,0.421077743,-6.483379005,-6.483379005,1.44146787,4.342644375,-2.890726821,0.250097163,-0.074412814
-0.35587922,-1.932823573,3.654602042,2.202983786,-0.484638662,1.339840859,-5.296128312,-5.296128312,0.745185509,4.067290108,1.926942849,-1.666396003,-0.452839219
-0.510262131,-1.899863461,2.282637389,1.444901215,1.568501634,2.352677627,-2.196504467,-2.196504467,-0.025257104,1.506014755,6.053823511,-2.506192184,-0.683472227
-0.630756111,-0.899386735,0.842692506,0.162890201,2.259290643,2.80793917,2.045736586,2.045736586,-0.143364171,-1.956170319,7.179960663,-2.323538231,-0.637345625
-0.425539802,0.406657694,-0.707119416,-1.267441317,1.87887602,2.361604323,5.347927784,5.347927784,-0.105597377,-4.250331432,6.356644538,-1.542795584,-0.318224851
-0.03111029,1.484728017,-2.115477526,-2.032390577,1.028779804,0.50485136,5.932283099,5.932283099,-0.288937998,-4.503712291,2.683652082,-0.400865045,0.130803495
0.262593785,1.85140926,-3.253288051,-1.841496597,0.140230124,-2.013850514,4.048750045,4.048750045,-0.379578306,-2.844719999,-2.334524935,0.68269863,0.529939802
0.32848893,1.111866752,-3.634389343,-1.357394955,-0.679652657,-3.385815167,0.822092436,0.822092436,-0.022510428,-0.367904933,-5.549509171,1.870635992,0.695619024
0.293658639,-0.173577607,-2.563185711,-0.611672426,-1.701416122,-2.849526682,-2.813819894,-2.813819894,0.650425187,1.882996034,-7.161807972,2.051229938,0.557239219
0.242825241,-1.276368013,-0.370651609,0.315330718,-2.627045927,-1.088220709,-5.559809206,-5.559809206,0.875652618,3.274187418,-6.069317601,1.041139846,0.190109125
0.406621745,-1.922523538,1.919389491,1.403701075,-2.496578818,0.421077743,-6.045284186,-6.045284186,0.17044356,4.064543432,-1.925956883,-0.215464416,-0.325755725
0.485695919,-1.666396003,3.246033989,2.450184624,-1.123927497,1.383101005,-3.974290496,-3.974290496,-0.508672077,4.082396826,2.360917654,-1.536615563,-0.674999994
0.183519611,-0.481891986,2.768799038,2.307357473,1.07890664,2.231823883,0.120316723,0.120316723,-0.760679598,2.139810238,6.309264377,-2.164231024,-0.663703683
-0.087591843,1.00405972,1.040453177,0.883892646,3.119686894,2.934972935,4.117416944,4.117416944,-0.829346498,-1.190534389,8.757239345,-1.927330221,-0.341758831
-0.054644271,2.393877766,-0.69750605,-0.942646882,3.841376008,2.691205441,5.80181599,5.80181599,-1.225554508,-3.703056243,7.094813708,-1.177487678,0.079970097
0.166575145,2.817552536,-1.690429418,-2.410058525,2.919866217,1.168860279,4.871379501,4.871379501,-1.747422944,-4.730999729,2.865619366,0.16357687,0.44898291
0.36426058,2.034063213,-1.557215633,-2.765753064,0.579698281,-0.709179423,2.07663669,2.07663669,-1.301088097,-3.608295921,-2.48833879,1.429794497,0.56853553
0.395325434,0.622271758,-0.770292964,-1.723389529,-2.052990647,-2.070157372,-1.361514969,-1.361514969,-0.213404409,-0.476398634,-7.739983266,2.625285218,0.429214366
0.285186406,-0.931660178,-0.155037544,-0.022510428,-3.393368526,-2.913386898,-3.796443226,-3.796443226,0.891446005,2.840899282,-8.889467164,2.916432872,0.150572038
0.231528931,-2.065350689,0.236363783,1.628241837,-3.017073917,-2.923686933,-4.461138814,-4.461138814,1.668068638,5.083560221,-5.91962376,1.513568114,-0.113008542
0.082794175,-2.337271611,0.658665215,2.606745155,-1.507775465,-2.080457407,-3.19217451,-3.19217451,1.233407164,5.05678013,-1.215254473,-0.89595339,-0.303163104
-0.228795726,-1.79823645,1.073413288,2.361604323,0.057143175,-0.284131315,-0.557425575,-0.557425575,0.724585439,2.310790818,4.348137727,-2.881800124,-0.397299025
-0.457546015,-0.681712664,1.297267381,1.087146668,0.986206326,2.386324407,1.839049218,1.839049218,0.966979594,-1.539362239,7.221160803,-2.99441384,-0.423657083
-0.536620189,0.561158218,0.877025956,-0.362411581,1.490908037,3.898369535,3.165693717,3.165693717,0.484937959,-4.522252354,6.698605698,-1.331301533,-0.337052035
-0.349289705,1.269113952,-0.275891287,-1.526315528,1.620001809,3.412207886,3.151960337,3.151960337,-0.494252028,-5.03794077,4.403757915,0.765098909,-0.038641164
-0.03111029,1.396834385,-1.757722979,-2.105177491,1.549274902,2.284010727,1.424301145,1.424301145,-1.404775116,-3.448988715,-0.337004828,2.328644212,0.351081551
-0.04334796,0.814539077,-2.668932736,-1.869650025,1.243707199,0.922346109,-1.391041736,-1.391041736,-2.039943936,-1.255767944,-4.796919952,2.72622556,0.575125044
-0.351172424,-0.269024597,-2.070157372,-1.201521093,0.073623231,-0.278637963,-3.339808344,-3.339808344,-1.577815702,0.967666263,-6.420892126,2.39113109,0.447100191
-0.578039995,-1.219374487,-0.119330756,-0.525152133,-1.303834773,-0.968740304,-3.715416285,-3.715416285,-0.584892335,2.099296767,-6.31583177,1.218987115,-0.000986795
-0.373765045,-1.708282812,1.901536097,0.289923965,-1.727509543,-2.146377631,-2.486965452,-2.486965452,0.028989747,2.654811984,-3.748376396,-0.651499228,-0.476373199
0.084676893,-1.437735227,2.96518637,0.690938658,-1.298341421,-3.204534552,0.381250941,0.381250941,0.639438483,3.079173424,-0.291684674,-1.522195514,-0.686296304
0.356729706,-0.217524423,2.566918353,0.469831241,-0.212031071,-3.092607506,3.216507223,3.216507223,1.142766857,1.930376194,2.119896837,-1.684936066,-0.584629509
0.274831455,1.125600132,0.993073016,0.118256716,0.742438833,-2.448511988,4.762199131,4.762199131,1.342587534,0.086669942,4.534225025,-1.804416471,-0.28339456
0.095973204,2.021016502,-0.887713362,-0.248424528,0.830332464,-1.021613816,4.787605884,4.787605884,1.417434455,-1.407521792,4.295264214,-1.828449886,0.134568932
0.118565825,2.19337042,-2.45400534,0.007703008,0.568711577,1.404387744,2.530524896,2.530524896,0.64836518,-2.814506563,1.109806745,-1.633435891,0.529939802
0.065849709,1.315120775,-3.323328288,0.951872876,0.042036457,3.383367788,-1.106760772,-1.106760772,-0.238124493,-2.999220523,-1.153454263,-0.098730687,0.728566596
-0.178903687,-0.098730687,-3.344615027,1.439407863,-0.549185548,4.555511763,-4.232478038,-4.232478038,-0.141304164,-2.012477176,-2.407998518,1.746348904,0.599600384
-0.485786791,-1.439108565,-2.371605061,1.309627423,-0.799133062,4.257497419,-5.997217356,-5.997217356,-0.129630791,-1.400655102,-1.766649676,2.574471712,0.312485823
-0.593101742,-2.158737672,-0.149544192,0.686131975,-0.770292964,1.753902263,-5.514489052,-5.514489052,-0.535452168,-0.080877293,0.549484845,2.766739031,-0.124304853
-0.434012035,-1.834629907,2.853259324,-0.532705492,-0.234691148,-1.286668048,-2.973127101,-2.973127101,-0.571158955,1.802655761,1.012986417,1.454514581,-0.556388733
-0.132777086,-0.773726309,5.338314418,-1.310701463,0.314644049,-3.420148617,0.904492715,0.904492715,-0.309538068,2.790772446,0.931959475,-0.603432398,-0.773842711
0.211760387,0.541244817,6.031850103,-1.318254822,0.180743594,-4.652032794,5.144673761,5.144673761,0.59411833,3.213073878,0.835825816,-2.159424341,-0.741836498
0.667378247,1.87200933,4.295264214,-0.903506749,0.297477324,-4.877260225,7.55144859,7.55144859,1.483354679,2.654811984,-0.915180122,-3.384441829,-0.436836112
1.071221351,2.542884938,0.698492017,-0.001910358,1.041826515,-4.308698297,6.81327942,6.81327942,1.102940055,0.896252688,-1.603222455,-3.47920215,0.139275728
1.15594368,2.191310413,-3.098100858,0.616778406,1.846602577,-2.211611185,3.363454388,3.363454388,0.114823371,-0.785399682,-0.792953041,-2.296071471,0.737980189
0.7238598,0.991013009,-5.5776626,0.642185159,1.643348554,1.92625618,-1.324434843,-1.324434843,-0.448245205,-2.438898622,0.285117282,-0.367904933,1.01285708
-0.111125824,-0.851319905,-5.874303606,0.550858183,-0.095297342,5.929536423,-5.11278769,-5.11278769,-0.700252726,-3.911116948,2.619791866,2.178263702,0.759631451
-0.681589508,-2.576232422,-4.060810789,0.216450382,-2.1470643,7.526041837,-6.88302036,-6.88302036,-0.912433446,-4.308011628,3.488428145,3.970469779,0.131744854
-0.713595722,-3.040420662,-1.328554857,-0.118644087,-3.078187457,6.095023651,-6.025370785,-6.025370785,-1.268127986,-3.064454077,2.343064261,4.006176567,-0.567685043
-0.623225237,-2.177277735,1.240960523,-0.309538068,-2.743092987,2.177577033,-2.950467024,-2.950467024,-0.981787015,-0.257351225,1.59871507,2.424777871,-0.996003486
-0.608163489,-0.428331804,2.988533116,-0.843766546,-1.594982427,-2.465678713,0.957366228,0.957366228,0.427257764,3.322254248,-0.158470889,-0.075383941,-0.961173195
-0.576157276,1.472367975,3.611341895,-1.183667699,0.10177666,-5.790529988,4.709325618,4.709325618,1.563694951,5.972109901,-2.951153693,-3.3562884,-0.513086209
-0.254212424,2.539451593,3.105266845,-1.180234354,2.231137214,-7.095201079,6.074423581,6.074423581,1.517688128,6.130730439,-5.069527543,-6.043910848,0.194815921
0.562887375,2.47353137,1.933809539,-0.683772671,3.859229402,-6.039790834,4.549331742,4.549331742,0.8605459,4.339897699,-6.398232049,-5.962883906,0.795403101
1.220897466,1.452454574,0.456784531,0.592058323,3.589368487,-2.714939559,2.371904358,2.371904358,0.008389677,1.416747786,-4.11505764,-2.942913665,1.08440038
1.173829505,-0.088430652,-1.223494501,1.747035573,1.65982861,1.609015105,-0.544378865,-0.544378865,-1.06693397,-2.308431513,1.332974169,2.314910832,0.955434167
0.539353394,-1.438421896,-2.662066046,2.157663632,-0.895266721,4.63997205,-3.453108729,-3.453108729,-2.309118182,-5.258361517,5.481828238,7.429221509,0.47251689
-0.39165087,-2.171097714,-3.004027206,1.560948275,-3.027373951,5.616415361,-4.535299065,-4.535299065,-3.337061668,-6.339178516,7.676422347,8.759299352,-0.185493202
-1.213457465,-2.156677665,-1.803043133,-0.27383128,-3.895323561,5.106906967,-4.285351551,-4.285351551,-3.205221221,-5.362048535,7.173093973,6.668392262,-0.72771611
-1.568349889,-1.327181519,0.265203881,-1.75016962,-3.661856103,3.338047635,-1.997370459,-1.997370459,-1.404775116,-2.449198657,2.630091901,2.318344177,-0.989413972
-1.359368143,-0.008777048,1.734675531,-2.0783974,-2.320791555,0.536438134,1.799222416,1.799222416,1.360440928,1.219673784,-3.497055544,-3.329508309,-0.911281157
-0.509320772,1.259500586,1.628241837,-1.883383405,0.323570745,-2.733479621,3.789189165,3.789189165,3.669708759,4.34607772,-9.09752787,-7.526429208,-0.453780578
0.690912228,1.972949672,0.577638274,-0.755186246,2.985099771,-5.580409276,3.92240295,3.92240295,4.269857461,5.989963295,-11.3669689,-8.847580355,0.195757281
1.580496686,1.76282896,-0.144737509,0.681325292,4.172350464,-6.369391951,2.875919401,2.875919401,3.063380037,5.61023534,-7.442655591,-6.578139326,0.776575916
1.784771636,0.774712275,-0.133750805,1.777249008,3.204147181,-4.095144239,0.584504964,0.584504964,0.875652618,3.419761245,-0.701626064,-1.198087748,1.015681157
1.278320378,-0.580085652,0.548798176,2.626658556,0.469831241,-0.104224039,-1.316881484,-1.316881484,-1.417821827,-0.58832568,5.233940731,4.63310536,0.861298246
0.47251689,-1.711716157,1.310314092,2.294997431,-1.932823573,3.3277476,-2.77536643,-2.77536643,-3.138614329,-4.805846649,9.408888222,8.523085218,0.311544464
-0.119598057,-2.149810975,1.398894392,1.231347157,-3.043167338,4.973006513,-3.354915062,-3.354915062,-4.205011278,-6.674959654,10.0694638,8.490125106,-0.370940967
-0.620401159,-1.930076897,0.650425187,0.417644398,-3.202474545,4.678425514,-1.64098925,-1.64098925,-4.303891614,-6.17231795,7.199187395,4.931119704,-0.805848925
-1.049660962,-1.082727357,-0.785399682,-0.73870619,-2.029643901,3.222000575,0.460217876,0.460217876,-2.790473148,-3.860303443,1.727122172,-0.358978236,-0.819969313
-1.109907951,0.335930787,-2.145690962,-1.822269865,-0.021823759,1.297267381,1.12697347,1.12697347,0.280310599,-0.514165429,-5.83722348,-5.717056406,-0.468842326
-0.855740963,1.610388443,-2.37915842,-2.316671541,2.067023325,-0.763426274,0.850932534,0.850932534,3.528254946,2.143243583,-11.16714822,-8.883973812,0.025371263
-0.336110676,2.399371118,-1.487175395,-2.237704607,3.84000267,-2.184144425,-0.008777048,-0.008777048,5.601308643,4.256124081,-11.55442953,-8.88534715,0.413211259
0.276714173,2.586145085,-0.224391113,-1.03260052,3.962229751,-2.570052401,-0.293744681,-0.293744681,6.214504056,5.868422882,-7.587542749,-5.237074778,0.617486209
0.834940188,2.000416432,0.617465075,0.548798176,2.211223814,-2.427911919,0.206837016,0.206837016,4.93386638,5.26209416,0.344170815,1.287654015,0.695619024
1.103227564,0.980712974,0.726645446,1.363874273,-0.021823759,-2.067410696,0.0743099,0.0743099,1.55064824,2.237317235,8.62402556,6.282484287,0.480047764
0.968613196,-0.28069797,0.838572492,1.880936027,-2.392205131,-1.419881834,-0.332198145,-0.332198145,-2.537092289,-1.951363636,13.40804845,8.165330672,0.068673786
0.450865628,-1.557902302,1.460694602,1.921449498,-4.376678527,0.087356611,0.015256367,0.015256367,-5.598949339,-5.265228207,13.570789,6.954733233,-0.285277279
-0.418950287,-2.237704607,1.835615873,1.40713442,-4.762586503,2.659618667,0.553604859,0.553604859,-5.831043459,-6.468272287,7.150433897,2.838839275,-0.41518485
-1.248287756,-2.294011464,1.381040998,0.802865704,-3.378261808,4.465558125,0.425197757,0.425197757,-2.917506912,-5.462988878,-3.080247464,-1.801669795,-0.360586016
-1.488334356,-1.825016541,0.1429768,-0.140617495,-0.423525121,3.818029262,-0.473651958,-0.473651958,0.558411542,-2.311864858,-10.7578935,-5.720489751,-0.144073396
-1.260525426,-0.549185548,-1.070367315,-0.921360143,3.051019995,1.181220321,-1.187787713,-1.187787713,3.015999876,1.650215244,-13.68928344,-7.303261785,0.191050484
-1.008241156,0.899686033,-1.516702162,-1.351901603,5.104160291,-1.682876059,-1.292848069,-1.292848069,4.234150674,4.990859906,-10.9151407,-5.012534017,0.490402715
-0.442484268,1.88574271,-1.220747825,-1.806476478,5.064333489,-3.378261808,-1.264007972,-1.264007972,4.21629728,7.057046913,-4.185097877,-0.94402022,0.557239219
0.718211645,2.107536795,-0.670039291,-1.788623084,3.305087523,-3.288994839,-1.478935367,-1.478935367,3.417701238,6.051763504,2.170710343,3.234360616,0.384029124
1.93633047,0.859172562,-0.27383128,-1.171307657,0.627078441,-2.369545054,-1.936256918,-1.936256918,1.322674134,2.576531719,8.135803905,5.551868476,0.04043301
2.566099785,-1.253021268,-0.309538068,-0.209971064,-1.846989949,-1.271561331,-1.197401079,-1.197401079,-1.838749921,-0.814926449,12.02853044,4.813012637,-0.258919221
2.131191828,-2.464305375,-0.779219661,1.05830657,-3.662542772,0.335244118,1.286967346,1.286967346,-4.098577584,-3.714042947,10.36885148,2.991279792,-0.327638443
0.984616303,-2.294011464,-1.214567804,2.153543618,-4.41581866,1.712015454,3.391607816,3.391607816,-4.537359072,-5.379901929,4.905712951,0.493177987,-0.215616697
-0.177020969,-0.867113292,-0.621285792,2.434391237,-3.447615377,2.056036621,4.238957357,4.238957357,-3.920043645,-4.844300113,-2.699832841,-2.405938511,-0.118656697
-1.114614747,1.160620251,1.200447052,1.838362549,-1.064873963,2.044363248,3.901116211,3.901116211,-2.625672589,-2.846093337,-10.117918,-4.093084232,-0.098888154
-1.756621732,2.569665029,3.03385327,0.628451779,1.716822137,1.716135468,2.110283471,2.110283471,-0.228511127,0.480817945,-12.72726018,-3.84176338,-0.051820193
-1.726498237,2.940466286,3.611341895,-0.775099647,3.807042559,0.766472247,-0.372024947,-0.372024947,2.535331579,3.786442489,-10.68373325,-1.892310102,0.022547185
-1.181451252,2.346497606,2.177577033,-1.862096666,4.25681075,-0.649439221,-2.94634701,-2.94634701,4.525984997,5.051286778,-4.785246579,-0.290311336,0.036667573
-0.275863686,0.872905942,-0.510045415,-2.039943936,2.899952816,-2.591339139,-5.009100672,-5.009100672,4.957213126,4.368051128,4.578858509,0.694372003,-0.001928155
0.499816307,-0.913120115,-2.539838965,-1.426061854,0.429317771,-3.576022479,-5.090127613,-5.090127613,2.886219436,2.662365343,11.5842556,1.870635992,-0.018872621
0.80858213,-2.630479272,-3.341868351,-0.671412629,-1.915656848,-2.498638825,-3.106340886,-3.106340886,-0.290311336,-0.019763752,12.92463348,2.515418178,-0.004752232
0.930017469,-3.710609602,-3.206594559,0.103836667,-3.255348058,-0.162590903,-0.425585128,-0.425585128,-2.491772135,-3.167454426,9.336101308,2.706312159,-0.039582523
1.087224458,-3.352855055,-2.516492219,0.601671689,-3.199727869,2.099296767,2.276457368,2.276457368,-3.926223666,-5.14712114,0.850932534,2.01552315,-0.119598057
0.925310673,-1.621762518,-1.478248698,0.767845585,-1.715149501,2.755065658,4.616625304,4.616625304,-4.484485559,-5.172527893,-7.211934809,0.105210005,-0.198672231
0.150572038,0.870845935,0.134736772,1.029466473,-0.017017076,1.609701774,5.657615501,5.657615501,-3.798503233,-3.283501487,-10.65351981,-1.714462832,-0.173255532
-1.179568533,3.263887383,2.198177103,1.041826515,0.960112904,0.175936912,4.782799201,4.782799201,-1.923210207,0.116883378,-10.97625424,-3.029433958,0.053612039
-2.258366194,4.421611309,3.804295883,0.798059021,1.405074413,-0.946080227,2.222210517,2.222210517,1.12010678,2.820985881,-6.899500416,-3.366588435,0.277655532
-1.845109499,3.83313598,4.549331742,0.320137401,1.151006885,-1.505028789,-1.787936415,-1.787936415,4.14763038,3.873649451,0.073623231,-2.412118532,0.210819028
-0.323873006,1.65296192,3.807042559,-0.494938697,0.651111856,-1.235167874,-5.384021943,-5.384021943,5.391187931,4.212863935,5.921296395,-1.006507098,-0.118656697
1.142764651,-1.344348244,1.317180782,-1.002387084,0.311210704,-0.6432592,-6.638566198,-6.638566198,4.405817922,2.789399108,10.89071991,0.923719447,-0.409536695
1.893969305,-3.571902465,-1.759782986,-0.847199891,-0.2600979,-0.052723864,-5.113474359,-5.113474359,1.683175356,-0.30816473,11.703736,2.597818458,-0.543209704
1.839370471,-4.070424155,-4.303204945,-0.490818683,-0.836899857,0.531631451,-0.788833027,-0.788833027,-1.639615912,-3.052780704,6.513205069,3.237107292,-0.377530482
1.182301738,-3.01501391,-5.07845424,-0.118644087,-0.818359794,0.997879699,4.17509714,4.17509714,-4.060810789,-5.075020895,-0.088430652,2.851199317,-0.024520776
0.200464077,-1.081354019,-3.555422409,-0.083623969,-0.095984011,0.972472946,6.665645586,6.665645586,-5.25630151,-4.991933947,-6.80062008,1.355634245,0.311544464
-0.988472613,0.875652618,-0.95088691,-0.389878341,1.447647891,0.508971374,6.559211892,6.559211892,-4.746106447,-2.307058175,-11.49056932,-0.836899857,0.488519997
-1.953365808,2.505804812,1.422241138,-0.510045415,2.957633011,-0.078130617,3.827642628,3.827642628,-1.549662274,0.619525082,-10.33833874,-2.944287003,0.425448929
-2.046560371,3.582501797,2.744078954,-0.639139186,2.83540593,-1.146587573,-1.40202844,-1.40202844,2.270277347,3.276934094,-5.454062181,-4.10132426,0.19669864
-1.332068726,3.53924165,3.03385327,-0.862306609,0.949812869,-2.291951458,-5.849583522,-5.849583522,4.146943711,5.231194055,1.878189351,-3.407101906,-0.03111029
-0.441542908,2.216030496,2.95145299,-0.760679598,-1.583309054,-2.10586416,-7.297768433,-7.297768433,4.361871107,4.771812497,9.660895743,-1.017493802,-0.123363493
0.420742133,0.077056576,2.368471013,0.012509691,-3.7394497,-0.378204968,-5.582469283,-5.582469283,3.571515093,2.597818458,11.98183695,2.56211167,-0.156311066
