,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19
178,0.4947404861,7.2158088684,3.4608590603,5.3736338615,-4.3144946098,8.9789133072,6.6058297157,3.9936497211,9.3930959702,6.3667330742,7.4803218842,-3.1971406937,7.4210181236,7.5104441643,10.2732362747,8.1401910782,12.0033941269,3.3714330196,4.4586648941,6.2189445496
179,-1.3719092607,8.3293981552,-4.1139922142,1.9010816813,-3.9944438934,5.4800038338,8.2314996719,2.7143874168,3.4787442684,2.2710227966,3.2057597637,-1.0744501352,5.9431362152,4.5669174194,8.5534334183,7.5207986832,6.3667330742,-0.4503509402,4.4586648941,0.4175517261
180,-2.5033831596,6.5888857841,-9.5049667358,-0.6376748681,-2.3217072487,0.1916334629,7.1932172775,0.665120542,-3.5642578602,-2.0976717472,-1.1874092817,1.6102119684,2.5534207821,0.4580287635,4.838019371,5.2682051659,-0.4804733992,-4.2561326027,2.153357029,-5.3556013107
181,-2.5655107498,2.8612344265,-10.5037136078,-2.4384317398,-0.1933689117,-4.6966729164,4.6676392555,-2.2793476582,-9.0672502518,-5.2671165466,-4.065984726,2.6353161335,-1.5366413593,-2.6897659302,-0.035226129,2.4348137379,-7.3973379135,-5.8808612823,-0.4202285111,-9.2536325455
182,-1.9442355633,-1.5573505163,-7.2278990746,-3.7751147747,1.8587220907,-7.013276577,0.1549217552,-4.1892981529,-11.2699537277,-6.0493588448,-4.6947903633,1.9528546333,-4.9103541374,-4.7427983284,-5.8761548996,-0.1340653747,-11.6201267242,-4.7512698174,-1.8378657103,-9.6245155334
183,-0.6292029023,-6.2893967628,-2.0044803619,-4.4340429306,3.6472415924,-6.4400091171,-5.5956397057,-4.3408517838,-8.9618215561,-3.5633163452,-3.9567906857,1.097189188,-6.9605622292,-5.8902745247,-10.1036500931,-3.0766508579,-11.2445373535,-2.5815134048,-2.2849955559,-5.5918741226
184,0.9682275057,-9.6141605377,3.2302341461,-3.7233419418,4.3475885391,-4.4848747253,-9.7506532669,-2.9787528515,-3.4776558876,-0.3938713968,-2.4751434326,0.7300720215,-6.4776620865,-4.1450562477,-9.8372554779,-6.1585526466,-6.466366291,-0.0276955198,-2.0007150173,1.6666915417
185,1.4737197161,-9.8560819626,7.1019086838,-1.6929014921,2.9092419147,-2.3518297672,-10.1102399826,-1.2542434931,2.2070126534,2.1872448921,0.2697635293,0.8016127944,-3.2329111099,0.5813424587,-4.8058667183,-7.0095114708,1.2769825459,2.6748518944,-0.6932131052,8.4593009949
186,1.0200004578,-6.4513049126,8.1194820404,0.833617866,-0.2432592064,0.665120542,-6.1293716431,-0.2875015438,6.0250315666,3.7959711552,3.9625859261,0.9192785621,2.1721837521,5.7021565437,3.2387061119,-4.5479435921,8.5167217255,6.0090289116,1.9575612545,11.7068758011
187,0.2481130362,-0.4258764684,6.4458041191,2.6004869938,-3.219732523,4.1254353523,0.5606333017,0.7780796289,7.6008114815,3.3074228764,7.1838040352,0.5615746379,7.6412882805,8.4047040939,10.3664274216,0.5333348513,12.1210594177,8.7228717804,4.6911725998,9.3356752396
188,-0.623554945,5.3802232742,3.2641220093,3.1549282074,-4.1403493881,6.6011228561,6.4185056686,2.1439437866,7.4671430588,1.5123140812,7.208278656,-0.0521699972,9.4505176544,6.6679573059,12.6764421463,6.2490673065,11.071480751,7.7307143211,4.6883482933,2.1768903732
189,0.0975008532,9.3159074783,-0.6932131052,3.0419690609,-2.557038784,7.5179748535,8.9770298004,2.9205379486,5.6654448509,-0.2112541199,2.6861476898,-1.1497563124,6.260363102,1.3974722624,8.2663288116,8.9403181076,5.4602355957,2.6607317924,1.3381687403,-6.085129261
190,1.8267168999,11.244685173,-4.6015992165,2.5910737514,0.1210340112,5.1768965721,8.5543746948,2.8602931499,1.7740026712,-0.9341925979,-4.0283317566,-2.6238729954,0.3441283107,-4.0368037224,-0.705450356,7.2873497009,-2.5655107498,-4.7051448822,-3.0851228237,-11.8874635696
191,1.7156404257,9.7253847122,-7.8416438103,1.2939263582,1.915201664,-0.258320421,5.4536466599,2.1618289948,-3.3759925365,-0.6621493101,-8.4864521027,-2.9090948105,-4.9414176941,-7.4848809242,-8.0496768951,3.3337800503,-9.0879592896,-10.5159511566,-5.4958591461,-12.3167085648
192,-0.6292029023,4.1696777344,-9.4503698349,-0.8485319018,2.3604488373,-5.4374966621,-0.1378306746,1.0472989082,-7.9950799942,-0.5548381805,-7.9423656464,-1.3587306738,-7.3069705963,-8.2595920563,-10.0857648849,-0.9021874666,-11.321726799,-10.9847316742,-4.3653264046,-6.8607816696
193,-3.6781582832,-3.8635995388,-7.2231926918,-2.6426994801,1.6431583166,-8.5721130371,-5.716129303,-0.5077718496,-9.6809949875,-0.7534579635,-3.9935026169,1.4765436649,-6.8080677986,-5.9806418419,-7.1318836212,-4.4726376534,-8.7848529816,-6.7252311707,-2.1249701977,1.5396125317
194,-4.4265127182,-11.4252719879,-0.9652563334,-3.1237170696,0.0805569887,-8.3283090591,-8.4968070984,-2.9128601551,-6.5567336082,-0.9680803418,0.7216000557,3.5709943771,-4.7107930183,-0.9398405552,-2.1485033035,-6.0239429474,-3.4390614033,-0.3383331299,-0.3929300606,8.7247552872
195,-1.435919404,-14.0478067398,6.6208910942,-2.5476255417,-0.952077806,-4.348382473,-7.5187687874,-5.3245377541,-0.3533943594,-0.6979197264,4.4624300003,3.4147341251,-1.9564727545,4.5951571465,1.2440360785,-5.280295372,1.8229516745,5.7567534447,2.1684184074,11.8763151169
196,2.8141679764,-10.00669384,11.5214347839,-1.1676415205,-0.8984221816,0.9776408076,-3.698867321,-5.8243818283,5.4056386948,0.3460109532,4.8841443062,1.88131392,1.4605411291,8.1919641495,3.5342824459,-3.3684618473,5.4517641068,9.7470350266,4.8596696854,10.5462207794
197,5.8414731026,-2.4064266682,10.7278966904,1.0294137001,0.2895313799,5.9469013214,0.85997504,-3.2234976292,9.1935348511,0.8044368029,2.961014986,-0.0003970612,5.4423503876,8.5590810776,5.6296744347,-1.0857460499,7.7693090439,9.9550676346,6.2754244804,5.9666690826
198,6.4768681526,4.8813204765,6.2123556137,3.6293563843,2.5844845772,8.9083137512,5.0215778351,1.1263703108,9.6368999481,0.1191513538,1.0915412903,-1.5084015131,7.6375231743,5.4395265579,6.6161842346,1.110367775,8.0564136505,6.0014982224,5.0093407631,-0.2056061625
199,4.8286061287,9.9183559418,1.0708321333,5.2474961281,4.5019659996,8.6927499771,7.4323139191,4.8333125114,5.8791260719,-0.8297053576,-0.3119760156,-2.0835518837,6.2368297577,0.5785185099,6.2085900307,3.5229866505,5.5873150826,0.3177711666,0.8788015246,-6.2018537521
200,1.9001404047,12.172832489,-3.3628139496,4.3654737473,4.7307081223,5.6437945366,7.1113219261,6.3554368019,0.6246435046,-0.5153024793,-0.4155218899,-1.6467764378,2.8791196346,-4.081987381,3.157752037,6.3319039345,1.2892197371,-4.4095687866,-3.4334135056,-10.6703290939
201,-1.9282330275,11.4009447098,-6.0004096031,1.0124698877,3.4740376472,1.0642428398,3.7074866295,5.2267870903,-4.023624897,1.2110896111,0.3271844387,-0.3364504874,-1.6684269905,-7.6364345551,-2.1682710648,7.7194185257,-3.8730127811,-6.9313812256,-6.224445343,-11.1259307861
202,-6.0277080536,6.7780923843,-7.1497688293,-3.4079976082,0.7055975199,-3.6668622494,-2.38854146,2.3708033562,-7.8708248138,2.0319261551,-0.035226129,1.1602580547,-6.1274886131,-8.4723320007,-6.25268507,5.7426338196,-7.777633667,-6.6960496902,-7.2034244537,-6.4127106667
203,-8.3913784027,-1.0142053366,-7.0989375114,-6.5350828171,-3.2018473148,-7.5583047867,-7.9790773392,-0.9539604187,-9.3901252747,1.4492452145,-0.955843091,2.0356912613,-7.3869833946,-5.4374966621,-7.8717660904,0.464618057,-8.1014499664,-4.9348287582,-5.8780374527,1.2656866312
204,-7.4848809242,-8.935464859,-5.0299024582,-6.8692536354,-6.7355856895,-9.3054056168,-9.5247344971,-4.1403493881,-8.2680644989,0.5286282301,-1.3803812265,1.9048470259,-5.3424229622,0.4956818223,-6.5962691307,-5.2878260612,-5.5617518425,-2.076962471,-2.1409726143,8.7144002914
205,-4.3276734352,-13.3484020233,-2.2492251396,-4.7908058167,-8.5043373108,-8.0063762665,-6.3712921143,-6.2555093765,-5.0835580826,-0.8570038676,-0.9059528112,0.7743143439,-1.0302078724,6.6773705482,-1.4199168682,-7.9583683014,-1.3144882917,2.197599411,3.848685503,12.1455335617
206,-0.4409376979,-12.6800603867,1.011528492,-0.9313685894,-7.2664933205,-3.6819236279,-0.5275396705,-6.0135884285,-0.0107516488,-2.1004955769,0.7696077228,-0.5265983939,4.1047263145,9.5455913544,4.4840807915,-6.6715755463,3.3846116066,5.7172179222,9.2660169601,9.9513025284
207,4.4501929283,-7.8086972237,5.2804427147,3.8308002949,-2.5758652687,2.9685454369,4.8879094124,-3.0361738205,5.6004934311,-2.8648524284,2.566599369,-1.2900139093,6.554997921,7.8860330582,7.5970458984,-3.1425437927,6.4015617371,6.6039471626,9.8402261734,4.2732234001
208,9.4260425568,-0.1105322167,8.5063667297,7.3202962875,3.4053208828,8.3510484695,7.968870163,0.9155132771,9.8129281998,-3.1312477589,2.8574690819,-1.1761133671,5.8377075195,3.5549917221,6.7442045212,0.6773577332,6.571000576,4.6977615356,5.9469013214,-3.1368956566
209,11.823600769,8.1740789413,9.0673971176,7.2327528,7.6817655563,9.4599304199,8.4894237518,4.0115346909,10.9020423889,-1.5667637587,1.5462018251,-0.3741035461,3.9334049225,-1.181761384,1.8615460396,3.7253718376,4.1489686966,0.8957453966,0.8138500452,-9.5012016296
210,9.3912134171,13.528342247,5.5317764282,3.4759204388,8.5684947968,7.1696839333,6.2405953407,5.907365799,7.7674260139,1.2619212866,-0.1839556545,0.1841028631,1.6742221117,-4.6392521858,-3.0738267899,5.2399654388,0.8524444103,-2.0458986759,-3.2940971851,-10.9903793335
211,1.738232255,13.0294389725,-0.6998023987,-1.2636567354,6.1718783379,2.4254002571,1.5010181665,6.3177838326,1.2120310068,3.1361017227,-1.0132639408,0.757370472,-0.1670117825,-6.5341415405,-4.2081246376,4.8446083069,-1.8237457275,-3.193375349,-5.4553818703,-7.7296257019
212,-7.4669957161,6.1266946793,-5.6577672958,-5.1786322594,1.9500306845,-2.812138319,-4.0415101051,4.8389606476,-5.6248207092,3.5681703091,-0.8438252807,1.7156404257,-1.9677686691,-6.9690341949,-3.0427629948,3.0683262348,-3.7647602558,-3.8852500916,-6.7722973824,-1.5168734789
213,-12.5030908585,-2.8770897388,-7.634552002,-6.944560051,-2.3348858356,-5.7622542381,-7.6580853462,1.216737628,-9.4296607971,2.9083006382,-0.9850242138,2.1881861687,-4.2815485001,-5.3763108253,-2.1776843071,0.1982227564,-5.1607470512,-3.6263852119,-7.1996593475,4.5499734879
214,-11.7528533936,-8.3367815018,-6.6536903381,-5.3188896179,-6.1312541962,-6.5162563324,-7.4293427467,-3.5058956146,-9.3195257187,2.2776122093,-1.9319982529,1.3635845184,-5.4384379387,-2.0543706417,-2.0571947098,-2.8977987766,-5.4760913849,-2.0515468121,-5.0835580826,6.4571003914
215,-7.2363710403,-8.8432149887,-3.7299311161,-1.6486591101,-8.0393218994,-4.6006579399,-3.5416660309,-6.5783839226,-5.7453103065,1.2798064947,-2.6925897598,-0.6903890967,-4.418982029,1.8907271624,-2.032720089,-4.8595223427,-3.6687450409,0.0485518984,-0.7346314192,5.5731949806
216,-0.7148635983,-5.7613129616,-0.5830779076,2.9619562626,-6.9012589455,-0.5934325457,2.0234541893,-5.6747107506,-0.2592617571,-1.8453962803,-2.6963551044,-2.7405974865,-1.9169371128,5.1439504623,-0.61978966,-5.7791981697,0.1097380966,2.337857008,4.045422554,4.0425987244
217,6.387442112,-1.5488785505,2.2333698273,7.3240613937,-3.6150894165,2.5957803726,6.6105365753,-2.032720089,4.7589478493,-4.9047060013,-1.8086845875,-3.00887537,1.6516302824,7.0887298584,2.5007064342,-4.971540451,4.5932745934,3.2631807327,7.2572274208,1.3278141022
218,12.2490797043,1.7203470469,4.765537262,8.8960762024,1.3541712761,4.3626494408,9.1634130478,1.2412121296,8.3792877197,-5.2153439522,0.3158885241,-1.5338172913,4.5038485527,7.6328163147,5.1533637047,-1.4716898203,7.6394057274,2.4188110828,7.8530869484,-0.8579451442
219,13.496336937,4.2609863281,6.4919290543,6.6397175789,6.7602071762,4.7222361565,8.7388744354,2.9657216072,8.9930324554,-3.1161866188,3.0231425762,0.0071335477,5.2776184082,5.5901389122,5.5346007347,3.2471780777,7.1753320694,1.7787092924,6.4683961868,-2.1983935833
220,8.9309053421,5.4207000732,6.3780288696,1.0181177855,10.0171957016,3.4194407463,3.6764228344,3.4194407463,5.7266311646,0.5935797095,5.2343177795,0.990819335,4.3946547508,0.586990416,3.9239916801,6.9569444656,4.1753258705,1.6375104189,3.0796220303,-3.4682424068
221,1.330638051,4.1395554543,4.0623664856,-5.8196749687,9.8053970337,1.5998573303,-3.8202984333,3.1040964127,1.0369443893,3.8948104382,5.7313375473,1.582913518,2.3613901138,-4.7512698174,0.6434699893,7.684589386,0.4006078839,0.8270286322,-1.9527074099,-2.6012811661
222,-6.2253866196,1.2487426996,0.6359394193,-9.9652757645,5.7576947212,-0.6979197264,-9.7242956161,2.3500943184,-3.5209567547,5.1599526405,3.7517290115,1.6638675928,-0.5265983939,-7.5027661324,-3.1632528305,4.6459889412,-3.359048605,-0.3778688312,-6.4456572533,-0.3929300606
223,-10.8115272522,-1.9376462698,-3.2677400112,-9.6311044693,-0.8541798592,-3.1368956566,-11.2115917206,0.2707048655,-6.9897437096,5.143008709,0.603934288,1.5292578936,-2.9260387421,-6.7807693481,-5.1842799187,0.4297889769,-5.2595863342,-1.3992077112,-8.5297527313,0.9268091917
224,-11.3236093521,-3.7581710815,-6.5473203659,-5.3847823143,-7.1300010681,-3.9718520641,-7.3681569099,-2.2548730373,-7.8905925751,3.9795298576,-1.9310569763,0.4410848916,-4.0208010674,-3.5030715466,-4.9376525879,-2.7180056572,-5.3358335495,-1.6778402328,-7.7569241524,1.3692324162
225,-9.3374109268,-3.4202349186,-7.4387559891,1.4153574705,-10.5037136078,-2.9966380596,-1.236358285,-3.1114799976,-6.6621623039,1.343816638,-3.7082808018,-1.9075237513,-4.0744566917,-0.224432677,-2.8319060802,-4.5780658722,-4.2354230881,-0.9492537975,-4.6750226021,0.2867074013
226,-4.6260738373,-1.781386137,-5.7650780678,7.7316555977,-9.62545681,-1.1064552069,4.1226115227,-2.62763834,-3.0757095814,-2.2482838631,-5.0694384575,-3.0907707214,-2.9985208511,1.011528492,0.1238579899,-4.5611219406,-1.7522050142,0.2104599923,-0.5708407164,-1.4895750284
227,2.7831044197,0.7536051869,-2.3932480812,10.9933509827,-5.2755885124,0.6839470267,8.1947879791,-1.1939985752,2.6861476898,-5.1889867783,-5.0402569771,-2.3518297672,-1.4217995405,1.2628625631,1.4953701496,-2.992872715,0.6434699893,0.4344955981,3.566287756,-2.5448014736
228,9.5408849716,3.4147341251,1.5716176033,9.9014129639,0.6726511121,1.2289748192,9.5663003922,0.4956818223,7.2666406631,-5.4111394882,-2.6944725513,-0.8795956373,0.3921359479,2.2070126534,1.6262145042,-0.3505703807,2.3510355949,-0.2658510208,7.6488189697,-2.6266970634
229,12.0391645432,4.6149249077,4.2261571884,4.2788715363,6.1408147812,0.5691052675,7.192276001,1.258155942,8.2220869064,-3.2658574581,1.5942094326,0.884449482,3.3158948421,3.5964100361,2.4254002571,2.9977266788,3.7846753597,-1.230710268,10.7947311401,-0.9878481627
230,9.024096489,2.8922982216,5.3670444489,-3.2649161816,8.6475658417,-0.5096545219,1.9406174421,1.9895663261,6.1982355118,-0.2281979918,5.8923044205,1.7457629442,5.7953476906,4.481256485,3.2292928696,4.8992052078,4.2205095291,-1.9442355633,10.2741775513,2.2907907963
231,3.1888158321,-1.1911746264,5.808526516,-8.8206224442,7.4709086418,-1.1497563124,-4.3747396469,2.1194694042,2.8301706314,1.9679158926,7.1254415512,2.0846402645,5.330332756,4.2666344643,2.9544255733,4.1517925262,3.3667263985,-1.0490343571,4.8191928864,5.314330101
232,-1.5573505163,-5.0910887718,5.1279478073,-10.7183361053,3.479685545,-0.3872821033,-8.3716106415,0.4335542917,-0.2875015438,2.9883134365,4.9067358971,2.6993262768,2.153357029,2.3519768715,0.8411484957,1.6233905554,1.1009545326,2.3924539089,-2.9636917114,6.0287966728
233,-3.61414814,-6.0032339096,3.2744765282,-8.8262710571,-1.2561261654,1.38805902,-8.0760335922,-1.6251260042,-3.0964186192,3.9927084446,0.6302914619,1.922732234,-1.9978910685,-1.2918964624,-2.5316231251,-1.3267256021,-2.2934675217,7.3748931885,-9.346824646,3.3008337021
234,-3.6480357647,-2.9382758141,-0.1801903546,-2.853556633,-4.2994337082,3.186933279,-5.0910887718,-2.0458986759,-5.4968004227,4.555621624,-4.0302143097,-0.1227694601,-5.0694384575,-4.6006579399,-4.4039206505,-3.6037933826,-4.6994972229,11.3171672821,-11.6050653458,-1.2655394077
235,-3.2639746666,1.3344033957,-4.5837140083,5.1637182236,-4.7804512978,3.9654099941,-0.7487513423,-0.2442005277,-6.0672440529,3.578524828,-6.5812082291,-1.9771819115,-5.3188896179,-6.0917186737,-3.4494159222,-4.2759003639,-4.1158747673,10.9453430176,-9.7864236832,-4.6834945679
236,-2.8723831177,3.9748232365,-6.6621623039,11.4903707504,-3.2009057999,3.2518846989,4.075545311,2.197599411,-4.3408517838,0.7103041409999999,-6.2545681,-2.7603652477,-3.6809821129,-5.1560401917,-0.9699629545,-3.1058318615,-1.1638761759,6.1812915802,-5.6530604362,-5.4666776657
237,-2.4280772209,5.4743556976,-5.6869482994,13.1480464935,-0.9916134477,1.4191226959,7.0030694008,2.862175703,-1.0640956163,-2.6285796165,-3.7911174297,-2.0807278156,-1.8171564341,-2.4224290848,1.4953701496,-0.232904613,1.8436608315,0.0767916813,0.0090162,-4.0057396889
238,-1.8472789526,5.7463989258,-3.2244391441,8.6165027618,0.7394852638,-1.5375826359,6.7507939339,1.1395488977,2.63625741,-4.5309996605,0.3121232092,-1.0744501352,0.7131281495,-0.3364504874,3.0767979622,3.4062621593,2.8612344265,-6.2319760323,6.1097507477,-1.363437295
239,-0.9991440773,3.9447007179,0.1831615269,-0.0568766296,2.4244589806,-4.8538746834,3.3582546711,-1.511225462,4.9142665863,-4.4152164459,3.7592594624,-0.2338459343,2.9431297779,0.3478935957,3.7225477695,5.5524859428,1.9293215275,-11.6982564926,10.4492645264,2.3858647346
240,0.4288476408,0.4919165075,2.4818799496,-8.1551055908,3.4608590603,-6.9069070816,-1.9931844473,-2.7405974865,4.723177433,-2.8676764965,4.9707460403,1.5866787434,3.8712773323,0.8100847602,3.3817877769,4.5659761429,0.4392022491,-14.4525775909,11.0507717133,5.9497256279
241,3.073032856,-4.5253520012,3.228351593,-12.6452312469,2.7266247272,-6.5896801949,-5.7904939651,-2.3678321838,3.0476169586,-0.3138586581,4.8022489548,4.075545311,3.6943080425,2.7934589386,1.3937069178,1.4953701496,-0.2620857358,-13.6260929108,7.5725717545,7.1207351685
242,5.5694298744,-8.7340211868,3.7065453529,-12.3750705719,0.9239851832,-3.6019108295,-6.0964250565,-1.6524244547,0.4617940784,2.7030916214,3.6340632439,5.1298303604,1.9500306845,6.8232760429,-0.9407818913,-1.3408454657,0.1916334629,-7.7051515579,2.1147627831,5.2870316505
243,4.9622740746,-8.8149747849,2.9572496414,-7.1328253746,-1.1224578619,1.3664084673,-4.0095052719,-0.8927742243,-2.6775286198,4.7316493988,1.6525716782,2.9478363991,0.0108988527,9.3761529922,-1.7399677038,-2.6342275143,0.9588142633,3.072091341,-3.2771532536,0.7451332211
244,2.2060713768,-5.2652339935,1.1037784815,1.2562732697,-2.2633450031,6.6594853401,-1.0800981522,-0.1208868027,-3.7299311161,4.132024765,-0.7252181768,-1.2382409573,-0.9840828776,6.9315285683,-1.6166540384,-2.6935310364,1.5405538082,12.7526893616,-7.8614115715,-4.3766222
245,-0.9699629545,0.204812035,-0.5124784708,9.7780990601,-1.0038506985,9.8581113815,1.5066660643,1.1028372049,-2.0797865391,1.5254925489,-2.853556633,-4.2363648415,-2.318883419,0.6745337844,-1.3869704008,-2.7020030022,1.2892197371,15.0561141968,-10.5281887054,-7.2166032791
246,-3.1303064823,6.1605825424,-1.957414031,14.4028339386,1.1376662254,8.9789133072,3.3234255314,2.309617281,0.0946768746,-1.0283252001,-3.9831478596,-4.5140557289,-3.4757730961,-6.1632590294,-1.5601744652,-1.9997737408,0.089970246,9.1144638062,-9.2752838135,-7.650554657
247,-3.518132925,10.3993740082,-2.9702808857,12.1257658005,1.7805919647,4.2393360138,4.2807540894,2.3896300793,1.6384516954,-2.0186002254,-3.7506403923,-2.9731049538,-2.9439239502,-9.9238567352,-1.8924626112,0.2942380309,-1.0593889952,-1.3210775852,-3.9304337502,-5.929810524
248,-4.1243467331,10.9754657745,-3.388229847,4.6779937744,1.182849884,-2.5466842651,4.0934300423,2.6061348915,1.3899415731,-1.2448302507,-1.8472789526,-1.1525802612,-0.6555600762,-8.746257782,-0.692271769,2.4310483932,-1.7465569973,-10.9273109436,3.0146706104,-1.4641592503
249,-5.1805148125,6.6397175789,-2.9335691929,-4.4425148964,0.1229166612,-8.0929775238,2.1797142029,2.7812216282,-0.4682361484,-0.8758303523,0.8223219514,0.4674420357,2.4677600861,-4.6006579399,1.5292578936,3.7338438034,-1.8049192429,-15.666888237,8.334104538,4.1913280487
250,-4.2796654701,-1.1779960394,-1.2806005478,-12.3327102661,-1.4575699568,-10.412405014,-0.8946568966,1.1574341059,-1.4057970047,-2.0223655701,2.6814410686,2.7360379696,4.3673563004,0.3864879906,2.6466119289,3.2236449718,-1.51404953,-13.9376716614,9.6218385696,8.7115764618
251,-0.8024069071,-7.9602508545,0.9729341865,-15.4136714935,-3.2978625298,-9.75253582,-3.2837426662,-1.781386137,-1.3050750494,-2.5946919918,3.0645608902,4.3598256111,3.5484025478,5.1279478073,1.5546736717,0.1756309271,-1.5234627724,-6.8146567345,7.1414442062,9.7074995041
252,4.3080525398,-10.2646169662,2.6541426182,-12.5614528656,-4.4575762749,-6.1698484421,-3.7675843239,-5.2652339935,-0.6913304329,-1.5724116564,1.8154209852,3.4457979202,1.3673498631,7.6902375221,-0.9916134477,-2.7377734184,-0.8588864803,2.2314872742,3.3450760841,5.4931821823
253,8.2785663605,-8.2671232224,2.7605125904,-5.2078132629,-3.2686812878,-0.1660704613,-2.4374904633,-6.0964250565,0.2151666284,0.026901396,-0.0135756275,0.9239851832,-0.4851800203,7.260992527,-2.4007787704,-4.6966729164,1.2129722834,9.9776601791,-0.6903890967,-1.0462104082
254,8.9967985153,-4.1864743233,2.0507526398,4.6271619797,0.0250187442,6.7103171349,-0.3185652792,-2.1720364094,0.5756945014,1.4737197161,-1.5582917929,-0.9172487259,-1.7879754305,4.4840807915,-1.8868145943,-5.5231575966,3.7884407043,14.0517196655,-4.4180407524,-6.1698484421
255,7.2459316254,0.1087967679,1.6704567671,12.7846946716,3.7225477695,12.1474170685,1.7485868931,2.1034667492,1.3287553787,2.9600737095,-2.2228679657,-0.8315880299,-2.0844931602,0.8100847602,0.1389192045,-3.5953216553,5.7426338196,12.8882398605,-6.7967715263,-8.5052785873
256,3.2641220093,4.2261571884,1.9283801317,15.4373512268,6.427918911,13.290186882,3.4853336811,3.6745400429,2.0093343258,3.7733793259,-1.0480930805,-0.7045090199,-1.6241846085,-2.585278511,2.6447293758,0.336597681,5.2362003326,8.1976118088,-7.269317627,-7.6938552856
257,-2.8159034252,7.6469364166,2.2719643116,12.1822452545,6.3281383514,9.2415428162,3.4552111626,2.8678236008,1.138607502,3.2584741116,0.8562096953,-2.5485668182,-0.7176875472,-5.8930988312,3.7705554962,4.4106574059,1.8060077429,2.4658772945,-5.1136803627,-4.5347652435
258,-8.6935434341,8.7680559158,1.3042809963,4.7608304024,3.6594789028,2.0018036366,0.7394852638,1.203559041,0.0466692448,1.4934874773,2.2616095543,-4.4293365479,0.846796453,-8.5551691055,3.2782418728,6.3497891426,-2.6426994801,-3.5972042084,-0.9445471764,0.3196538091
259,-11.7396755219,6.329079628,-0.9266619682,-3.7525229454,0.0363146588,-5.8083791733,-2.3094701767,0.5483960509,-0.7562819719,-1.9178783894,2.7360379696,-4.007622242,1.9340281487,-8.5664644241,0.9550489783,4.7307081223,-6.2197389603,-9.3665924072,2.8395838737,5.7313375473
260,-10.4095811844,0.8910387754,-3.0173473358,-10.9169559479,-4.0866937637,-12.0437231064,-3.7129874229,0.0560825057,-1.4641592503,-5.2511143684,1.330638051,-0.9916134477,1.450186491,-4.392624855,-2.8789722919,1.2769825459,-7.5055904388,-12.4522590637,4.9500370026,8.7096939087
261,-5.0477876663,-4.7154998779,-4.3596782684,-14.2624292374,-7.3239145279,-13.9922685623,-3.1641941071,-1.4189755917,-2.3706562519,-5.7311906815,-0.7063916326,2.7633364201,0.378957361,2.5232982635,-5.1155633926,-2.0025978088,-6.1529045105,-10.4453516006,5.4254069328,7.4285488129
262,1.6026812792,-8.2793607712,-4.3267321587,-12.2771720886,-7.8312892914,-10.3173313141,-1.0000853539,-2.1494445801,-3.6621556282,-4.0914006233,-1.9037585258,4.259103775,-0.0088689961,7.99522686,-4.4989948273,-4.0000915527,-2.6737632751,-3.8617167473,3.9870603085,3.0928006172
263,6.5813550949,-9.1237297058,-2.8723831177,-5.728366375,-4.9997801781,-2.9599263668,0.6660618186,-1.6561896801,-3.3430461884,-1.5912382603,-2.4685542583,3.5992341042,0.0927942246,8.9346704483,-1.9122303724,-4.4029793739,1.631862402,4.3080525398,1.2638039589,-1.9555314779
264,9.4279251099,-6.4513049126,-0.7920523286,3.3535480499,-0.2658510208,5.2964448929,1.0200004578,-0.3345678449,-0.6932131052,1.2120310068,-2.0524880886,2.6946196556,0.086204946,5.824529171,1.2543907166,-3.9040765762,5.2531442642,9.7018508911,-1.4500392675,-5.7876701355
265,10.0972080231,-1.1572868824,1.8191863298,11.3670568466,3.819504261,11.577914238,1.1282529831,1.2421534061,2.7868695259,3.6152365208,-0.4211698472,1.5518497229,-0.4305830896,1.3871176243,2.7605125904,-2.2671103477,7.3184137344,8.8330078125,-3.3863470554,-7.7230367661
266,7.3410053253,3.9428181648,4.1452031136,14.7548904419,6.0231490135,13.330663681,0.9211612344,1.9792118073,5.0987668037,5.4781208038,1.915201664,-0.2950321436,-0.9068941474,-2.0421333313,3.1153924465,0.7978475094,6.9334111214,3.3544893265,-2.9787528515,-7.3276796341
267,1.2929850817,6.6171255112,4.6723456383,12.4580545425,5.8565340042,10.7391929626,0.3855466545,2.4470508099,4.4021854401,5.7087459564,3.8731598854,-2.6351687908,-0.2950321436,-3.642387867,3.355430603,4.4586648941,3.6594789028,-2.3612430096,-0.4061086178,-4.1732959747
268,-5.3979611397,6.0014982224,3.5107493401,5.947842598,3.0419690609,5.2145495415,-0.1547745466,2.5891911983,2.1900689602,3.5079255104,3.7300784588,-4.150703907,0.8072607517,-4.0848112106,2.506354332,6.3196663857,-1.1215164661,-5.7001266479,0.8627989888,1.3108702898
269,-9.53038311,2.8941807747,1.5386711359,-2.0421333313,-1.1045726538,-2.38854146,-0.2545551062,1.309928894,0.4062558413,-0.1698357612,1.224268198,-3.686630249,0.603934288,-3.7657015324,0.6124062538,4.7005858421,-5.5721063614,-5.3057112694,-0.2479658276,6.5775899887
