,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
212,2.2911281586,-3.0112273693,-4.110414505,-1.9503729343,0.0007559175,-2.6806087494,-1.7932093143,-0.9383925796,-0.3777784109,-3.0792677402,-2.1132864952,-0.8569357991,1.3002307415,3.9595541954,-0.8157282472,-1.1980959177,1.1114426851,-0.7956036329,-1.7472102642,-2.0682456493,-1.6092128754,-3.0275187492,-0.5780662298,-1.6897113323,-1.3543012142,-1.4146749973,-3.4798433781,-4.0778317451,-1.7117525339,-0.3979030252
213,-0.4515686631,-4.1199975014,-2.8128561974,2.4530835152,0.2853754163,-0.8348945379,-2.553153038,-3.7500879765,0.922654748,-3.6753394604,0.6370769143,-1.6935446262,2.4894993305,-0.6691061258,-2.7448158264,-0.9441424608,-4.9556479454,-6.6087412834,1.0204027891,-0.2531974912,0.6936175227,-1.4156333208,2.0132169724,0.7827407718,6.3831324577,-2.35861516,-4.5886135101,-3.6235904694,0.2662090957,0.3869567811
214,-2.8492722511,-3.978167057,1.2561482191,3.6548101902,-0.4419855177,6.2068023682,-4.6595287323,-3.9877500534,0.579578042,-1.4692989588,2.3332941532,-3.483676672,2.3342523575,-3.5862162113,-2.0845370293,3.0596966743,-5.7021751404,-9.9503850937,-0.0002023974,0.3380827308,1.1603168249,0.699367404,-1.2028874159,1.5685589314,5.1957802773,-3.9637923241,0.0812543556,0.1147953719,-0.2311562598,1.392228961
215,-2.4601964951,-5.6341347694,5.8177266121,1.0606520176,-2.5991520882,8.2135133743,-3.0466849804,1.3893539906,-0.0548263378,0.0247137863,5.7209367752,-4.1535387039,-0.1822822094,-6.7668628693,-2.1056199074,4.8584532738,-1.7337938547,-10.6528291702,-1.0390156507,2.3256275654,1.2216489315,2.2365043163,-1.8832908869,1.3740209341,-1.1511384249,-4.3126187325,6.382174015,1.4257699251,-2.2982411385,3.5800616741
216,1.0376524925,-2.8885631561,5.5263986588,-0.6480231881,-2.487029314,2.2192544937,-0.5042759776,9.3884077072,1.8991774321,2.4205007553,4.1406755447,-4.4927821159,-3.0802261829,-4.1612052917,-5.1108951569,0.1751691997,0.71182549,-2.4515714645,-1.9350398779,6.42146492,0.7156587243,0.6409102082,1.5532258749,2.8785750866,-2.0394961834,-0.7170218229,1.836887002,-0.004993971,3.4784801006,4.8344955444
217,2.2595038414,2.6687042713,0.4530804753,-2.8588552475,0.2844170928,-0.8071034551,1.3395216465,6.5364627838,2.7875351906,5.5695228577,-0.3164462745,0.1924188733,-2.3998224735,-1.9628310204,-4.2014541626,-0.2656555772,-0.7419380546,6.5747952461,-1.1731796265,7.1478676796,-1.6877946854,-1.5315893888,4.5613760948,2.9897396564,0.2355430424,3.1929023266,-2.081662178,1.5407677889,8.6035480499,0.0505882837
218,0.3208330572,8.0180168152,-3.0696845055,-2.408447504,1.8158041239,-1.0725566149,6.8316235542,-3.742421627,0.0448383987,4.3246722221,-1.2565530539,5.678771019,-1.4530075788,-0.9498923421,1.8378453255,0.9130715728,-1.6216709614,6.4540476799,0.6802011132,1.483268857,0.3371244073,0.2259598821,4.9025359154,0.6370769143,2.1090483665,4.7712469101,1.2111074924,3.1622364521,3.8924722672,-3.624548912
219,0.9255296588,9.7238178253,-1.4549242258,-1.3399264812,2.5968306065,-1.8516665697,5.8886418343,-6.6365323067,-3.9637923241,2.9801564217,-1.4903818369,3.0501134396,-1.316926837,5.6739792824,6.3879237175,-1.4309663773,2.3917512894,3.1718194485,1.4123535156,-3.7328383923,2.6524128914,1.4142701626,-0.8550191522,-2.9048545361,-0.6796475649,4.5489177704,2.3965427876,1.4698524475,-1.3801757097,-2.8329808712
220,1.7391389608,1.71709764,0.2968751788,-3.1683909893,1.9538013935,-3.6063408852,-2.0634541512,-2.6566510201,-6.763988018,-1.0830980539,-1.6973778009,-0.0270352103,0.0582548045,7.4526114464,4.9379935265,-2.8885631561,6.8220405579,4.5182518959,0.5460370183,-3.703130722,0.145461455,-0.2464892864,-6.9240264893,-5.9149212837,-5.9388790131,1.075985074,3.4219396114,-0.8521442413,-5.2393093109,-1.3083020449
221,0.3869567811,-4.6796536446,-1.0035579205,-0.6595229506,-1.3935921192,-6.2139153481,-3.7184636593,0.5479536653,-2.1717436314,-5.2115182877,-3.4654686451,1.1746915579,1.3951039314,3.0635299683,-0.433360666,-6.3107051849,4.9677014351,6.0218477249,-0.8023118377,-3.3360960484,-1.9906221628,-1.6983361244,-3.7807540894,-3.7788374424,-3.5737581253,-2.292491436,-2.0251214504,-3.8919186592,-5.8957548141,-0.2800303102
222,-4.0059580803,-3.8832938671,-3.2028903961,3.0184891224,-2.1842017174,-4.6940283775,-1.0208076239,0.4080396891,5.0558662415,-2.7850651741,-5.5325536728,2.4272089005,3.4871051311,0.7750742435,-2.1583273411,-5.4654717445,-0.0481181368,2.6619961262,1.0740684271,-5.1156864166,-2.974811554,-1.4271330833,1.1967327595,1.9164271355,1.5580173731,-0.8272280693,-9.30352211,-4.6873197556,0.1339616776,-1.3456763029
223,-7.7740516663,-4.6834864616,-3.5402171612,4.0649690628,-0.2129482776,0.5613700747,1.0434024334,-2.238825798,4.4942936897,-2.9671449661,-0.6422733068,3.0836546421,5.1976966858,-2.5886106491,-0.6537730694,4.4185872078,-4.292494297,-2.7898566723,3.9614708424,-4.4381580353,-2.619276762,1.052985549,1.5848501921,5.6433134079,2.1023402214,0.6792427897,-3.8823354244,-1.2900941372,0.3342494667,-1.1166391373
224,-0.6825225353,-4.3595762253,-0.4400688708,3.6298940182,0.8871970773,4.253757,0.854614377,-1.5584222078,0.4233727455,-2.6719839573,5.0980319977,-1.6005880833,1.913552165,-3.8794605732,-1.5402141809,5.9183497429,-3.8114202023,-8.4333724976,0.6715762615,-0.004993971,0.8737806678,2.2077548504,2.0256750584,3.6308522224,2.1052150726,-3.0744762421,2.7079951763,0.0448383987,-2.5914855003,2.3150861263
225,5.7305197716,-2.292491436,4.8546204567,0.2393762916,0.724283576,4.8450369835,-3.6322152615,2.5767059326,-1.3523845673,2.0026755333,5.2896952629,-8.2110433578,-2.5589027405,-0.7428963184,-2.6403596401,2.3812098503,-0.5186507106,-8.392165184,-3.980083704,5.2350711823,2.4090008736,0.3352077603,1.4411029816,-0.4295274019,1.79567945,-6.3432879448,1.7036812305,-0.4467770755,0.7693243623,4.6313328743
226,3.3203582764,-0.9077264667,5.2245297432,-1.7175024748,0.7137420774,3.1938607693,-3.3543040752,3.7487249374,0.3716237247,2.9475739002,2.8201179504,-4.9240236282,-3.9082100391,-1.5363810062,-2.488945961,3.0223224163,-0.8713105321,-2.5129036903,-3.5670499802,7.2005748749,1.4602693319,-0.7534378171,1.8723446131,0.6552848816,2.6035387516,-5.4204306602,1.1536085606,1.1670249701,3.7103924751,5.3059864044
227,2.0285499096,3.3893568516,2.0726325512,-0.6326901317,0.0592131168,1.6595988274,2.4664998055,1.7391389608,3.1162371635,3.3395245075,-0.7160635591,1.1698999405,-2.0021219254,-4.6863617897,-1.5143396854,-0.0145771187,-0.9930164814,-0.7553544641,0.9101966619,5.443025589,0.9312795401,-1.1070559025,3.0702381134,1.7420138121,4.3725876808,-1.4453411102,0.5220791698,3.4104399681,5.7851438522,3.5752699375
