,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
196,4.3291583061,0.6014554501,1.5553143024,1.5739808083,-0.3514700234,0.5155895352,1.6374469995,-0.8218661547,3.7551629543,6.2667422295,-0.3804031014,-2.4075863361,2.5763726234,6.4963402748,6.1818094254,7.9364619255,3.4303655624,-1.0906639099,2.1199762821,-2.967581749,3.085968256,2.7555711269,2.1377093792,-1.6749258041,3.5796976089,1.4442485571,1.1493176222,3.1550345421,-6.3667535782,5.1056852341
197,4.6399555206,0.5883889198,2.7527711391,2.0117106438,1.1138513088,4.6511554718,6.8230042458,4.7136883736,5.4659485817,3.9399614334,2.3682408333,0.4819898009,1.5207812786,3.6907634735,2.0341103077,3.9390280247,4.0090274811,1.9146447182,0.8525200486,0.7377210259,4.7556877136,2.0602433681,2.5642392635,2.5866391659,3.3566327095,5.5424814224,1.617847085,3.961427927,-0.459735781,3.7906291485
198,2.9226362705,1.5319811106,0.3354576826,0.8637199998,1.9109113216,5.1038184166,7.695663929,6.9312701225,2.9637026787,-1.9325236082,3.9838275909,3.5022315979,0.35225752,1.7802457809,-2.6455843449,1.2053171396,4.8611536026,2.8255705833,-0.7322669029,3.7915625572,5.8700785637,1.1203845739,2.3430411816,7.4539322853,6.5999393463,5.8028793335,1.2603833675,3.0439686775,6.3059420586,0.2822580934
199,-1.5666600466,-0.1144052967,0.6975880265,-0.6874672174,-2.6698508263,3.3099665642,7.2868671417,5.6068811417,-0.6622674465,-5.3606286049,4.3860907555,2.3113081455,-0.7565333247,3.3967657089,-6.97808218,-2.3599867821,5.5872812271,1.3649158478,-0.1956046224,1.7783790827,3.3034331799,1.4442485571,1.2911831141,7.3951330185,7.2122011185,4.3711576462,3.6580970287,0.5799890161,11.3841667175,-2.3786532879
200,-4.605568409,-4.0017066002,0.6471884251,-2.8126497269,-4.9770317078,1.8651783466,0.747987628,2.6734383106,-2.2125213146,-5.7050261497,2.3729076385,-0.4177361429,-1.2707958221,1.5441143513,-9.0883312225,-6.1604886055,0.8422535062,0.7610541582,1.0242519379,-1.3846615553,0.2841247618,0.4903897345,-2.206921339,4.0118274689,2.9161031246,1.3313161135,3.5227646828,-4.289170742,11.7108306885,-5.3904953003
201,-5.0563645363,-4.461836338,-0.1984045953,-2.2115879059,-3.8365080357,-2.6334512234,-7.4512782097,0.0349268094,-3.0917141438,-6.6392850876,0.3961238265,-2.1042556763,-1.4275944233,-4.0707726479,-7.1460804939,-9.3832626343,-3.0581142902,0.023726901,2.6930382252,-0.3318701684,-3.2961125374,-1.1205303669,-6.5646190643,-1.366928339,-1.9325236082,-1.2147961855,-0.2721373141,-8.2931375504,4.4915566444,-5.6639595032
202,-4.1846385002,-4.5113024712,0.2365251482,2.4541068077,-3.1458470821,-4.8388996124,-7.7900753021,-1.6786590815,-5.4539613724,-3.3661117554,-2.6483843327,-2.2414543629,-2.9778482914,-6.6028852463,0.9290527701,-8.5507354736,-3.7469086647,-0.4821355939,1.1941173077,-0.2385376096,-7.5184774399,-3.5163772106,-5.0292983055,-7.1955471039,-5.3428955078,-3.166380167,-3.8822410107,-8.6702013016,-4.1435723305,-2.161188364
203,-4.461836338,-3.9951734543,-0.2516041696,3.1877007484,-0.1041387096,-3.853307724,-5.3652954102,-5.4838275909,-5.1347637177,2.4093072414,-4.5729017258,-0.4961354733,-2.0323894024,-5.1674304008,8.7260551453,-1.6805257797,-3.2382462025,-2.206921339,-1.3025288582,-1.8970572948,-6.359287262,-4.1641054153,0.5491892695,-8.678601265,-5.3260955811,-5.4446282387,-5.3484954834,-4.7791666985,-7.3028793335,0.129192695
204,-1.1279969215,2.697704792,-0.3682698607,0.0031937372,3.4835650921,-2.5065188408,-1.9110571146,-7.9823403358,-0.7378668189,7.2831339836,-3.8430411816,2.0210437775,1.4283820391,-0.8050662875,8.4469909668,6.4739403725,-0.6146678329,-3.3903782368,-1.2091963291,-1.6926590204,-1.6646591425,-2.7613167763,3.2717001438,-6.924882412,-4.7502336502,-6.08862257,-3.4239780903,1.8409119844,-10.2745885849,3.7878291607
205,6.7352714539,9.8236465454,-1.3911948204,-1.2054629326,4.5186233521,0.1301260293,2.4475736618,-3.7441086769,4.2003593445,8.5123233795,-3.3455786705,2.7807707787,3.2222340107,3.0617017746,3.1186347008,12.144826889,-1.4546608925,-0.2553374767,-3.0161147118,-0.3972029686,1.2370502949,0.0321268328,2.9889025688,-3.7105090618,-4.5187692642,-4.8622326851,0.1553258151,7.77312994,-8.1886053085,5.3166165352
206,8.9892530441,10.9539031982,-2.8714492321,-0.8367993236,6.7866044044,2.0910432339,5.0786185265,2.1731758118,6.8183374405,4.6763553619,-1.3398618698,1.87357831,2.5577061176,2.5474393368,-1.2129296064,11.4970989227,-2.7865166664,3.344499588,-3.1243805885,1.515181303,2.3635742664,5.3222165108,2.1563761234,2.6183722019,-1.2474626303,-0.6958671808,4.6968884468,9.5277824402,-0.6753340364,2.9441027641
207,5.882212162,6.1603431702,-1.4947938919,1.3499826193,5.3492832184,2.5185062885,5.3511495589999996,7.1412682533,5.9652781487,1.0746515989,2.650105238,0.9029196501,1.4283820391,3.1111681461,-2.7669167519,5.3492832184,0.947719276,5.2438173294,-0.7835997939,1.7933123112,4.4644904137,6.3554081917,1.0009188652,7.508998394,3.8802285194,4.1536927223,7.2234010696,5.5154151917,3.1354346275,2.5017066002
208,2.5941057205,-0.9917314053,0.9691857696,2.2907748222,-2.0510559082,2.7639710903,3.915694952,6.8444705009,2.490506649,-2.6987841129,4.6278223991,0.0321268328,0.0563932993,3.9866275787,-1.4210611582,0.8487867713,4.2750253677,3.3752992153,1.138117671,0.8366535306,6.4982070923,1.4181153774,-0.375736475,6.7119383812,7.0124692917,5.4127492905,4.7734212875,0.0041270629,4.1004934311,1.0587850809
209,-2.0137228966,-7.0984811783,2.5157063007,-1.3529284,-8.6030015945,3.0579686165,-0.5026687384,1.3135828972,-0.7565333247,-5.8692913055,3.3052999973,-1.5582600832,0.044260066,0.6938546896,0.8385201693,-5.2159633636,6.1827430725,-1.4602608681,4.6212892532,-0.7705332041,4.6203556061,-2.2629208565,-1.7486585379,3.8195621967,4.7976875305,3.8671619892,0.362524122,-3.8467745781,5.0627522469,-1.3454618454
210,-5.2532963753,-8.1148729324,3.1363680363,-3.3371787071,-9.8508586884,3.7280964851,-3.3567786217,-0.958131671,-2.1042556763,-5.0638313293,1.1847840548,-1.9978564978,0.4707898796,-2.6194512844,-0.1769381166,-10.049656868,5.8140792847,-2.9433152676,3.9436945915,-0.763999939,0.8422535062,-2.8415827751,-2.6297178268,1.5002480745,0.6901214123,1.9883773327,-4.1771717072,-6.7158174515,6.3124752045,-2.6661176682
211,-6.0242233276,-5.118897438,3.581564188,-0.9711982608,-6.5058193207,2.2431752682,-2.191054821,-1.8522576094,-3.0086481571,-3.5359771252,1.7765125036,-1.7383918762,-0.7891997099,-3.8150415421,-4.2518377304,-8.8484668732,0.94211936,-1.7365252972,-0.249737516,1.4013155699,-3.2942457199,-2.9003822803,-1.4294611216,0.0218602493,0.0955929756,2.2095756531,-8.0504732132,-5.6555595398,5.5051484108,-4.7147674561
212,-5.8347582817,-1.4630608559,2.1078431606,0.239325121,-0.3860030472,-1.8886573315,-0.5250685811,-4.7969002724,-4.8855662346,-1.7747915983,0.497856319,-0.7033337951,-2.9694485664,-2.2535877228,-4.3479704857,-7.0462150574,-2.1499886513,-0.4130695164,-0.0322726369,0.3597241342,-6.7214174271,-4.394636631,0.7386543751,-1.0775973797,-0.0602724068,2.008910656,-6.6616845131,-3.4202446938,1.1530508995,-4.2219715118
213,-3.958773613,1.7886457443,-2.1425218582,-0.064939037,5.4622154236,-4.4217033386,-1.1718631983,-3.1850466728,-5.4446282387,1.0298519135,-3.0693142414,-0.188138023,-3.6965091228,1.1315844059,-0.8685324192,-2.0463893414,-3.4613111019,-0.7807998061,-0.0528058,-2.7930498123,-5.8860912323,-2.9405152798,1.4797148705,-2.4682526588,-1.7617250681,-2.6287846565,-1.3949280977,-1.8905240297,-1.0803973675,-0.7313335538
214,0.2243919224,3.6244971752,-2.2657208443,-0.3468033671,7.6452641487,-3.387578249,-2.7454502583,-0.6604008079,-1.8251912594,4.3030247688,-3.2942457199,-0.8181328177,-2.2293212414,3.2791666985,1.4115821123,5.5751476288,-6.6635513306,-1.1046638489,-0.12000525,-0.8974655271,-3.8822410107,1.5487810373,0.947719276,-4.1491723061,-3.7254421711,-6.1595554352,1.6514468193,0.9775857329,-4.8547663689,2.6566386223
215,5.0020856857,2.8535702229,-0.8330660462,0.3951905072,7.3867330551,-2.44211936,-2.3683867455,-0.8451992869,3.74862957,6.9536700249,-2.7034506798,1.7737125158,0.6975880265,2.430773735,3.9399614334,9.888045311,-6.9388823509,0.4866564274,0.2169253081,2.6239721775,-0.3440034091,2.9674360752,1.4059821367,-6.4330201149,-2.6129181385,-4.7633004189,4.795820713,3.6310305595,-10.2213888168,5.4388823509
216,7.414732933,0.6415885091,-1.2418626547,3.1877007484,6.5859394073,-1.4555943012,1.7373127937,2.078909874,7.3195333481,5.1159515381,-2.4869191647,3.9912941456,2.8199706078,-1.0766640902,5.548081398,9.6295146942,-1.2502626181,1.9258445501,-1.8205245733,2.759304285,4.6072893143,4.1396927834,2.3281078339,-5.6499595642,0.8562533855,-1.4266611338,8.8940534592,4.9703526497,-8.2838048935,5.5928812027
