15m/min,20m/min,30m/min,40m/min,50m/min,60m/min,70m/min,80m/min,90m/min,100m/min,110m/min,120m/min
0.27661954,-2.073651095,-0.615479089,1.624053012,-2.299255066,-0.082420926,7.724989662,-1.835666419,2.542288686,1.239563318,2.155047724,5.594132645
-0.326595955,-1.411283339,-0.449027378,0.333020533,2.272664428,-0.183530022,3.972948013,0.182388613,2.841489074,9.989283174,-0.228925943,-0.476540058
-0.931874901,-0.438710124,0.027629792,-0.597595847,5.393290086,-0.041151907,-1.884501424,2.389593315,2.205946181,13.74545172,-3.176221721,-6.105634257
-1.00753477,0.67348994,0.172759175,-1.434669117,6.028832979,0.540741262,-6.941331892,4.065115489,0.339898703,11.62491196,-5.118616884,-9.100389406
-0.363738072,1.768494579,0.128738888,-2.374914934,4.547275195,0.970626877,-9.068749825,4.356062073,-2.317138308,5.106470403,-5.006502716,-9.214567025
0.646665077,2.391656766,0.112919098,-2.817181255,1.661882946,1.06348217,-6.87805273,2.963920497,-4.596563793,-3.602668251,-4.06350563,-6.715727922
1.455537851,2.126847227,0.097787124,-2.220156113,-1.711171544,1.081365411,-1.381019392,0.077152615,-4.617198303,-10.96368562,-2.14312061,-1.132029644
1.674951469,1.130200417,0.035195779,-0.451090829,-4.359954751,0.553121968,4.095379436,-3.366059208,-1.961536927,-13.80299413,2.159862443,5.338264727
1.321413539,-0.135382834,-0.156017343,1.941136642,-4.950101723,-0.613415638,7.515893299,-5.792677529,1.992035099,-10.78760447,6.389936896,9.123321591
0.703753887,-1.215255499,-0.427017235,3.824379545,-3.270452648,-1.779953243,7.945778914,-5.791301895,5.508843339,-3.303467863,7.788956642,9.087555108
-0.085172194,-1.931272979,-0.661562827,4.386326021,-0.552887743,-2.511790514,5.096840965,-3.192041511,7.266903551,4.611242174,6.177401448,6.093487775
-0.971768286,-2.151374414,-0.521935979,3.224603134,1.677702737,-2.408617966,0.398363146,0.683119378,6.033647698,10.07388466,1.560086032,1.188664861
-1.552285821,-1.643077663,0.163817555,0.953431452,2.772707376,-1.256524518,-4.46037603,4.476430046,2.178433501,11.72602106,-4.269162909,-4.223079171
-1.581174134,-0.303897995,0.991261387,-1.31980368,2.790590617,0.848883271,-7.500527101,6.62379467,-2.735331034,9.182473852,-8.555638354,-8.379557206
-1.139595631,1.481674896,1.518817013,-2.96437409,1.734791546,3.116615868,-7.00805014,5.683548853,-6.993605983,3.838135884,-9.627945033,-8.95113312
-0.33691321,2.886884995,1.557334765,-3.734729112,0.14662213,4.499128006,-3.542828173,2.260971539,-8.634049491,-2.630095035,-6.250075823,-5.528555807
0.736081285,3.082912836,1.013959347,-3.639122551,-1.156791055,4.376696583,1.064169987,-2.132115539,-6.73429898,-9.004782845,-0.016390495,0.271804821
1.712093586,1.859286421,-0.053532612,-2.505600161,-1.678156329,2.725248004,5.04112779,-5.548502499,-2.324016477,-13.06290305,5.620957507,6.011637554
1.943200093,-0.123002128,-1.284037197,-0.27294623,-1.202874793,-0.035649371,7.045426482,-6.361502175,2.884133727,-12.13022322,9.005704887,9.875793372
1.146020208,-2.034445527,-2.306133236,2.332504506,-0.347230465,-3.074424807,6.562578959,-4.981053487,6.776490041,-5.921299305,9.082052572,9.789128432
-0.344479197,-3.236749615,-2.853635555,4.483308215,0.304132219,-5.745905974,3.512798451,-2.09772469,8.308946282,2.873816472,6.066662913,5.778467597
-1.749001479,-3.330292725,-2.594328552,5.482018476,0.829624395,-6.686839608,-1.277159027,2.056689895,7.241454322,10.92333864,1.491304334,-0.44627611
-2.315074857,-2.198145969,-0.964890117,4.445478281,1.034593857,-5.028512859,-5.639294341,5.393290086,2.750009415,15.13484203,-3.948640194,-6.411712815
-1.861115647,-0.185593473,1.500933772,1.608921038,0.498096609,-1.005471319,-7.655285922,6.288139982,-3.458914501,13.26191638,-8.7275926,-9.719424692
-0.603098383,1.868228041,3.441953301,-2.013811017,-0.465534986,3.863585113,-6.435098592,4.743303035,-8.030833995,6.143010598,-10.42374928,-8.720714431
0.74639854,3.029950928,4.244635722,-5.187398583,-1.435356934,7.255210662,-2.606709258,1.529822085,-9.848734285,-3.509125141,-8.38093284,-4.258157837
1.54701751,3.027887477,3.884219622,-6.336740763,-1.947780587,7.766258681,1.82283212,-1.886564875,-8.048717237,-11.92387813,-2.720886877,1.588974346
1.67701492,2.082139124,2.426735433,-4.724497752,-1.235890008,5.445564176,5.352708883,-4.505084134,-3.00770656,-14.94201905,5.009488208,6.422952111
1.352365303,0.637723457,0.03932268,-1.056369775,0.439632165,1.122634431,6.914741255,-5.952251069,2.992120994,-11.92731721,11.38899074,8.459578201
0.71682241,-0.890605882,-2.741521387,2.915773308,2.217639069,-3.781500667,5.792911753,-5.100733643,7.636261271,-5.131685407,13.26191638,6.696015454
-0.032210286,-2.240102805,-4.77058149,5.352708883,3.331214767,-7.74470213,2.102085816,-2.277932739,8.926605933,2.694296239,9.656379754,1.898491989
-0.700768395,-3.026277618,-4.906769253,5.436622556,3.055400156,-9.149912229,-2.614963062,1.366121643,6.730406303,8.86126332,1.953517347,-3.475422109
-1.089384991,-2.807551817,-3.13770397,3.535496411,1.399136858,-7.002547604,-6.203992085,4.616056893,2.381339512,11.72395761,-6.695093412,-7.583752956
-1.129278376,-1.422288411,-0.399504556,0.366035748,-0.880976444,-1.940902417,-7.226088124,5.693178291,-2.766970615,10.92058737,-12.49407841,-8.758544365
-0.857590667,0.619152398,2.177057867,-3.018023814,-3.233998347,4.353998622,-5.537497428,4.29759763,-6.221875327,6.84045702,-12.89782698,-5.677812092
-0.3162787,2.426735433,3.988767804,-5.42056854,-4.502332866,9.451410292,-1.694663937,2.028489399,-6.949585696,0.771159952,-8.528125675,-0.017766129
0.511852949,3.116615868,4.714414722,-5.789926261,-3.641186002,11.0959807,2.714242932,-0.389875118,-5.331840149,-5.919923671,-1.693288303,5.549424541
1.29390086,2.594562777,3.996333791,-3.799383908,-1.102453513,8.584073075,5.968992901,-2.846069568,-1.998679044,-11.01664752,5.289429721,8.925230299
1.527070817,1.074487242,2.045684823,-0.358923353,1.73616718,2.923339295,7.035797044,-4.46037603,1.566964202,-11.92938066,10.30843025,8.72438774
1.044223294,-1.060496677,-0.641616134,3.304389904,3.614595364,-3.982343226,5.304561695,-3.919064064,4.17654184,-8.234427823,11.36766841,5.051445044
0.152124666,-2.700940185,-3.320663287,5.607201168,4.0898769,-9.684346025,1.600667235,-1.368638686,5.498526084,-1.849422758,7.890753555,-1.004095685
-0.73378361,-2.76353153,-4.72724902,5.57693722,3.329151316,-11.98165475,-2.760780262,1.249880573,5.195886611,4.916632915,1.869603675,-7.517722525
-1.182928101,-1.457367077,-4.327627352,3.433699497,1.521568281,-9.563978053,-6.348433652,2.386842048,3.242486376,9.892988796,-4.236147693,-10.54618071
-1.012349488,0.367411382,-2.71332089,0.129426705,-0.814946014,-3.445158162,-7.206141431,2.231395409,0.220906364,11.28444256,-9.493820721,-8.446963271
-0.47378879,1.753362605,-0.771613544,-3.169343551,-2.71332089,3.988767804,-4.797406353,1.527070817,-2.528298122,8.328205157,-11.99472328,-2.793107661
0.026254158,2.215575618,0.92660659,-5.15369555,-3.315848569,9.999600429,-0.214481787,0.769096501,-3.6735134,2.458375014,-9.763444979,3.842262786
0.159002836,1.883360015,2.296738023,-4.996873278,-2.646602643,12.13114526,4.622935063,0.057893739,-3.516691128,-3.827584405,-3.162465381,8.421748267
0.067523177,1.051101464,3.289257931,-2.741521387,-1.338374739,9.389506764,7.406530398,-0.638177049,-2.238039354,-8.303209521,4.838909596,9.006392704
0.042761765,0.020063805,3.388303577,0.418997656,0.237413972,3.228730036,7.02066507,-0.784682067,-0.202101081,-9.122399549,10.73831587,6.329409001
0.250482495,-0.956636313,2.513400373,2.948788524,1.644687522,-3.90393209,4.236381918,-0.653309023,1.783626552,-6.719854823,12.00871384,1.773309298
0.526297105,-1.60043301,0.96993906,3.978450549,2.346260845,-9.439483179,-0.235116296,-0.494423299,3.021697124,-3.485739364,8.628093362,-3.089556781
0.621215849,-1.684346682,-0.776428263,3.466026896,2.327689787,-11.56208639,-4.839363189,-0.405007091,3.146191998,-0.793623687,2.490014595,-6.300286463
0.451325054,-1.27647121,-2.152062231,2.005103621,1.514690112,-9.660960248,-7.493648931,-0.499925835,2.309806545,2.175682233,-3.984406677,-6.666892916
0.093660222,-0.745476499,-2.724325962,0.042761765,-0.049405711,-4.454185677,-7.057572963,-0.927060182,0.998139556,5.762647806,-9.268904567,-4.512650121
-0.219984323,-0.128504664,-2.577820945,-1.914765372,-1.437420385,2.315996898,-3.554521062,-0.876161726,-0.640928317,8.505661939,-10.81993187,-1.035047449
-0.313527432,0.668675221,-1.66646344,-3.059292833,-2.016562285,7.883187568,1.599979418,-0.110621422,-1.922331359,8.373601078,-7.530103231,2.80365914
-0.230301577,1.425273904,-0.283263485,-2.903846195,-1.881750156,10.21970186,5.98068579,0.685870646,-2.486341286,5.066577018,-1.68709795,5.854127465
-0.061098599,1.591037797,0.993324838,-1.655458369,-1.106580415,9.029778481,7.841230732,0.548307249,-2.238727171,-0.189720375,4.248074807,6.931248862
0.058581556,1.046974562,1.733415913,0.05995719,0.07371353,4.706848735,6.596969808,-0.189720375,-1.118961121,-5.164700622,8.65835731,5.482706293
0.090221137,0.258736298,1.750611337,1.494743419,1.212050638,-1.084570272,2.52302981,-0.38024568,0.266990102,-8.281199378,9.693521871,1.841403179
-0.050781345,-0.246809185,1.311784101,2.225892873,1.793943807,-5.872464299,-2.71332089,0.237413972,0.733330017,-8.708333725,7.564728305,-2.748399557
-0.240618832,-0.151202624,0.866766512,1.931507204,1.362682558,-8.372679037,-7.186882556,0.754652344,0.802111716,-5.785111542,2.871065204,-6.582979244
-0.183530022,0.218155096,0.524921471,0.557936687,0.174822626,-8.093425341,-8.594156105,1.075175059,0.921104054,0.095035856,-3.184475525,-8.039775616
0.228472351,0.176886077,0.121860719,-1.038486534,-0.964890117,-5.031951944,-5.835322182,1.419771368,0.756027978,6.234490257,-8.288765364,-6.533456421
0.675553391,-0.38024568,-0.416012163,-2.001430312,-1.828788249,-0.402255823,-0.368552791,1.206548103,0.42037329,9.533260513,-10.43475436,-2.418247404
0.777350304,-0.883039895,-1.177425565,-1.96084911,-2.377666202,4.127019018,5.179379003,-0.003321973,0.156251568,8.560687298,-8.439397284,2.403349655
0.459578858,-0.920182013,-1.953283123,-0.902986588,-1.929897345,6.886540758,8.553121311,-2.022752638,-0.171837134,4.60092492,-2.91416345,5.892645216
-0.114748324,-0.58315169,-2.037884612,0.526297105,-0.247497002,6.949132104,8.319951353,-3.776685948,-0.275697498,-0.247497002,3.274125957,6.700142356
-0.735159244,-0.218608689,-1.200811342,1.574530189,1.751299154,4.872612628,4.65113556,-3.687957557,-0.509555273,-4.51058667,7.872870314,4.578226959
-1.179489016,0.042761765,0.075776981,1.887486917,3.095293541,1.618550476,-0.924308914,-1.114146402,-0.630611062,-7.342329194,9.689394969,0.901157362
-1.114834219,0.185139881,0.925230956,1.232685148,3.107674247,-2.189892165,-5.911669867,2.625514541,-0.741349597,-8.405694252,7.400340045,-2.410681417
-0.522623796,0.278682991,1.130888234,-0.09961635,1.704527599,-5.479720801,-8.515057152,5.559053979,-1.070813932,-6.717791372,1.968649321,-4.739629726
0.187203332,0.238101789,1.190728312,-1.248270714,-0.260565525,-6.892496886,-8.41738714,6.13131771,-1.081131187,-2.349465706,-3.417645482,-5.459086291
0.691373181,0.177573894,1.381253617,-1.744874577,-2.094973422,-5.980451565,-5.316020359,4.043793162,-0.305273629,2.968735216,-6.831968992,-4.869627136
0.949304551,0.282122076,1.415644466,-1.407156437,-3.297965327,-3.01664818,0.132177973,0.260799749,0.700314802,7.199497486,-7.930412716,-2.837815765
0.924543139,0.383918989,1.000203007,-0.367177157,-3.079927343,1.25951001,5.57005905,-3.714094602,1.425273904,8.470583273,-6.585730512,0.939675113
0.637723457,0.325454546,0.042761765,0.767720867,-1.345940726,5.012927293,8.905283607,-6.504568107,1.367497277,6.378244007,-2.848133019,4.842348681
0.225033266,0.141807411,-1.076316468,1.555959131,0.881210669,6.794373282,8.813803948,-6.892496886,0.884649754,2.227956324,2.239649213,7.173360441
-0.116123958,-0.235116296,-1.818470994,1.887486917,2.747258147,6.345228792,5.000546588,-4.457624762,0.49328189,-2.956808103,6.295705969,7.061246272
-0.360986804,-0.540507037,-1.978732351,1.562149483,3.247988912,3.54031113,-0.894044967,-0.09067473,-0.020517397,-7.390476383,7.578484644,3.846389688
-0.572146619,-0.468974071,-1.605247729,0.518043301,1.91637523,-0.659499376,-6.419278801,4.316168688,-1.335623471,-8.711084993,6.034335515,-0.682197336
-0.748915584,0.077840432,-0.836956157,-0.987588077,-0.118187409,-4.464502932,-9.381706552,7.328119262,-2.637661022,-6.224626595,2.996935713,-4.359954751
-0.609288736,0.716134593,0.215403828,-2.481526567,-1.594242657,-6.275525052,-8.238554725,7.839167281,-2.558562069,-0.758545021,-0.521248162,-6.051984532
-0.092738181,0.845444186,1.254695292,-3.097810585,-2.252483511,-5.565697924,-3.474046475,5.480642843,-1.338374739,5.017054195,-4.126096976,-4.845553541
0.541429079,0.367411382,1.58347181,-2.361846411,-2.119047016,-2.543430095,2.849055061,1.124697881,0.215403828,7.884563202,-7.413862161,-1.528900044
1.044911111,-0.226174675,0.815868056,-0.396753288,-1.306735158,1.328291709,7.773136851,-3.950703645,2.380651695,7.153413748,-8.349981076,1.781563101
0.908723348,-0.506804005,-0.336225393,2.070446235,-0.08379656,4.292782911,9.276016961,-8.056971041,4.21987431,4.071993659,-5.276126974,3.390367027
0.339210886,-0.394689837,-0.77711608,3.789300878,1.427337355,5.216521121,6.618979951,-8.934625513,4.693780213,0.204398757,0.65285543,3.047834169
-0.059722965,-0.206227983,-0.097552899,3.774856722,2.633080528,3.975011464,1.07036034,-6.130395668,3.502481196,-3.330980542,6.21798265,1.310408467
-0.248184819,-0.331410674,0.947928917,2.230707592,2.688105887,1.113004993,-4.619949571,-0.955948496,0.757403612,-5.827068378,9.268450975,-1.11689767
-0.415324346,-0.828702354,1.340672415,0.024878524,1.399824675,-1.93333643,-8.081732452,4.649759926,-2.700252368,-5.919235854,9.197605825,-2.604645807
-0.442837026,-1.301920439,0.771159952,-1.942965868,-0.549448658,-3.819330601,-8.486168839,8.040697658,-5.18120823,-3.480236828,6.055657841,-2.180262728
-0.21379397,-1.281285929,-0.07691839,-2.894216757,-2.183701813,-3.811076797,-5.682626811,7.661710499,-5.796804431,0.403177865,0.533863092,-1.279910295
0.116358183,-0.643679585,-0.559765913,-2.420998672,-2.991198952,-2.17751146,-0.837643974,4.270772767,-4.203132478,4.65113556,-5.549878133,-0.830077988
0.159690653,0.544868164,-0.667753179,-0.972456103,-2.848133019,0.426563643,4.325798126,-0.360986804,-0.918118562,7.354256307,-9.49175727,-0.753042485
-0.087923462,1.951453897,-1.019915475,0.61640113,-1.625194421,2.915773308,8.042761109,-4.525718644,3.159948338,6.997279293,-9.020602636,-0.321781236
-0.326595955,2.893075348,-1.777201975,1.722410841,0.51597985,4.249450441,8.703753231,-6.707474118,6.398878516,3.817501375,-4.355140032,0.599893523
-0.316966517,2.538161784,-1.942278051,2.038806654,2.762390121,3.784486159,6.195284689,-6.078809394,7.078441697,-1.015788573,1.368872911,0.820682774
-0.096865082,1.054540549,-0.642303951,1.538075889,4.100194155,1.833837192,1.427337355,-3.057229383,4.611242174,-5.651675047,5.268795211,0.317200742
0.055142471,-0.53294105,1.274641984,0.522170203,3.723958265,-1.174674297,-4.145355852,0.78973101,0.72370058,-8.555638354,7.026855423,0.504974779
-0.059035148,-1.44980109,2.571176999,-0.565956266,1.701776331,-3.900493005,-8.096176609,3.945435334,-3.011145645,-8.361673965,6.88378949,0.65285543
-0.331410674,-1.620379702,2.963920497,-1.455303626,-1.040549985,-4.706614511,-8.622356602,5.012239476,-5.858707959,-4.203820295,3.804432852,0.157627202
-0.371304059,-1.404405169,2.549854673,-1.851486209,-3.167967917,-3.05998065,-5.618659832,4.227440297,-7.474390055,2.181184769,-1.051555057,-0.169085866
-0.034273737,-1.041237802,1.440405877,-1.394087915,-3.785627569,0.289688063,-0.063849867,2.129598495,-6.869111109,7.686471911,-5.435700514,0.347464689
0.388733708,-0.562517181,-0.369928425,-0.101679801,-3.320663287,3.631790789,5.444876359,-0.408446176,-3.78081285,9.957643593,-7.826552351,0.674865574
0.537302177,0.021439439,-2.603270173,1.534636804,-2.238039354,5.197950062,8.502910671,-2.183701813,1.137766404,7.630070918,-7.332699756,0.124611986
0.385294623,0.674865574,-4.213449733,2.761702304,-0.555639011,4.27008495,8.019375331,-2.969876626,5.869259439,2.03743102,-4.309056294,-0.580400422
0.113606915,1.267075997,-3.915624979,2.750009415,1.601355052,1.292525226,4.239133186,-3.005643109,8.434128973,-4.000226468,0.248419044,-0.53981922
-0.16358333,1.397073407,-1.609374631,1.214114089,3.459836543,-2.439569731,-0.887166797,-1.533714762,7.429916176,-8.526750041,5.169749566,0.180325162
-0.294956374,0.910098982,1.220304442,-1.197372257,4.224689029,-5.400621848,-5.331152332,0.548995066,3.444016752,-10.08396769,7.969164691,1.653629142
-0.072103671,0.090908954,2.833923087,-3.107440022,3.5836436,-6.143464191,-7.639466131,2.152984273,-1.698103022,-7.980623356,7.17129699,2.926090563
0.430690544,-0.755793753,2.672973913,-3.509812958,1.954892981,-3.775310314,-6.847788783,2.989369726,-5.924050573,-3.046224311,3.54031113,2.798156604
0.78973101,-1.392024464,1.910184877,-2.152062231,-0.039776273,0.571005209,-3.373625195,2.205946181,-7.920783278,3.225978768,-1.327369667,0.85369799
0.751213259,-1.504138632,1.313847552,0.270429187,-1.953283123,4.585792946,0.980256315,0.537302177,-6.970908023,8.258047825,-5.522365454,-2.003493763
0.317200742,-0.9642023,0.441695616,2.551918124,-3.440343443,6.410571405,4.615369076,-0.541882671,-3.691396642,10.04637198,-7.609890001,-4.439053704
-0.338288844,0.145934313,-0.921557647,3.654488749,-3.9610209,5.577625037,6.311525759,-1.599057376,0.394924061,8.093659566,-6.514885362,-4.503020683
-0.876161726,1.399136858,-2.202272871,3.15719707,-3.157650662,2.688793704,5.895396484,-1.982859253,3.813374473,3.49697866,-2.039948063,-1.422288411
-0.916742928,2.152984273,-2.66998842,1.271202899,-1.18086465,-1.234514374,3.340156388,-1.34731636,5.451754529,-2.196770335,3.401372099,2.521654176
-0.456593365,2.093144195,-1.919580091,-1.162981408,1.107502457,-4.861373332,-0.739973963,-0.673943532,4.858168472,-7.615392537,6.784743845,4.803143113
0.075089164,1.284959239,-0.465534986,-3.009082194,2.611758201,-6.557530015,-4.505771951,0.281434259,3.092542273,-11.2505053,7.323304543,4.839597413
0.222969815,0.08265515,0.553809785,-3.566901768,3.00656515,-6.048545447,-6.547900577,1.542202791,1.074487242,-10.92929477,5.190384075,2.51408819
-0.005385424,-1.113458585,0.899093911,-2.868079712,2.758263219,-3.766368693,-5.919923671,1.94388791,-1.125151474,-5.662680119,1.232685148,-1.096263161
-0.204852349,-1.970478547,1.15014711,-1.321867131,2.291923304,0.108104379,-2.66998842,1.49680687,-3.184475525,2.608319116,-2.749775191,-4.331066437
-0.200725447,-2.223595198,1.60616977,0.916977152,1.502309406,4.433097576,1.40326376,0.614337679,-4.007104638,10.15298362,-4.855870796,-5.655114132
-0.010887959,-1.889316143,1.722410841,3.21428588,0.052391203,7.355631941,4.867110093,-0.203476715,-2.955432469,13.98481204,-4.769893673,-4.431487717
0.361908846,-1.104516964,1.089619215,4.488122934,-1.511704619,7.54753288,6.814319975,-0.791560237,-0.47378879,12.38426191,-2.934797959,-1.436732568
0.771159952,0.07371353,0.201647489,4.143526625,-2.613587428,4.811396917,5.88714268,-1.546783285,1.756113873,5.712437166,0.227784534,1.751299154
0.924543139,1.189352678,-0.303897995,2.236210128,-3.226432361,0.244979959,2.310494362,-2.199521603,2.69635969,-3.058605016,3.444704569,4.237757552
0.626718385,1.923941217,-0.371304059,-0.663626277,-2.797234562,-4.294612137,-1.951219672,-1.821222262,2.830484002,-10.4567645,4.605051822,5.090650612
-0.031522469,2.088329476,-0.561829364,-3.32685364,-1.200811342,-7.201326712,-5.415753821,-0.351357367,2.287108585,-14.01071486,3.388303577,4.135272821
-0.684948604,1.560773849,-1.239329093,-4.630266825,0.83994165,-7.41179871,-6.717103556,1.150834927,1.166654718,-11.97477658,0.905972081,1.499558138
-1.060496677,0.597142255,-1.709108093,-4.079325421,2.234146677,-5.095231107,-5.505170029,1.738230631,0.167256639,-4.692858171,-1.660273088,-2.008996299
-0.971080469,-0.485481679,-1.242080361,-1.999366861,2.764453572,-1.036423083,-2.555810801,1.471357642,-0.449027378,4.62362288,-3.746422001,-5.19702802
-0.295644191,-1.445674189,-0.181466572,0.664548319,2.752072866,3.464651262,1.019461883,0.894279192,-0.463471535,11.75284592,-4.20038121,-7.227463758
0.724388397,-1.984234887,0.749149808,2.717682017,2.061504614,6.581837834,4.150404795,0.138368326,-0.071415854,13.85619026,-2.687183845,-6.615994459
1.499558138,-1.709108093,1.260885644,3.105610796,0.645289443,6.634799742,5.495086999,-0.682197336,-0.731032342,10.72455953,-0.408446176,-2.042011514
1.661882946,-0.766798825,1.412205381,1.956268615,-1.015100756,4.161409867,4.803143113,-1.416785875,-2.004869397,4.138024089,1.251944024,4.206805788
1.262261278,0.454764139,1.336545513,0.312386023,-2.407930149,0.892215741,2.622075456,-1.466996515,-2.431315927,-3.518754579,2.215575618,8.734017178
0.405241316,1.465855106,1.196230848,-0.90023532,-3.064795369,-2.101163774,-0.788121152,-1.024730194,-1.503450815,-10.33020617,2.225892873,9.357867183
-0.727593257,1.939761008,0.832375663,-1.35419453,-2.738770119,-4.353764398,-4.38058926,-0.450403012,0.615025496,-14.18885945,0.950680184,5.438686006
-1.698103022,1.91637523,-0.072103671,-1.221445852,-1.861803464,-5.179144779,-6.378697599,0.167256639,2.645461234,-12.90608078,-1.216631133,-0.705583113
-2.057143487,1.311784101,-1.339750373,-0.855527216,-0.087923462,-4.071071617,-5.776169921,0.634972189,3.347722374,-6.193674831,-3.043473043,-5.573951728
-1.726991335,0.268365736,-2.220156113,-0.302522361,2.505834386,-1.519270606,-2.506975795,0.862639611,2.755511951,3.21428588,-3.009082194,-7.624334158
-0.808755661,-0.898171869,-2.211902309,0.385294623,4.472990961,1.296652128,2.278854781,1.06348217,1.201733384,11.76660226,-0.902986588,-6.65451221
0.412807303,-1.762070001,-1.398214817,0.794545729,4.556904633,3.408938086,6.059096926,0.637723457,-0.547385207,15.90657269,1.536700255,-3.069610088
1.527070817,-2.144496244,-0.392626386,0.712695508,2.421232897,3.934430262,7.273093903,-0.094113815,-2.271742387,13.64778171,2.560859745,1.575218006
2.161925894,-1.887940509,0.40661695,0.152124666,-1.03023273,2.885509361,5.431807837,-0.64711867,-3.787003203,6.125127357,1.800821977,4.973721725
2.069070601,-1.099702245,1.110253725,-0.272258413,-3.91768843,1.257446559,0.862639611,-0.865844471,-4.058690912,-3.863350888,0.250482495,5.948358392
1.198982116,0.021439439,1.999601085,-0.200725447,-5.025073774,-0.041839724,-3.888112299,-0.341727929,-3.00082839,-13.04226854,-1.257212335,4.590607665
-0.231677211,1.187289227,2.706676945,-0.079669658,-4.596563793,-0.887854614,-6.470177258,0.385294623,-0.867220105,-17.57842155,-2.283435275,1.938385374
-1.587364487,1.844842264,2.460438465,0.044825216,-2.866704078,-1.301920439,-6.176479406,0.621215849,1.738230631,-14.58504204,-1.770323805,-0.693202408
-2.310947955,1.784314369,0.998827373,0.296566233,-0.029459018,-1.206313878,-3.128074532,0.452012871,3.746656225,-5.465964461,-0.011575776,-2.738770119
-2.10666631,1.054540549,-1.092136259,0.54349253,3.021697124,-0.753730302,1.366121643,-0.15670516,4.732297964,5.263980492,1.735479363,-4.137102048
-1.032296181,0.067523177,-2.540678827,0.840629467,5.236467813,-0.206227983,4.667643167,-0.590717677,3.969508928,12.92901296,3.04989762,-4.108901551
0.459578858,-0.674631349,-2.771097517,0.658357966,5.422178399,-0.054220429,5.792911753,-0.320405602,1.58347181,15.11971006,2.975613386,-2.672739688
1.796695075,-0.934626169,-2.055080037,-0.481354777,3.261745251,-0.382309131,4.645633024,0.11016783,-1.51376807,12.0032113,1.212050638,-0.345854831
2.533347065,-0.638177049,-0.801877491,-1.759318733,-0.072103671,-0.644367402,1.868228041,0.956870537,-4.4672542,5.234404362,-0.962138849,2.477633889
2.408852191,-0.026019933,0.509789498,-2.337085,-3.278018634,0.138368326,-1.601808644,1.688019992,-5.339406136,-3.334419627,-2.421686489,4.480556947
1.473421092,0.451325054,1.574530189,-1.795085216,-5.901352612,1.508499759,-4.622013022,1.224431344,-3.394947522,-10.59707916,-2.535176291,3.942684066
0.062020641,0.507726047,2.208009632,-0.226174675,-6.897999422,2.131661946,-5.85389324,0.306883487,-0.464159352,-14.2473239,-1.757943099,1.196230848
-1.201499159,0.176886077,2.047748274,1.268451631,-5.145441747,1.862725506,-4.815289594,-0.34379138,2.425359799,-13.15713398,-0.674631349,-1.99730341
-1.95397094,-0.12712903,1.024276602,2.152984273,-0.898859686,1.291149592,-1.733869505,-1.215943316,4.261831146,-6.903501958,1.321413539,-4.038744219
-2.105290676,-0.085172194,-0.08379656,2.421232897,4.301036715,0.179637345,2.353139015,-1.722176616,4.490874202,2.383402963,3.135874743,-3.877107228
-1.596993925,0.070962262,-0.693202408,1.602730686,7.905197712,-1.012349488,5.907089373,-1.453240175,3.236296023,10.98592998,3.017570222,-2.09772469
-0.642303951,-0.005385424,-0.783306433,-0.153266075,8.013184978,-1.775138524,7.753190158,-0.563204998,0.850946722,15.83641536,1.465855106,-0.051469162
0.396299695,-0.286014753,-0.772989178,-1.845983673,4.908379112,-2.347402255,6.720089048,0.537302177,-1.401653902,14.76685995,-0.788121152,1.707278867
1.223743527,-0.620293807,-0.860341935,-2.857762457,0.304132219,-2.395549444,2.360705002,1.488553066,-2.747023923,7.851547987,-3.344736882,2.58699679
1.593101248,-0.79981404,-0.898171869,-2.700252368,-4.130223878,-1.474562502,-3.112942558,2.18324822,-3.556584513,-2.270366753,-4.856558613,2.612446018
1.381253617,-0.770925727,-0.598971481,-1.50001173,-6.831968992,-0.338976661,-7.376032226,2.415042544,-3.29727751,-12.04355828,-4.606881048,2.267161892
0.540741262,-0.58315169,0.037259229,0.152124666,-7.269420594,0.727139665,-8.466222146,1.775372749,-2.02000137,-17.15747756,-2.311635772,1.219616625
-0.616166906,-0.151202624,0.763593965,1.854471702,-5.426758893,1.635745901,-5.37723607,0.410743852,-0.252999538,-14.39658018,1.377126715,-0.499238018
-1.442235104,0.471271746,1.12057098,2.859372316,-1.722176616,2.075948771,-0.006073241,-1.088697174,1.582096176,-5.311893457,4.396643275,-2.571630592
-1.640326395,0.970626877,0.947928917,2.80365914,2.787839349,2.195628926,4.951023765,-2.40105198,2.70323786,5.307312962,5.393977902,-4.094457395
-1.277846844,1.307657199,0.657670149,2.130286312,6.405068869,1.714844854,7.7710734,-2.918978169,2.55742066,13.48064219,4.49362547,-3.814515882
-0.615479089,1.381253617,0.586137183,0.908723348,7.8804363,0.315137291,7.138281774,-1.905135934,1.98722038,15.94096354,2.244463932,-1.988361789
0.11016783,1.084116679,0.597142255,-0.846585595,6.667814957,-1.416098058,3.327087865,0.306883487,1.150834927,11.93305397,-0.513682175,1.007768994
0.720261495,0.522170203,0.16932009,-2.372851483,2.975613386,-3.076488258,-1.969102913,1.784314369,-0.119563043,3.914483569,-3.318599837,4.594734567
1.148083659,-0.214481787,-0.959387581,-3.0943715,-1.937463332,-3.925942234,-6.679273621,1.998225451,-1.361760516,-5.192901118,-5.602152224,6.265442021
