,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
49,11.5838136673,16.7881374359,12.9639816284,10.4042787552,14.9544467926,18.0525913239,11.1713504791,16.4643268585,10.8204755783,17.2537937164,10.6851654053,14.9273843765,17.1035518646,11.5735492706,14.1211204529,13.8812942505,9.9778175354,17.564540863,14.9908409119,12.4386034012,5.5498962402,14.3889417648,13.73478508,18.3773365021,16.2095680237,10.032875061,14.6082382202,17.3396453857,15.5927391052,10.1877822876
50,11.497961998,15.5171518326,12.6998929977,10.8008794785,10.5983800888,16.909450531,6.5530605316,15.2969226837,9.9134283066,17.8090324402,12.0009441376,15.9193506241,15.0552301407,12.3490180969,15.6440639496,14.4775934219,7.5049004555,13.0544996262,13.5929422379,14.7967395782,10.5358572006,11.9916124344,16.6602935791,17.0718231201,16.9458446503,8.0461425781,14.0128717422,15.8764247894,19.5839347839,10.5386562347
51,11.7527189255,13.2625980377,12.2762308121,13.3176555634,7.662607193,14.2741613388,5.3343324661,14.5363836288,10.7906141281,16.1713085175,14.2704286575,16.9477119446,12.5655155182,13.6535987854,17.3835048676,14.8163366318,8.1030664444,9.6586713791,13.3801784515,16.244096756,16.6173667908,11.2935962677,18.3959999084,14.4169368744,17.1595420837,8.8570728302,12.5720472336,13.7077236176,21.2757835388,11.4494361877
52,12.6961603165,11.1153593063,12.3256893158,16.3794059753,6.8180828094,11.6071434021,8.3270282745,13.84116745,13.3148555756,12.8426685333,16.6565608978,16.5893707275,10.7663516998,14.9385824203,17.8034343719,14.3992071152,10.9193925858,8.3951501846,13.8588981628,16.2254333496,20.8754501343,12.7922773361,18.4389266968,11.5156917572,17.5738716125,11.9160251617,10.4919977188,12.2426366806,19.8246936798,12.3770141602
53,14.1948413849,10.0702018738,12.9303874969,18.0460605621,8.3186302185,10.9520540237,14.2900247574,12.5991096497,16.6957530975,9.0325098038,18.4099979401,14.082859993,10.4341411591,15.4527626038,15.8129692078,13.4958925247,13.9036903381,9.1304931641,14.221903801,15.3230514526,22.216424942,14.7808761597,17.3200492859,9.696931839,17.4749565125,15.8577613831,10.4378738403,11.8152418137,15.7747087479,13.1776790619
54,16.0443973541,10.513461113,13.5621480942,17.6410617828,11.6612672806,11.9020271301,20.0747852325,11.1592187881,19.9907989502,7.3705229759,18.5695724487,10.7523536682,11.2805318832,15.3603782654,11.6957950592,13.3260536194,15.9174842834,11.3393220901,14.4038724899,14.7827425003,19.9310760498,15.6170015335,16.2384967804,10.9324569702,15.7271165848,19.1108131409,13.2495336533,12.0410699844,11.5380887985,14.3273525238
55,17.4665565491,11.5763483047,14.5914411545,15.8764247894,15.8446969986,13.6386680603,22.8071250916,10.8260746002,21.9598007202,9.9124956131,16.252494812,8.2533073425,12.5207233429,14.6278352737,7.2604084015,14.2377672195,17.1352806091,13.9288864136,14.6362333298,14.5083885193,15.309053421,14.7435493469,14.8014059067,15.2997217178,12.9873113632,20.3276748657,17.089553833,13.0367698669,9.1743526459,15.924949646
56,17.6914520264,12.7717475891,16.0238666534,13.487493515,19.2405261993,15.4602279663,21.1199417114,12.5459184647,20.7037448883,15.3855743408,12.0746650696,8.2299785614,13.6274700165,12.8538665771,5.5498962402,15.5768756866,17.8127651215,16.6957530975,15.0701608658,13.0684976578,11.2609348297,12.8072080612,12.2323713303,19.8414916992,10.2988300323,19.5848674774,19.8844165802,14.9843082428,9.0166463852,17.6419944763
57,16.2039699554,13.7301197052,17.3181819916,11.1069612503,20.9622364044,16.8861217499,15.5974054337,15.6459302902,16.1442470551,21.1264743805,8.6415090561,11.2413387299,14.6082382202,11.0127096176,8.2439756393,16.39153862,17.8080997467,19.5111465454,15.3109197617,11.3551855087,9.2854003906,11.5474205017,9.5112295151,21.3327064514,8.9363927841,17.9014167786,20.0253257751,17.1539440155,11.2105436325,18.2933521271
58,13.1235551834,14.5410499573,17.8687553406,10.8214092255,20.8147945404,17.5692062378,10.1112613678,18.1981678009,10.8008794785,24.645483017,8.1534576416,16.0667934418,15.784040451,10.4826660156,14.0940580368,16.0835895538,16.7713413239,20.7597370148,14.9880409241,10.7271585464,9.7725191116,12.1661157608,8.5257949829,19.1686706543,10.4248094559,15.7448472977,17.8584918976,18.7058162689,14.8975229263,16.9206485748
