,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
10,0.8394535184,3.9847609997,1.6607800722,0.9785190225,6.2135424614,-1.6674591303,1.0643850565,0.6014554501,-1.4173278809,6.3526082039,-2.312387228,-1.0794639587,6.6727390289,-4.2798376083,2.8638367653,-4.4805026054,4.58862257,15.2882680893,-2.2255878448,5.3772826195,8.9799194336,-0.2833372355,0.2150586545,0.151592508,0.4521233737,3.4667651653,6.2415423393,1.366782546,3.5367646217,3.6142306328
11,0.0731931627,6.2975420952,7.8197960854,-0.3720031679,5.9643445015,0.4325235486,2.5567727089,5.2606172562,1.8157120943,4.5699563026,-0.9403985143,-0.6100012064,6.2994084358,-1.0150645971,5.8980784416,-1.3435951471,9.9851112366,14.6256065369,0.4605233073,10.7373723984,9.9431114197,3.2241005898,2.1694426537,1.7457127571,1.7513127327,6.7586050034,14.2448101044,2.6230387688,3.2287671566,7.6116642952
12,0.9943856001,5.6712803841,10.9081707001,0.5921221972,4.3058247566,4.4290237427,5.1943511963,9.185251236,8.2015266418,2.5885057449,2.4569067955,2.2357087135,5.3950161934,5.2904834747,8.8940534592,5.3082165718,13.3992166519,11.3711004257,4.2106256485,13.2237510681,9.825512886,8.5972566605,8.7717885971,6.2182092667,5.1728844643,8.9071207047,18.895570755,8.8856534958,7.4884653091,11.8797626495
13,1.2370502949,5.3819494247,10.1083106995,3.7364962101,5.263417244,10.3509750366,4.3543577194,14.2886762619,11.6044311523,3.6926300526,8.882853508,5.4174156189,5.2083506584,9.0471191406,12.5554904938,13.8584127426,13.115486145,7.1972680092,8.314458847,12.548956871,11.7901630402,15.9117298126,15.554265976,10.0373773575,9.1133852005,13.3898830414,22.5103416443,13.2629508972,12.3062925339,14.3848085403
14,3.4238321781,6.8696703911,7.6032643318,7.3680663109,5.2335505486,13.8770799637,4.708088398,16.6574573517,11.1116352081,6.3759412766,12.9250869751,8.5449905396,7.1039352417,12.0720281601,14.1682767868,20.7323570251,12.2680263519,4.1340932846,12.0860271454,11.4354991913,12.2932262421,20.7930221558,18.5446414948,12.8793544769,13.8136129379,15.8519964218,21.0739536285,15.8053302765,13.0604190826,13.4860162735
15,8.5020570755,9.9365787506,5.1495513916,8.8847208023,4.2096924782,15.6933307648,7.635931015,15.1016025543,10.4135084152,6.5187401772,15.6653318405,11.7126970291,9.5100488663,15.7950639725,13.8621463776,21.4071502686,12.8121547699,2.6323721409,14.8990707397,11.3468332291,9.3028507233,21.0580863953,16.3998584747,15.7343978882,18.596906662,16.4493255615,15.7642641068,16.0293292999,14.9280042648,13.1910848618
16,12.134560585,13.1164188385,4.1574263573,9.9477787018,7.719930172,17.7662467957,9.6864471436,11.9992284775,9.6584472656,8.8137874603,18.8330383301,14.4772081375,11.7136306763,17.4050502777,12.9866867065,18.2245101929,13.1929521561,4.2526254654,15.8239965439,12.7897548676,4.9022202492,17.6906490326,11.8209629059,17.4778499603,19.8288974762,15.6569318771,8.2957925797,14.0348119736,17.5823822021,14.2728099823
17,16.0610618591,14.155210495,6.6792721748,11.4028329849,14.1766767502,17.3453178406,12.8261547089,9.8161792755,10.278175354,14.7936048508,16.8086547852,14.3549423218,12.0225610733,16.7554550171,12.3996248245,12.4546909332,13.0025529861,10.5049743652,15.6699981689,12.5050907135,3.2306337357,11.1713685989,9.7779130936,16.1543941498,17.5254497528,10.8465709686,2.3775742054,12.9213542938,16.2775936127,13.3898830414
18,19.4145011902,13.4038829803,10.8661708832,13.0818862915,17.3369178772,9.7760467529,14.9084043503,9.8787126541,10.9595031738,16.4063911438,10.8092384338,12.3025588989,10.5973730087,14.9028043747,12.5508241653,5.5322146416,10.8699045181,17.8950462341,14.4249420166,10.1587104797,7.2710003853,4.005294323,11.5605649948,10.3183088303,14.5229406357,6.9984693527,0.8273202777,11.0491027832,13.0650863647,10.580573082
19,16.6919898987,12.5069570541,15.6401319504,13.6829481125,18.0481109619,1.229583621,13.8649463654,9.214184761,10.2128429413,14.9009380341,6.6736721992,9.737780571,8.6607227325,10.8839044571,11.9870948792,3.4546320438,8.250992775,24.1053943634,9.554848671,6.7838044167,11.9534950256,1.3359827995,12.1746931076,7.6685972214,11.730430603,7.5705981255,2.5670392513,8.8660545349,9.2337846756,5.4015493393
