,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19,IIR(g).20,IIR(g).21,IIR(g).22,IIR(g).23,IIR(g).24,IIR(g).25,IIR(g).26,IIR(g).27,IIR(g).28,IIR(g).29
295,0.6100699306,0.5968680382,7.1270971298,-7.4317774773,-2.7347276211,-0.4045909345,-0.8902325034,2.0387048721,6.1577000618,1.4559350014,4.0463376045,-4.1388449669,2.3772394657,1.5096856356,2.9402065277,-0.1066050306,1.2852531672,-0.7704723477,0.5459463596,9.5204143524,-2.7818772793,7.2713751793,-0.1226359159,-2.0010788441,0.8288444281,-2.0557723045,-10.8878479004,1.6445336342,-3.4514026642,-2.1500716209
296,-1.8879195452,-0.4819163978,8.666062355,-8.4511537552,-0.2244791985,-5.029030323,2.1282892227,-0.5196361542,5.3363528252,3.0986294746,5.2231936455,-5.0252585411,5.444797039,-4.7829093933,1.7652368546,-2.0246536732,1.5615502596,1.0759086609,3.3852994442,6.704636097,-1.4494276047,4.9270935059,-1.9369552135,0.6864523888,-0.0811442137,-1.7285536528,-11.2537298203,1.6520776749,-0.8166790605,-0.1264078915
297,-3.5315570831,-1.8030501604,5.9332675934,-6.6896419525,1.8944269419,-7.7222194672,4.1132903099,-2.5329270363,2.8110165596,3.6927154064,3.8954589367,-4.0030536652,6.3236670494,-9.3375673294,0.6883383989,-2.2481429577,0.7816947103,2.4291040897,5.1288943291,1.0655357838,0.8561912179,0.3875235021,-2.736613512,3.3202328682,-1.4343397617,-0.0009897732,-6.3454494476,1.0711936951,2.7054011822,1.3267449141
298,-3.2665758133,-3.5438158512,0.5044546723,-2.1151809692,2.9156887531,-6.9640526772,3.8756561279,-2.9893357754,-0.1235789135,2.5309474468,1.5417474508,-1.4862043858,4.1085753441,-9.4884462357,-0.3876170516,-1.219337225,-0.3583842516,2.5290615559,4.5376372337,-5.107298851,2.133947134,-4.4085407257,-3.2816636562,5.2807159424,-2.1000931263,2.5903561115,2.0057001114,-0.2471110523,5.469315052,1.5379754305
299,-1.256114006,-4.7027549744,-4.6103415489,2.9581234455,2.8496792316,-3.4042527676,1.9217736721,-2.1642165184,-3.038371563,0.0178700946,-0.0245646071,1.7746667862,-0.2386241108,-4.7074699402,-1.1599286795,0.3554617167,-1.1174939871,1.3050560951,2.0273890495,-8.8905887604,1.7133722305,-7.2120599747,-3.1741623878,5.6513123512,-1.5748456717,3.7907865047,9.4694929123,-1.4579145908,5.9936189651,0.9071128368
300,1.3437187672,-4.191652298,-7.0281763077,6.3453555107,1.8765100241,1.0966545343,-0.367814213,-0.6309093237,-5.291182518,-2.6394853592,-1.2740308046,4.4537110329,-4.4472036362,2.4677670002,-0.9015484452,1.9774103165,-0.5592418313,-0.773301363,-0.5667858124,-8.4973602295,-0.5252940655,-6.2728385925,-2.1547865868,4.0435090065,-0.4904033244,2.8081874847,12.4993305206,-1.7379835844,3.9520385265,0.4705069065
301,2.9213466644,-1.4654585123,-6.1662802696,7.8899788857,0.6440176964,4.8469390869,-2.2575728893,0.7317160964,-5.9229884148,-4.1180987358,-2.6206254959,5.3674716949,-6.3661952019,8.5302715302,-0.4017619491,2.7921566963,1.0711936951,-2.3669600487,-2.1396987438,-3.9210133553,-2.7017228603,-2.0416274071,-0.5648998022,0.6044119596,0.733602047,0.7081412673,9.8042554855,-0.8223370314,0.2262716293,0.5044546723
302,2.5450923443,2.5554652214,-2.5979936123,7.2195105553,-0.1009470746,6.3943915367,-3.2024521828,1.3229728937,-3.9332721233,-3.9681630135,-3.4476306438,4.3000030518,-5.3468194008,10.789683342,0.0405019373,2.7308621407,2.2518215179,-2.5998795033,-2.5536727905,2.7374629974,-3.1779344082,2.6252467632,1.6162438393,-3.3844499588,1.9076287746,-0.8157360554,3.1514370441,1.2381035089,-3.4532885551,0.3818655312
303,0.9306876659,5.6664004326,2.3244318962,3.8426511288,-0.3159495592,5.8163366318,-2.1953353882,1.1041984558,0.4299581945,-2.4395706654,-3.1901934147,1.303170085,-2.3245253563,8.4020242691,0.5289725065,1.8038995266,2.4064724445,-1.533354044,-2.3433852196,8.0370855331,-2.0595443249,5.1684999466,3.7653257847,-5.9550499916,2.4856836796,-0.8779736161,-3.7691912651,3.2410213947,-5.4166007042,0.2724783123
304,-0.8440258503,6.8508000374,6.0407686234,-1.59842062,-1.3315534592,3.1269192696,-0.0622843429,0.3158560097,5.2184786797,0.4667349458,-1.2344250679,-2.447114706,1.6209588051,3.075997591,1.2975120544,0.1942098588,1.3955833912,0.200810805,-2.2236251831,9.4544048309,0.0819936469,4.9817872047,5.0496826172,-5.5109000206,2.2489924431,-0.5733867288,-8.1559963226,3.3871853352,-4.4839801788,0.0405019373
305,-1.7559005022,5.6626286507,6.992249012,-6.7726254463,-3.2731769085,-0.9317242503,1.7114862204,-0.1735575646,7.9984230995,3.8077604771,1.9858973026,-4.8045978546,4.9431242943,-2.4414565563,1.9670374393,-1.3994489908,-0.721436739,1.523830533,-2.1057510376,6.7621588707,1.5021417141,3.1127743721,4.399017334,-2.4093949795,1.2447044849,-0.912864387,-8.9669704437,1.6511346102,-1.2089643478,-1.0411114693
306,-1.2513990402,2.0575647354,5.0411958694,-9.2857027054,-4.6461753845,-4.5490469933,1.7426049709,0.1282003224,7.1167244911,6.3170657158,4.8271365166,-4.6838951111,6.4754886627,-6.4850120544,1.7190301418,-2.8563737869,-2.8045091629,1.8114434481,-1.2900617123,2.2659664154,1.3286309242,0.5214285851,1.5294884443,1.368236661,-0.3564982712,-2.2773756981,-6.3869409561,-1.4871473312,1.9679803848,-1.6587721109
307,-0.4064769149,-2.5461289883,1.2711082697,-7.7721982002,-3.7993671894,-6.5538506508,-0.2291941643,0.0914235786,2.7553799152,6.7036933899,5.837082386,-2.487663269,6.0219087601,-7.908932209,0.4714499116,-3.626799345,-3.56361866,1.3842674494,-0.0547403954,-1.8322829008,1.0202720165,-1.7191237211,-2.0897200108,4.1406369209,-2.1934494972,-3.8427448273,-1.9162093401,-4.6254291534,3.2579953671,-0.9854748845
308,-0.0207926333,-6.0682091713,-2.8441147804,-3.1411576271,-0.4696574807,-5.8362326622,-2.108579874,-0.4206218421,-2.9827349186,4.452767849,4.2104187012,0.4959677458,3.2014157772,-6.4274897575,-1.1495556831,-2.7309556007,-2.4169387817,0.9184287786,2.095284462,-5.0922112465,0.6232718229,-2.6866350174,-4.4321155548,4.6922883987,-3.5343859196,-3.5966234207,2.1886408329,-5.1308736801,2.6120448112,0.363948673
309,-0.2735148668,-7.7014737129,-5.7315607071,2.4951136112,3.456966877,-2.7177536488,-2.068031311,-0.2810588181,-6.9197320938,0.5072836876,0.444103092,2.8430783749,-0.9666150212,-3.2062242031,-2.1962783337,-0.3442393541,0.0753926933,0.8873099685,4.7582979202,-6.439748764,-0.0811442137,-2.435798645,-4.2274861336,2.9270045757,-3.5258989334,-0.5828166604,4.9770722389,-2.6781480312,0.8392173052,1.0872246027
310,-0.5347239971,-6.8141169548,-5.8418908119,6.6933202744,5.9106359482,1.3220299482,-0.4441966712,0.9589774609,-7.3044734001,-3.4061388969,-3.3844499588,3.5729551315,-4.2567191124,0.6958823204,-1.5220381021,2.6469357014,2.5941278934,0.6044119596,5.4928898811,-4.6207141876,-0.1490397304,-1.8049360514,-1.4805463552,0.2149557173,-1.7502424717,3.8643400669,6.3802466393,1.1117423773,-0.6620281339,0.718514204
311,-0.2848307788,-3.4853503704,-3.4042527676,7.7032661438,5.8861179352,4.5970458984,1.4861108065,2.238619566,-4.6867237091,-5.7042136192,-5.0158286095,3.089199543,-5.9757957458,4.293402195,0.8448752761,4.8365664482,4.2679414749,-0.5554698706,3.5616393089,-1.0712872744,-0.077372238,-0.9571850896,1.5775811672,-1.6927199364,1.6794244051,7.044113636,6.1671299934,4.1312069893,-0.9166363478,-0.07454326
312,0.4422171116,1.4408471584,0.276250273,5.5702152252,3.6700835228,5.4400820732,2.6007289886,2.0387048721,0.2309865952,-6.0814108849,-3.2797777653,2.2838830948,-5.6542348862,6.8281683922,3.4447081089,4.5574402809,4.291516304,-1.5757887363,-0.0151346736,2.3772394657,-0.8383678794,0.6157279015,3.2608244419,-1.6804609299,4.6705994606,6.8498573303,4.159497261,4.8233642578,-0.7167217731,-0.8742016554
313,1.1390892267,6.5943059921,4.0237059593,1.7284600735,0.0367299616,4.1821289063,2.5677242279,-0.07454326,5.0949463844,-4.3859090805,0.2951101363,1.0711936951,-2.9883928299,7.5108957291,4.556497097,1.5323175192,2.4451351166,-1.9058363438,-3.6560320854,4.2236204147,-2.1264967918,2.7176601887,3.0769405365,-0.2876597643,4.7045474052,2.9996151924,0.4290152192,3.5720121861,-0.4913463295,-0.9298382401
