,IIR(g),IIR(g).1,IIR(g).2,IIR(g).3,IIR(g).4,IIR(g).5,IIR(g).6,IIR(g).7,IIR(g).8,IIR(g).9,IIR(g).10,IIR(g).11,IIR(g).12,IIR(g).13,IIR(g).14,IIR(g).15,IIR(g).16,IIR(g).17,IIR(g).18,IIR(g).19
73,61.9330825806,42.1587142944,44.8756256104,41.989780426,45.6400184631,54.4898109436,59.2283058167,52.3888969421,51.8634338379,47.9416007996,50.5819778442,47.7624015808,54.6596755981,55.8300666809,50.5082435608,54.8192749023,26.6888408661,36.4588928223,48.8618583679,38.429145813
74,60.9409599304,50.4839782715,42.8773727417,48.6994590759,56.8109931946,48.3214607239,55.6620674133,54.5159454346,50.1965141296,50.8638420105,51.9352989197,52.0584983826,63.5346717834,53.6992835999,56.1343307495,51.9604988098,37.7832832336,27.8489646912,52.4803619385,33.9501152039
75,51.4210357666,55.5379371643,41.2552528381,56.0820655823,63.86693573,41.0592575073,48.1777305603,53.4211540222,47.5234680176,50.8330421448,49.2174568176,53.2326202393,63.0054740906,51.4107704163,61.4776191711,46.8776092529,50.3103790283,28.115896225,53.9251480103,37.4416847229
76,39.1776695251,54.7716751099,38.9751396179,59.0836410522,63.8650665283,34.1545143127,38.9480743408,48.2691955566,40.6700592041,47.8566665649,44.8438911438,49.3882522583,55.7078018188,47.5328025818,60.7897605896,42.2147140503,58.3033790588,36.0566291809,52.3366279602,42.7271080017
77,27.8302974701,49.5506515503,40.8156585693,55.4418029785,53.1056900024,32.1487960815,31.3862686157,39.9093971252,33.4843864441,43.766834259,44.4173622131,43.5652351379,45.0996208191,41.6985855103,51.3781051636,40.1520614624,61.029624939,46.8309402466,47.8968009949,46.5304107666
78,26.6365737915,43.9040336609,42.9987068176,46.9018745422,37.0375556946,38.0334129333,30.9597396851,34.9581069946,33.2734527588,40.3433952332,44.8028259277,41.5473861694,35.4359703064,37.1103553772,37.087020874,40.7447242737,57.1432571411,60.2353630066,43.2199058533,49.9585151672
79,39.3242034912,42.7784423828,47.0530738831,39.040473938,24.6457901001,48.3830604553,38.717540741,38.9900741577,42.993106842,42.3761787415,43.7985649109,41.7023162842,33.908115387,36.8910217285,27.4364337921,42.9987068176,48.6406593323,67.7206344604,41.6649856567,53.9708824158
80,57.7461853027,44.5433616638,54.0156822205,38.8454055786,24.6933898926,56.1361999512,49.9463806152,46.811340332,55.420337677,45.7501487732,42.4853782654,43.5195007324,37.9036827087,39.9187316895,29.901348114,46.431476593,43.2199058533,65.2501220703,40.8259239197,55.6247367859
81,65.2799911499,45.1098899841,55.8776664734,41.6864509583,36.6595573425,57.130191803,59.5344352722,51.4695701599,59.2796401978,45.751083374,41.5931167603,49.6943855286,40.5179252625,43.5045700073,38.1239471436,48.2943954468,41.6463165283,55.814201355,42.5843086243,53.125289917
82,57.4811210632,42.7037773132,51.4107704163,44.367893219,53.2643547058,53.1066246033,62.0768165588,52.1172981262,53.3903541565,46.9830741882,41.5641860962,53.6722183228,42.1773796082,51.1914405823,46.8402748108,48.7909240723,40.5281944275,41.6052513123,45.1621551514,49.4993209839
83,45.7576179504,40.3480606079,43.4719009399,44.8420257568,65.3135910034,46.8617401123,56.5916595459,49.4657211304,45.8817481995,47.9126663208,45.9228172302,51.4107704163,45.9900169373,58.123249054,56.9901924133,50.450378418,40.0857963562,29.9200134277,44.9792251587,45.8808174133
84,35.3790359497,41.1964530945,36.2367630005,42.219379425,64.707862854,39.858997345,47.3424034119,44.9213562012,41.7648506165,45.5737533569,51.7728996277,46.2896118164,52.5886268616,58.1101837158,64.0797348022,51.1569061279,41.2468528748,26.3808441162,46.782409668,38.9751396179
85,31.5020008087,42.6113777161,33.9183807373,45.0258903503,52.5960922241,35.240901947,37.4780845642,39.0712738037,39.7227325439,41.9935150146,54.0268821716,41.7891159058,55.6919364929,52.7426261902,60.2008323669,48.0218658447,41.2608528137,30.7544078827,49.3191871643,31.6728000641
86,37.0571556091,45.0678901672,35.2026367188,51.1503715515,38.7502098083,34.777973175,31.0446720123,36.7920913696,39.9084663391,39.9299316406,50.275844574,40.3611297607,53.7216835022,43.6921691895,50.2142486572,43.835899353,42.8512420654,40.2537956238,48.6938591003,30.1309452057
87,45.8705482483,49.5301208496,42.4377784729,52.9246253967,30.5500087738,38.8556747437,30.0572128296,40.4535255432,41.8049812317,43.2703056335,43.2432365417,39.2766036987,52.6427612305,36.5223579407,43.6081695557,41.5903167725,48.31772995,49.2575874329,47.8641319275,35.8708992004
88,53.7114181519,52.2647628784,51.3146362305,52.5727615356,31.7707996368,44.6936264038,33.7783813477,45.7585487366,43.2889709473,48.3961296082,39.1422042847,40.4628601074,50.2553138733,33.351852417,39.9336662292,39.8272666931,53.7692832947,55.4268722534,48.6779937744,46.4865455627
89,54.3134117126,51.577835083,54.7035446167,47.7232017517,39.9728660583,50.4270439148,42.0355148315,52.1602325439,44.7281570435,51.2502365112,39.6938018799,45.7594833374,41.5156517029,32.8870544434,34.8554382324,38.6680755615,56.4796638489,58.8456420898,50.7145080566,57.7583198547
90,48.8469238281,48.4091949463,54.0642166138,41.5576515198,48.2075958252,54.9378089905,52.0183639526,55.5920677185,44.2045631409,52.1788978577,42.1727142334,48.5361289978,30.0796127319,35.864364624,28.8242893219,39.1030044556,52.7500915527,58.7019119263,46.0730819702,63.6102714539
91,44.7869567871,43.4915008545,51.0281066895,37.8159484863,50.3355789185,54.9583396912,59.0715065002,53.503288269,43.3841705322,49.1614570618,47.0633392334,49.3023872375,26.3771095276,40.0848655701,29.4654846191,44.1354980469,40.931388855,55.720867157,37.0590209961,61.0305595398
92,43.076171875,40.3097953796,46.3614768982,35.7710342407,49.8427848816,52.0015640259,61.2704238892,48.6434593201,47.9313316345,45.42628479,51.439704895,49.5534515381,34.3113098145,47.7717323303,38.6662101746,51.2175712585,31.7623996735,50.8106422424,35.1914367676,51.6599693298
93,43.6753692627,40.7232589722,42.0616455078,40.8128585815,50.7005081177,46.6032104492,57.5847206116,41.2664527893,52.4140968323,40.6131248474,50.8769073486,49.5879859924,47.5477371216,57.3756561279,48.9673233032,54.5906105042,34.2450447083,40.9817886353,37.9830131531,41.6519165039
94,45.2312202454,41.865650177,41.7200508118,49.5581207275,51.372505188,39.083404541,48.5566596985,36.0575637817,52.3720970154,34.8703727722,46.9821395874,52.5867614746,59.8526992798,60.8494911194,57.9907150269,53.4080886841,45.3086891174,29.6493492126,42.7719078064,33.4423866272
95,45.9517478943,43.5260353088,45.0557556152,53.4510192871,52.0080986023,34.6314430237,38.2863464355,35.7103652954,50.9077072144,36.7780914307,42.5899085999,49.6803855896,64.3895950317,60.2642974854,65.1315917969,50.7275772095,53.6180839539,24.8856563568,52.1051635742,30.1253452301
96,44.5172271729,44.8494911194,42.1605796814,51.8167686462,51.2857055664,33.8166503906,30.6228084564,37.5462188721,44.9502906799,42.6972427368,41.1675224304,41.8283157349,58.6720428467,57.4335212708,64.6863937378,45.3170890808,56.5515289307,29.6792163849,60.3874969482,35.9828987122
97,40.1651306152,46.3250770569,38.2098121643,45.8388175964,43.697769165,38.0800819397,26.7560405731,44.5862922668,38.0884819031,49.2445220947,44.0421638489,37.4547538757,48.5183944702,48.1095962524,54.1771469116,37.6003494263,56.5132598877,40.9827232361,59.0127067566,46.618144989
98,37.7459487915,48.5510597229,41.2197875977,41.2655220032,31.8267974854,47.9444007874,31.6289329529,51.9306335449,35.7598342896,54.9079399109,46.1804122925,35.9940986633,38.8724746704,35.0654373169,40.4507255554,35.797164917,49.2818527222,54.3656806946,49.3695869446,54.5868759155
99,41.1357879639,50.2469139099,46.3465461731,39.9859313965,26.1895122528,57.2757873535,44.8326911926,55.6742019653,37.6386184692,56.0858001709,47.5057373047,38.2844772339,34.9795722961,24.9332542419,31.3172016144,42.0877799988,40.5552597046,64.8786621094,41.1740531921,55.800201416
100,49.0718574524,51.68516922,52.4560966492,42.9436416626,33.5105171204,59.7425689697,57.4671211243,56.7372589111,44.0430984497,54.9956741333,49.0849227905,44.296962738,37.7832832336,24.2920608521,26.2921772003,45.626953125,36.7062263489,67.5647735596,38.935005188,51.5274353027
101,55.066608429,50.9590415955,55.1590080261,49.7391853333,47.056804657,55.4250030518,64.8945236206,52.7631607056,50.3738441467,48.5790596008,48.7741241455,51.4938354492,42.0793800354,33.8670463562,27.2889690399,48.3419952393,36.8350219727,60.6758956909,37.180355072,48.6658592224
102,54.0968818665,46.3353462219,51.4089050293,51.4686355591,59.3449707031,49.1035881042,65.3723907471,46.8066749573,54.7959442139,40.2379302979,46.9429397583,58.0000495911,44.7160263062,51.8046340942,39.0087394714,53.6152839661,41.8301811218,49.3061218262,37.5770187378,48.6331939697
103,51.3193054199,42.0541801453,46.0170822144,46.8169403076,66.7387771606,44.174697876,57.9337844849,40.8445892334,55.8879318237,38.3638114929,43.3011054993,58.5357780457,47.2556037903,68.4794311523,55.2346038818,54.9919395447,48.441860199,37.8775482178,42.8064422607,47.3648033142
104,47.3480033875,40.5907249451,41.2225875854,40.8968582153,64.248664856,39.9224662781,46.3269462585,35.5815658569,52.6614265442,37.8924827576,42.1241798401,53.6190185547,49.4601211548,71.1804733276,66.3159790039,53.5546188354,53.8756828308,30.2420120239,48.957988739,43.2749710083
105,41.7144508362,42.8559074402,40.017665863,36.0015640259,51.3370361328,38.0194129944,36.4812927246,35.3575706482,49.1521224976,40.0587310791,45.9993476868,48.509059906,50.8741073608,60.5097618103,67.8121032715,50.7891769409,55.5911369324,27.2973690033,53.5779533386,38.5150108337
106,40.2425956726,48.2635955811,43.6081695557,37.7450180054,35.957698822,38.3199462891,30.9690723419,40.5692596436,44.1672286987,46.973739624,49.3929214478,43.0771064758,52.5316963196,48.7246589661,60.6040267944,44.2362976074,50.2543792725,31.7511997223,54.5458106995,38.7586097717
107,41.4643173218,50.1834487915,46.8645401001,46.3717460632,26.3593769073,40.6075248718,29.3786849976,49.1717224121,40.2285957336,51.591835022,48.8235931396,38.4608764648,53.354888916,39.7292671204,50.8209075928,38.8034057617,46.2504119873,43.7677650452,53.9092826843,42.7887077332
108,43.3981704712,48.8786582947,48.2841300964,56.0783309937,25.6323165894,46.1598815918,31.9378643036,55.406337738,39.3503379822,53.8495521545,45.4981536865,35.9772987366,50.653842926,34.5894432068,43.592300415,38.3162117004,47.0558738708,56.4525947571,52.2927627563,47.5188026428
109,46.0310821533,47.2322731018,47.8538665771,57.3383216858,32.6126594543,49.9510498047,39.4315376282,54.8472747803,37.7300834656,50.3029136658,42.0616455078,35.9782295227,43.7742996216,34.3225097656,38.0735473633,40.6345939636,45.3992195129,64.3597335815,48.1450653076,52.4700965881
110,47.9322662354,41.9692497253,44.0766983032,51.5507698059,44.2922973633,49.9697151184,49.7121162415,49.8754501343,37.3464851379,42.7737731934,42.1428451538,40.4908599854,37.6442184448,36.8518218994,34.0807800293,45.2237548828,41.6043167114,63.6830711365,45.1817550659,54.9798088074
111,49.8353157043,39.6564674377,40.2948608398,44.6124267578,52.9115562439,48.8114585876,59.112575531,43.7612342834,37.9456825256,39.3727378845,45.9564170837,48.8506584167,37.8010139465,40.0699310303,32.6107902527,49.9435806274,40.2677955627,56.0708656311,40.5505943298,53.7431526184
112,49.7223854065,43.3347053528,42.1568450928,37.8682136536,53.5676841736,47.6494674683,63.1184082031,39.8981971741,41.6183166504,39.5052680969,50.1013145447,54.2275466919,42.1549797058,44.991355896,32.8870544434,53.2643547058,37.8775482178,47.7810668945,32.7993240356,50.7938423157
113,47.3582687378,46.9392089844,48.5995941162,36.3422279358,53.9130172729,47.7129325867,58.9333763123,38.2480773926,50.4167785645,43.0407066345,52.0995635986,54.7940750122,48.2654647827,51.4873046875,40.2397956848,54.9051399231,38.3740768433,40.1100616455,33.6113166809,46.5565452576
114,46.457611084,49.8651847839,52.8536911011,39.5678024292,55.6592674255,45.2489547729,48.9075927734,39.4483337402,55.9635314941,45.6689491272,52.270362854,55.7871360779,55.1627388,59.0444412231,56.64112854,53.3110198975,48.0694656372,34.7714424133,44.3286972046,41.8311157227
115,44.3912277222,50.1694488525,51.2726364136,42.2763137817,53.2550201416,39.3568687439,36.3758277893,42.4228439331,54.3367462158,42.8624420166,52.8256912231,57.0275230408,58.6972427368,64.3382644653,73.1908569336,49.8651847839,62.0180168152,35.0178375244,56.9593925476,40.5785942078
116,41.1927223206,46.6638755798,44.0514984131,44.6861572266,47.0148048401,35.3977012634,26.2436447144,43.5615005493,48.9766578674,42.7327079773,51.8671684265,51.0570411682,56.7279281616,61.490688324,75.4420394897,46.3465461731,66.7863769531,39.9159317017,65.0270614624,43.5997695923
117,40.3219299316,42.9156417847,36.7528915405,45.6642837524,37.9615478516,36.2778282166,24.0381965637,45.9032173157,41.9076499939,46.0002822876,46.4613456726,40.0092658997,47.9229316711,49.8707847595,61.2750892639,42.6673774719,58.4508476257,45.7884178162,61.9825515747,45.61668396
118,39.4698028564,38.2714118958,36.4271621704,46.4109458923,30.0572128296,38.9630050659,30.6750736237,49.3117218018,35.8848991394,44.6404266357,38.7128753662,30.5910758972,39.4296684265,35.8447647095,39.3624687195,39.0096740723,45.1761550903,49.0139884949,48.8487930298,44.1513633728
119,35.9772987366,33.5441169739,42.0112495422,47.2182731628,25.9823131561,41.5315170288,41.5763168335,46.8001403809,29.9750804901,40.1968612671,34.2982444763,28.3426933289,35.2866363525,24.3853931427,18.4429092407,31.2061367035,31.0978717804,46.0049476624,32.2551956177,40.5039253235
120,32.507194519,28.9736213684,45.222820282,44.1560287476,27.7518978119,44.9596252441,50.2179794312,40.6149940491,26.6179084778,38.0315475464,32.6033248901,31.0390720367,28.7925567627,20.6156902313,5.0496854782,25.6967163086,17.3163852692,42.4732437134,18.976770401,38.5336761475
121,32.372795105,27.7518978119,41.7125854492,38.9322052002,37.7636833191,45.7949485779,54.2331466675,37.0422210693,31.0932044983,35.659034729,29.8033485413,35.142906189,24.1753940582,24.5076580048,9.276717186,26.8549728394,15.1100025177,38.4580764771,16.2019939423,36.0790290833
122,34.4569091797,31.3946685791,36.7463569641,35.033706665,50.761177063,42.1773796082,53.9904823303,36.6436920166,38.4487419128,31.077337265,26.5665740967,39.190738678,27.3543014526,33.4871864319,24.7997894287,31.9238643646,24.1837940216,30.8178730011,22.7950057983,32.5258598328
123,34.6193084717,33.0802536011,34.6902427673,32.1123962402,55.8403358459,36.6175575256,46.7908096313,32.9253234863,41.0536575317,27.6109657288,27.4551010132,41.2963218689,31.0950717926,40.2612609863,40.2425956726,38.3591461182,38.5700759888,24.4731254578,30.084280014,29.277885437
124,32.3849258423,31.7474651337,32.346660614,27.9273643494,50.9310417175,28.8018894196,34.330909729,24.2929935455,39.2290039063,23.6321983337,45.8733482361,46.8365402222,44.2577629089,55.7796669006,52.7015609741,72.8240585327,56.1315307617,49.6757164001,52.1107635498,49.0503883362
125,27.6147003174,29.0221538544,29.9498806,24.2640609741,35.6898345947,23.5248661041,22.4198093414,18.4625091553,36.3702278137,25.3233852386,107.0612487793,82.4055786133,99.5741043091,104.9155273438,91.3739089966,132.543838501,93.880821228,105.8964538574,114.1778564453,105.0405960083
126,23.1888694763,25.1945858002,27.7901649475,26.6431083679,28.5872249603,32.3746604919,22.1220779419,27.7145652771,44.6861572266,42.1829795837,153.166595459,119.5491409302,148.9367675781,128.6154632568,146.8797149658,133.4948883057,133.9718170166,117.0571594238,151.8450164795,125.3964309692
127,26.5021762848,25.8161811829,24.7960567474,43.9245643616,37.2475547791,41.8721809387,33.8259811401,45.438419342,51.6926345825,51.8643684387,114.6734466553,94.835609436,119.9551391602,86.1332855225,138.7980499268,72.72605896,112.9822616577,77.9993515015,108.3221664429,87.895401001
128,34.3355789185,32.1534614563,26.5983085632,60.8438911438,35.6338348389,38.7698097229,37.3604850769,47.9677314758,40.9677886963,43.5717697144,59.0033760071,48.9057235718,63.8081359863,43.0789718628,78.9438781738,35.2101020813,61.775352478,58.4685783386,58.7653770447,59.1331062317
129,39.3746032715,37.860748291,30.1169452667,56.2481956482,25.3355178833,33.9305152893,32.5183944702,38.8071403503,28.9036216736,36.1051635742,34.0695800781,30.8076076508,31.5804004669,19.9772968292,40.4955253601,16.6107902527,34.5017089844,43.1303062439,34.9067726135,37.111289978
130,42.6328430176,36.5634269714,27.6837654114,39.9411315918,24.3097934723,29.7016162872,33.268787384,33.5459823608,25.1497859955,30.2504119873,8.746588707,14.5705404282,6.2042093277,4.9526195526,8.9136533737,11.4466991425,10.6785726547,26.7625732422,5.4967484474,18.7005062103
131,41.8955154419,29.4384174347,24.0923290253,26.6337738037,24.9164543152,24.4535255432,32.578125,27.1891040802,21.0907535553,25.2571182251,14.8309383392,17.4619827271,12.8541545868,19.5871658325,-6.7802171707,42.1223144531,7.3456664085,36.5783576965,9.3700494766,34.6193084717
132,35.9698295593,25.4624500275,25.8199138641,16.2542591095,30.8869400024,27.0677700043,30.7320079803,22.3498096466,24.8445892334,26.7700405121,42.5469779968,41.7424507141,41.0480575562,36.4103622437,19.6226329803,55.9038009644,31.4908008575,38.4944763184,34.653842926,42.3705787659
133,28.7393569946,26.302444458,33.1091880798,14.4790744781,36.7006263733,26.6832408905,33.786781311,20.3151607513,30.0553455353,21.1299533844,37.72448349,41.5903167725,43.3487052917,33.1931877136,38.1780776978,32.9243888855,37.7039489746,16.0797271729,29.6036167145,23.5024662018
134,21.6964817047,26.1456451416,36.7762260437,16.6481227875,29.5569496155,15.357334137,24.9024562836,12.7085561752,24.9948539734,7.8281960487,18.9786376953,25.7359142303,26.6487083435,23.2495365143,34.2375793457,9.7807130814,28.7085571289,-4.7138342857,18.8227729797,5.5704813004
135,14.7152061462,22.8099384308,29.9788131714,14.3848085403,19.0934371948,2.5791726112,6.8967370987,7.062869072,16.9710540771,-0.4868022203,12.2372264862,15.5085325241,14.0758781433,18.3682422638,31.7054653168,4.3076915741,21.4930171967,-3.5985100269,19.289434433,1.8045122623
136,9.2720508575,18.3906421661,18.0742454529,11.4569664001,9.1665849686,-1.1923964024,-3.1439802647,5.3530163765,11.0995025635,0.5762556791,21.8495464325,15.1165361404,20.5699577332,27.2983016968,35.9362297058,19.4266338348,24.5207252502,22.9396724701,30.1757450104,19.6282329559
137,10.2903089523,15.7129306793,9.9627113342,12.9110870361,2.4093072414,7.4175329208,-3.0814476013,8.0727272034,7.6377973557,10.9007043839,35.3473014832,20.9218215942,30.9681396484,29.6838817596,43.9870986938,28.5414924622,36.1350288391,40.6784591675,42.9343070984,33.282787323
138,14.7245388031,11.6352310181,8.3517913818,18.5194416046,2.4727733135,18.7033061981,5.0599522591,15.4040002823,5.7216801643,18.8787708282,31.6933326721,16.6789226532,25.1824531555,21.582616806,33.5702514648,29.0202884674,31.5290679932,42.5544433594,34.6193084717,34.1181144714
139,11.0789690018,4.1107597351,9.1385850906,20.5055580139,-1.7169253826,23.5846004486,13.9433460236,16.4614582062,6.6624722481,16.7461223602,34.5418434143,21.6918144226,29.4178848267,26.6655082703,16.6135902405,39.7451324463,23.0600700378,44.5956268311,25.0807209015,42.5264434814
140,4.0640935898,-2.4813191891,6.6251392365,14.6937398911,-2.2293212414,25.4400501251,20.9283542633,14.0376119614,16.7386550903,15.3564004898,35.3510360718,34.6762428284,34.287979126,25.5007171631,13.8070802689,30.8785400391,19.9203624725,30.2336120605,22.9844703674,36.121963501
141,5.3492832184,0.0209269244,3.5544977188,10.9128370285,7.7469964027,22.5962085724,28.9502887726,14.0609445572,24.9136543274,14.8150720596,5.7515463829,19.1979694366,10.960436821,5.0804853439,1.5851807594,-1.5965263844,1.9921107292,-1.2567958832,-0.2217377424,6.0026111603
142,11.3347005844,10.604839325,3.9203615189,14.2354764938,16.2551937103,12.3884248734,27.8228321075,8.5309906006,21.1374206543,6.6438055038,-23.9963417053,-7.3626122475,-16.7705345154,-17.1793308258,-18.2059898376,-24.1055412292,-17.2838630676,-27.1799163818,-25.7155284882,-22.093290329
143,14.8048048019,18.4317092896,7.8057961464,12.9521541595,17.2669181824,-1.5666600466,15.7073307037,-0.9431984425,10.2949752808,-6.0027565956,-37.8804931641,-21.6686286926,-32.776134491,-29.4376296997,-25.5036621094,-33.913860321,-23.6911449432,-42.224193573,-35.489315033,-38.5907554626
144,11.7658967972,14.4725408554,11.0201692581,0.5529225469,9.5744485855,-11.3329792023,-0.3234702349,-6.1110224724,-1.8671908379,-13.0558986664,-34.3842582703,-23.3700809479,-29.5972290039,-17.5097293854,-24.2044734955,-19.8738422394,-18.7510509491,-31.8185443878,-28.2485733032,-30.7004203796
145,4.8434205055,5.3464832306,11.2003011703,-8.8661994934,-0.4149361551,-9.1181974411,-11.2779130936,-1.9269237518,-4.3395705223,-6.8278164864,3.1466345787,-1.3473284245,3.5003650188,13.9946784973,-1.1102637053,20.8219547272,7.6564640999,7.9047288895,9.5137825012,3.1513011456
146,-0.5008020997,0.111459516,9.9104452133,-3.8579745293,2.1983757019,3.4994316101,-5.7955584526,8.1744594574,6.2200760841,10.6533727646,52.0248985291,30.2606773376,43.1284370422,45.5662841797,41.1460533142,56.3209953308,43.4709701538,50.9179763794,57.309387207,43.4924354553
147,-2.6670508385,-0.4308027029,9.575381279,10.0961771011,15.3564004898,16.8627891541,6.1538095474,17.8931789398,15.5449323654,23.2299365997,69.3371582031,47.0157394409,61.2666893005,58.9604415894,71.9019317627,51.5675697327,60.0486984253,57.932849884,71.8347320557,56.2799301147
148,-0.5465350747,-0.1405384094,5.9531445503,24.1959285736,21.6871490479,20.8406219482,9.0023193359,21.0655536652,11.7714967728,20.1938266754,36.3795623779,30.9074726105,36.422492981,30.2532119751,56.7204589844,8.718588829,35.0766372681,21.8924808502,36.2946281433,25.8768482208
149,2.9777026176,2.1013097763,0.8991863728,24.5907249451,13.2442846298,15.227602005,5.5368814468,13.6661481857,-0.9926647544,7.530465126,-10.3361873627,-5.7264924049,-7.374745369,-7.9030079842,0.569722414,-17.9978580475,-7.9580740929,-5.0890312195,-13.8184261322,-4.0483727455
150,7.0376691818,4.4859566689,-1.5423935652,9.0153865814,3.223167181,18.6267738342,0.5669224262,4.5382232666,-7.3243460655,8.4423246384,-17.4434623718,-13.3928289413,-19.2373142242,-9.6959266663,-36.4553070068,-3.7795751095,-21.8926258087,1.6393135786,-25.6156616211,-3.3446452618
151,22.0175457001,13.7772140503,14.9718704224,-3.4575777054,10.1045770645,32.4633255005,16.8506546021,12.5125570297,-2.3637201786,24.3517932892,-4.834233284,12.2969589233,-6.2052884102,15.8949298859,-31.185749054,11.0304365158,-10.81965065,6.2415423393,-12.5985689163,0.518389523
152,30.8365402222,25.2477855682,45.8817481995,-1.1587966681,26.1363124847,28.6898899078,46.0581474304,24.8352565765,2.1899757385,24.1473941803,-6.0232901573,22.8715381622,0.6779881716,29.2237529755,-20.8127689362,6.7315382957,-6.3098211288,-5.8291583061,-12.5556364059,-6.2790212631
153,17.5851821899,20.0584945679,48.3242607117,4.7883543968,28.8690891266,10.2175092697,42.7252426147,17.2221183777,4.578356266,9.4717826843,-10.1149892807,12.0617609024,-0.4718690217,17.3135852814,-12.4940366745,-2.1201221943,-8.25020504,-17.2595977783,-13.4058961868,-14.6304187775
154,4.0388936996,8.1763267517,29.1612205505,4.1891593933,17.1931858063,-2.9787817001,20.5802249908,2.6650385857,6.9872694016,0.2943913341,-7.8535413742,4.0202274323,-1.9138571024,8.7559213638,-0.0528058,-2.9367821217,-2.9358487129,-13.2220306396,0.6630549431,-11.8313751221
155,-1.049597621,3.8139624596,18.0947780609,1.3854490519,3.3519661427,-12.0096406937,4.1284933089999996,-3.3166456223,6.8099374771,-6.7606172562,-1.3575950861,0.5389226675,1.4265153408,7.7385969162,14.7133388519,-5.5416941643,10.8783044815,-4.0129065514,14.3036088943,-2.6679842472
156,-3.090780735,1.0989180803,4.4103574753,2.3738408089,-4.935965538,-12.5883026123,-12.2747049332,-4.3535704613,2.2058422565,-6.1679553986,-1.9801232815,-6.6850180626,-4.0754394531,-3.6647760868,22.6839408875,-13.6849603653,12.5900230408,-2.5503852367,10.4592409134,-5.7516922951
157,3.7682294846,3.2129006386,-0.1722714901,5.0226192474,-6.4218201637,1.1763840914,-12.0600404739,2.636105299,-6.0475564003,6.1547431946,1.4302486181,-3.9989066124,-7.2879462242,5.6974134445,15.6942644119,0.0330601595,5.0030193329,12.5172243118,5.3436832428,1.1791840792
158,7.2551341057,5.0020856857,9.3831167221,7.2607340813,-5.0591645241,15.7773303986,0.6761215329,12.8457546234,-8.4060707092,13.5709486008,26.1456451416,15.8818626404,14.0889444351,32.265460968,14.0861444473,31.2089366913,14.3633422852,39.1179389954,19.4294338226,29.039888382
159,2.0854432583,1.4909148216,6.5803394318,7.1244683266,-0.7462667823,22.3470096588,6.7539381981,16.6742572784,-0.4821355939,13.9200124741,40.0708656311,30.2513446808,33.3163871765,32.7414588928,19.8120975494,36.9974212646,24.2108612061,38.973274231,27.8209648132,36.9442214966
160,-1.8251912594,-0.424269408,-0.6921338439,5.502348423,7.9280619621,20.0883617401,14.165476799,15.2462682724,7.0824689865,10.3743085861,20.3216934204,20.2610263824,23.4418010712,10.7355051041,5.7142133713,18.4550418854,9.8143129349,12.485490799,9.5147151947,19.0365028381
161,-3.104780674,-1.2987955809,-3.8393080235,6.0483441353,15.3648004532,9.3747167587,15.6531982422,5.2158174515,8.8203210831,3.2661001682,-4.524368763,2.1106431484,3.0514352322,-9.3123292923,-14.4241542816,-2.3935866356,-9.9357910156,-13.3582963943,-11.5747108459,-0.5269352198
162,1.1661175489,1.7149130106,-4.0969057083,5.1252846718,16.3559932709,-1.2343961,9.3644504547,-6.6934175491,4.5652894974,-1.6254595518,-21.2206306458,-8.0579395294,-11.8687086105,-16.3160057068,-21.9392929077,-22.2724895477,-19.6694450378,-28.7031040192,-23.6892776489,-18.7043857574
163,8.3751249313,7.1030020714,4.9414196014,-0.0901388302,9.5259151459,-7.9487409592,6.7128720284,-9.7304592133,-3.059047699,-5.0778312683,-33.9866600037,-17.0915985107,-24.0430088043,-18.5503864288,-26.6311206818,-34.8275871277,-24.2772731781,-36.0539741516,-33.302532196,-32.6958694458
164,10.7887048721,6.873404026,12.6982889175,-6.6607513428,-1.638526082,-11.2601804733,-0.524135232,-8.5376691818,-7.6379432678,-7.4764780998,-35.2634506226,-22.8147525787,-31.5833454132,-18.9965171814,-25.8779258728,-26.6171207428,-22.1007575989,-27.686712265,-27.3889808655,-32.6613388062
165,9.1180524826,5.6040811539,17.5450496674,-11.9116411209,-9.2861967087,-9.0845985413,-5.7274255753,-3.3633117676,-7.0798144341,-3.8299746513,-14.1170902252,-8.1288728714,-15.1941480637,5.4659485817,-5.5696935654,1.0774515867,-3.4435777664,2.697704792,1.8605117798,-10.4052534103
166,2.1797091961,3.808362484,19.3799667358,-8.0476732254,-9.8415250778,-4.0754394531,-1.2241294384,5.38661623,-1.7327920198,3.9175615311,21.399684906,17.3275852203,16.8767871857,33.146522522,28.8233566284,25.4139175415,23.5416660309,28.4444255829,32.1926612854,17.6131820679
167,-5.0647644997,-2.4103863239,7.1515350342,4.0416936874,-4.2611713409,1.6523801088,1.2174503803,10.3845748901,5.8551454544,8.8025875092,39.1618041992,27.0715045929,29.2937526703,30.8589401245,46.3726768494,25.3747177124,33.0158538818,30.2214775085,40.480594635,27.8218975067
168,-9.8163251877,-7.2842130661,-9.8200588226,12.9129543304,0.2421251088,6.6046061516,-1.2922623158,10.138176918,7.3344669342,5.1775512695,27.4187011719,15.6839981079,18.7891731262,10.3724412918,31.0670719147,12.3202924728,21.3978176117,20.3683586121,24.7699222565,23.3092689514
